"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20141",2655585,1,0,"1","150","D","12","D",700,"D"
"20141",2655585,2,0,"1","160","D","13","D",125,"D"
"20141",2655605,3,0,"1","150","D","13","D",300,"D"
"20141",2655625,5,0,"1","160","D","11","D",25,"D"
"20141",2655635,2,0,"1","170","D","12","D",500,"D"
"20141",2655645,5,0,"1","170","D","12","D",250,"D"
"20141",2655645,6,0,"1","170","D","10","D",1000,"D"
"20141",2655645,7,0,"1","160","D","12","D",15,"D"
"20141",2655655,15,0,"1","150","D","10","D",150,"D"
"20141",2655685,3,0,"1","160","D","13","D",25,"D"
"20141",2655685,4,0,"1","160","D","13","D",100,"D"
"20141",2655685,5,0,"2","160","D","10","D",100,"D"
"20141",2655755,11,0,"1","170","D","10","D",100,"D"
"20141",2655755,12,0,"1","170","D","11","D",100,"D"
"20141",2655755,13,0,"1","170","D","12","D",100,"D"
"20141",2655755,14,0,"1","160","D","10","D",100,"D"
"20141",2655765,4,0,"1","160","D","10","D",200,"D"
"20141",2655775,1,0,"1","150","D","13","D",100,"D"
"20141",2655795,1,0,"1","170","D","12","D",800,"D"
"20141",2655805,3,0,"1","150","D","10","D",800,"D"
"20141",2655805,4,0,"1","150","D","11","D",800,"D"
"20141",2655805,5,0,"1","150","D","12","D",600,"D"
"20141",2655825,9,0,"1","110","D","13","D",388,"D"
"20141",2655855,1,0,"1","150","D","13","D",210,"D"
"20141",2655945,4,0,"1","100","D","12","D",1000,"D"
"20141",2655945,5,0,"1","170","D","13","D",40,"D"
"20141",2655955,1,0,"1","170","D","12","D",400,"D"
"20141",2655985,5,0,"1","150","D","13","D",175,"D"
"20141",2656025,6,0,"1","170","D","12","D",300,"D"
"20141",2656025,7,0,"1","150","D","13","D",400,"D"
"20141",2656025,8,0,"1","160","D","12","D",100,"D"
"20141",2656045,2,0,"1","160","D","12","D",25,"D"
"20141",2656065,4,0,"1","170","D","10","D",350,"D"
"20141",2656065,5,0,"1","170","D","11","D",350,"D"
"20141",2656065,6,0,"1","170","D","12","D",350,"D"
"20141",2656065,7,0,"1","150","D","10","D",160,"D"
"20141",2656065,8,0,"1","150","D","11","D",160,"D"
"20141",2656065,9,0,"1","150","D","12","D",160,"D"
"20141",2656085,1,0,"1","150","D","13","D",60,"D"
"20141",2656085,2,0,"2","160","D","10","D",172,"F"
"20141",2656105,8,0,"1","160","D","12","D",100,"D"
"20141",2656105,9,0,"1","150","D","12","D",50,"D"
"20141",2656105,10,0,"1","150","D","12","D",50,"D"
"20141",2656155,3,0,"1","170","D","12","D",10,"D"
"20141",2656155,4,0,"2","170","D","10","D",10,"D"
"20141",2656165,12,0,"1","150","D","13","D",60,"D"
"20141",2656165,13,0,"1","160","D","13","D",100,"D"
"20141",2656165,14,0,"1","160","D","12","D",1200,"D"
"20141",2656195,11,0,"1","170","D","12","D",75,"D"
"20141",2656215,8,0,"2","170","D","10","D",80,"D"
"20141",2656215,9,0,"2","170","D","10","D",20,"D"
"20141",2656295,1,0,"1","150","D","13","D",240,"D"
"20141",2656365,14,0,"2","170","D","10","D",135,"D"
"20141",2656385,8,0,"1","150","D","13","D",50,"D"
"20141",2656385,9,0,"1","160","D","13","D",50,"D"
"20141",2656425,4,0,"1","150","D","13","D",205,"F"
"20141",2656435,18,0,"1","170","D","11","D",75,"D"
"20141",2656435,19,0,"1","110","D","13","D",143,"D"
"20141",2656435,20,0,"1","160","D","12","D",25,"D"
"20141",2656445,2,0,"1","150","D","10","D",700,"D"
"20141",2656445,3,0,"1","150","D","12","D",250,"D"
"20141",2656455,5,0,"1","170","D","12","D",400,"D"
"20141",2656555,12,0,"1","100","D","13","D",200,"D"
"20141",2656555,13,0,"1","170","D","12","D",5000,"D"
"20141",2656555,14,0,"1","150","D","12","D",625,"D"
"20141",2656555,15,0,"2","160","D","10","D",475,"D"
"20141",2656585,1,0,"1","150","D","13","D",200,"D"
"20141",2656615,11,0,"1","100","D","10","D",400,"D"
"20141",2656615,12,0,"1","170","D","11","D",50,"D"
"20141",2656615,13,0,"1","170","D","12","D",50,"D"
"20141",2656615,14,0,"1","170","D","12","D",515,"D"
"20141",2656615,15,0,"1","160","D","10","D",10,"D"
"20141",2656615,16,0,"1","160","D","11","D",51,"D"
"20141",2656615,17,0,"1","160","D","12","D",82,"D"
"20141",2656645,3,0,"1","170","D","12","D",300,"D"
"20141",2656675,5,0,"1","170","D","12","D",50,"D"
"20141",2656675,6,0,"1","170","D","12","D",100,"D"
"20141",2656725,2,0,"1","130","D","12","D",50,"D"
"20141",2656725,3,0,"1","130","D","12","D",50,"D"
"20141",2656725,4,0,"1","150","D","13","D",880,"D"
"20141",2656725,5,0,"1","160","D","12","D",50,"D"
"20141",2656925,12,0,"1","170","D","10","D",20,"D"
"20141",2656925,13,0,"1","170","D","12","D",60,"D"
"20141",2656925,14,0,"1","160","D","13","D",200,"D"
"20141",2656925,15,0,"1","160","D","11","D",200,"D"
"20141",2656925,16,0,"1","160","D","12","D",100,"D"
"20141",2656925,17,0,"1","160","D","12","D",50,"D"
"20141",2656925,18,0,"2","170","D","10","D",100,"D"
"20141",2656925,19,0,"2","170","D","10","D",175,"D"
"20141",2656925,20,0,"2","160","D","10","D",100,"D"
"20141",2656935,8,0,"1","160","D","10","D",20,"D"
"20141",2656955,1,0,"1","120","D","13","D",1100,"D"
"20141",2656955,2,0,"1","150","D","13","D",50,"D"
"20141",2656965,2,0,"1","160","D","13","D",2,"D"
"20141",2656975,1,0,"1","170","D","10","D",200,"D"
"20141",2656975,2,0,"1","170","D","11","D",200,"D"
"20141",2656975,3,0,"1","170","D","12","D",200,"D"
"20141",2656975,4,0,"2","170","D","10","D",175,"D"
"20141",2656985,14,0,"1","150","D","13","D",1500,"D"
"20141",2656995,15,0,"1","170","D","11","D",100,"D"
"20141",2656995,16,0,"1","170","D","12","D",1000,"D"
"20141",2656995,17,0,"1","150","D","13","D",175,"D"
"20141",2657025,5,0,"1","170","D","12","D",400,"D"
"20141",2657035,6,0,"1","150","D","13","D",25,"D"
"20141",2657045,7,0,"1","100","D","13","D",150,"D"
"20141",2657055,11,0,"1","150","D","10","D",200,"D"
"20141",2657055,12,0,"1","150","D","11","D",300,"D"
"20141",2657055,13,0,"1","150","D","12","D",300,"D"
"20141",2657055,14,0,"1","150","D","13","D",60,"D"
"20141",2657055,15,0,"1","160","D","13","D",90,"D"
"20141",2657075,11,0,"2","130","D","10","D",10,"D"
"20141",2657095,3,0,"1","150","D","13","D",450,"D"
"20141",2657185,8,0,"1","100","D","12","D",1050,"D"
"20141",2657185,9,0,"1","100","D","12","D",100,"D"
"20141",2657195,22,0,"1","170","D","12","D",75,"D"
"20141",2657195,23,0,"1","160","D","13","D",4,"D"
"20141",2657195,24,0,"1","160","D","12","D",2,"D"
"20141",2657195,25,0,"2","110","D","10","D",100,"D"
"20141",2657205,3,0,"1","150","D","13","D",100,"D"
"20141",2657265,6,0,"1","110","D","13","D",100,"D"
"20141",2657265,7,0,"1","150","D","13","D",120,"D"
"20141",2657345,6,0,"1","170","D","12","D",400,"D"
"20141",2657405,10,0,"1","170","D","12","D",225,"D"
"20141",2657405,11,0,"1","160","D","10","D",25,"D"
"20141",2657425,3,0,"1","170","D","12","D",200,"D"
"20141",2657425,4,0,"1","150","D","13","D",200,"D"
"20141",2657445,4,0,"1","150","D","13","D",500,"D"
"20141",2657445,5,0,"1","160","D","13","D",38,"D"
"20141",2657455,6,0,"1","150","D","13","D",100,"D"
"20141",2657545,4,0,"1","170","D","12","D",200,"D"
"20141",2657545,5,0,"1","150","D","13","D",300,"D"
"20141",2657645,19,0,"1","170","D","12","D",1750,"D"
"20141",2657645,20,0,"1","130","D","12","D",500,"D"
"20141",2657645,21,0,"1","150","D","13","D",300,"D"
"20141",2657645,22,0,"1","160","D","12","D",475,"D"
"20141",2657665,4,0,"1","150","D","13","D",25,"D"
"20141",2657665,5,0,"1","160","D","13","D",25,"D"
"20141",2657715,6,0,"1","150","D","13","D",150,"D"
"20141",2657855,4,0,"1","170","D","12","D",400,"D"
"20141",2657855,5,0,"1","150","D","10","D",15,"D"
"20141",2657855,6,0,"1","150","D","11","D",15,"D"
"20141",2657855,7,0,"1","150","D","12","D",40,"D"
"20141",2657855,8,0,"1","160","D","12","D",50,"D"
"20141",2658045,1,0,"1","170","D","12","D",15,"D"
"20141",2658045,2,0,"1","150","D","13","D",326,"D"
"20141",2658135,6,0,"1","170","D","12","D",100,"D"
"20141",2658135,7,0,"1","150","D","12","D",300,"D"
"20141",2658135,8,0,"1","160","D","12","D",200,"D"
"20141",2658175,3,0,"1","100","D","13","D",2000,"D"
"20141",2658175,4,0,"1","150","D","13","D",100,"D"
"20141",2658175,5,0,"1","160","D","13","D",40,"D"
"20141",2658235,5,0,"1","160","D","12","D",350,"D"
"20141",2658235,6,0,"1","160","D","01","D",50,"D"
"20141",2658295,5,0,"1","100","D","13","D",100,"D"
"20141",2658295,6,0,"1","150","D","13","D",600,"D"
"20141",2658295,7,0,"1","140","D","13","D",70,"D"
"20141",2658315,1,0,"1","170","D","12","D",400,"D"
"20141",2658365,15,0,"1","170","D","12","D",175,"D"
"20141",2658365,16,0,"1","130","D","12","D",100,"D"
"20141",2658365,17,0,"1","160","D","12","D",100,"D"
"20141",2658365,18,0,"1","160","D","11","D",70,"D"
"20141",2658365,19,0,"2","160","D","11","D",50,"D"
"20141",2658385,1,0,"1","170","D","12","D",100,"D"
"20141",2658385,2,0,"1","150","D","13","D",125,"D"
"20141",2658395,4,0,"1","160","D","13","D",167,"D"
"20141",2658485,10,0,"1","110","D","13","D",800,"D"
"20141",2658495,3,0,"1","150","D","13","D",180,"D"
"20141",2658585,2,0,"1","160","D","11","D",5,"D"
"20141",2658585,3,0,"1","160","D","12","D",5,"D"
"20141",2658595,7,0,"1","170","D","13","D",100,"D"
"20141",2658595,8,0,"1","150","D","13","D",400,"D"
"20141",2658645,6,0,"2","160","D","11","D",20,"D"
"20141",2658665,5,0,"1","150","D","13","D",920,"D"
"20141",2658785,11,0,"1","170","D","12","D",20,"D"
"20141",2658785,12,0,"1","170","D","12","D",20,"D"
"20141",2658785,13,0,"1","170","D","01","D",50,"D"
"20141",2658785,14,0,"1","170","D","12","D",10,"D"
"20141",2658785,15,0,"1","170","D","12","D",50,"D"
"20141",2658785,16,0,"1","170","D","12","D",20,"D"
"20141",2658785,17,0,"1","170","D","12","D",50,"D"
"20141",2658785,18,0,"1","150","D","13","D",100,"D"
"20141",2658785,19,0,"1","150","D","12","D",100,"D"
"20141",2658885,7,0,"1","100","D","12","D",200,"D"
"20141",2658885,8,0,"1","150","D","12","D",15,"D"
"20141",2658895,2,0,"1","100","D","13","D",100,"D"
"20141",2658895,3,0,"1","170","D","12","D",300,"D"
"20141",2658895,4,0,"1","170","D","12","D",250,"D"
"20141",2658895,5,0,"1","150","D","13","D",100,"D"
"20141",2658905,1,0,"1","110","D","13","D",400,"D"
"20141",2658945,9,0,"1","170","D","12","D",100,"D"
"20141",2658945,10,0,"1","150","D","13","D",183,"F"
"20141",2658945,11,0,"1","160","D","12","D",300,"D"
"20141",2659015,1,0,"1","150","D","13","D",100,"D"
"20141",2659025,9,0,"1","170","D","12","D",60,"D"
"20141",2659025,10,0,"1","160","D","11","D",150,"D"
"20141",2659025,11,0,"1","160","D","12","D",125,"D"
"20141",2659025,12,0,"1","160","D","01","D",100,"D"
"20141",2659065,1,0,"1","110","D","11","D",250,"D"
"20141",2659065,2,0,"1","110","D","12","D",250,"D"
"20141",2659065,3,0,"1","110","D","01","D",250,"D"
"20141",2659145,4,0,"1","170","D","12","D",50,"D"
"20141",2659185,5,0,"1","160","D","13","D",25,"D"
"20141",2659185,6,0,"1","160","D","11","D",15,"D"
"20141",2659225,2,0,"1","170","D","13","D",50,"D"
"20141",2659275,1,0,"1","170","D","12","D",300,"D"
"20141",2659345,10,0,"1","150","D","13","D",1000,"D"
"20141",2659415,3,0,"1","150","D","13","D",15,"D"
"20141",2659425,10,0,"1","170","D","11","D",2000,"D"
"20141",2659425,11,0,"1","170","D","12","D",900,"D"
"20141",2659425,12,0,"1","170","D","01","D",500,"D"
"20141",2659425,13,0,"1","150","D","13","D",90,"D"
"20141",2659455,8,0,"1","170","D","12","D",30,"D"
"20141",2659455,9,0,"1","150","D","13","D",40,"D"
"20141",2659465,9,0,"1","170","D","12","D",350,"D"
"20141",2659465,10,0,"1","150","D","13","D",500,"D"
"20141",2659485,1,0,"1","170","D","13","D",20,"D"
"20141",2659485,2,0,"1","170","D","13","D",20,"D"
"20141",2659505,3,0,"1","100","D","13","D",300,"D"
"20141",2659505,4,0,"1","150","D","13","D",40,"D"
"20141",2659505,5,0,"1","160","D","01","D",5,"D"
"20141",2659555,19,0,"1","130","D","12","D",500,"D"
"20141",2659605,2,0,"1","160","D","01","D",50,"D"
"20141",2659625,4,0,"1","160","D","13","D",41,"D"
"20141",2659635,1,0,"1","150","D","01","D",7,"D"
"20141",2659675,9,0,"1","170","D","12","D",200,"D"
"20141",2659675,10,0,"2","170","D","11","D",120,"D"
"20141",2659715,38,0,"1","100","D","01","D",100,"D"
"20141",2659715,39,0,"1","160","D","12","D",10,"D"
"20141",2659715,40,0,"1","150","D","12","D",100,"D"
"20141",2659715,41,0,"2","100","D","11","D",25,"D"
"20141",2659715,42,0,"2","100","D","11","D",10,"D"
"20141",2659735,10,0,"1","140","D","13","D",40,"D"
"20141",2659735,11,0,"1","150","D","13","D",250,"D"
"20141",2659735,12,0,"1","160","D","13","D",150,"D"
"20141",2659745,15,0,"1","130","D","11","D",2500,"D"
"20141",2659745,16,0,"1","130","D","01","D",40,"D"
"20141",2659745,17,0,"1","150","D","11","D",25,"D"
"20141",2659745,18,0,"1","160","D","11","D",250,"D"
"20141",2659745,19,0,"1","160","D","12","D",250,"D"
"20141",2659745,20,0,"1","160","D","12","D",250,"D"
"20141",2659745,21,0,"1","160","D","12","D",500,"D"
"20141",2659745,22,0,"1","160","D","01","D",1600,"D"
"20141",2659745,23,0,"1","150","D","11","D",125,"D"
"20141",2659745,24,0,"1","150","D","12","D",1275,"D"
"20141",2659745,25,0,"1","150","D","01","D",100,"D"
"20141",2659745,26,0,"1","160","D","11","D",200,"D"
"20141",2659745,27,0,"1","160","D","12","D",160,"D"
"20141",2659745,28,0,"1","160","D","01","D",175,"D"
"20141",2659755,8,0,"1","170","D","12","D",275,"D"
"20141",2659755,9,0,"1","170","D","11","D",100,"D"
"20141",2659755,10,0,"1","170","D","01","D",50,"D"
"20141",2659755,11,0,"1","150","D","13","D",140,"D"
"20141",2659775,2,0,"1","150","D","13","D",20,"D"
"20141",2659775,3,0,"2","160","D","11","D",50,"D"
"20141",2659805,5,0,"2","160","D","11","D",30,"D"
"20141",2659845,5,0,"1","170","D","12","D",500,"D"
"20141",2659845,6,0,"1","160","D","11","D",100,"D"
"20141",2659845,7,0,"1","160","D","12","D",100,"D"
"20141",2659845,8,0,"1","160","D","12","D",300,"D"
"20141",2659925,3,0,"1","170","D","01","D",40,"D"
"20141",2659945,4,0,"1","170","D","13","D",100,"D"
"20141",2659945,5,0,"1","150","D","13","D",20,"D"
"20141",2660005,10,0,"1","170","D","11","D",220,"D"
"20141",2660005,11,0,"1","150","D","12","D",25,"D"
"20141",2660005,12,0,"1","160","D","12","D",60,"D"
"20141",2660015,4,0,"1","130","D","12","D",2500,"D"
"20141",2660015,5,0,"1","140","D","12","D",100,"D"
"20141",2660015,6,0,"1","150","D","12","D",4000,"D"
"20141",2660015,7,0,"1","160","D","12","D",10000,"D"
"20141",2660045,5,0,"1","170","D","12","D",50,"D"
"20141",2660045,6,0,"1","150","D","13","D",200,"D"
"20141",2660045,7,0,"1","160","D","11","D",80,"D"
"20141",2660055,7,0,"1","150","D","13","D",50,"D"
"20141",2660205,10,0,"1","100","D","12","D",100,"D"
"20141",2660235,8,0,"1","170","D","12","D",75,"D"
"20141",2660235,9,0,"1","170","D","01","D",50,"D"
"20141",2660275,7,0,"2","170","D","11","D",50,"D"
"20141",2660275,8,0,"2","130","D","11","D",450,"D"
"20141",2660305,5,0,"1","100","D","13","D",1200,"D"
"20141",2660315,7,0,"1","100","D","12","D",125,"D"
"20141",2660315,8,0,"1","170","D","01","D",50,"D"
"20141",2660315,9,0,"1","150","D","13","D",25,"D"
"20141",2660315,10,0,"1","160","D","13","D",100,"D"
"20141",2660325,1,0,"1","170","D","12","D",400,"D"
"20141",2660355,2,0,"1","150","D","13","D",250,"D"
"20141",2660415,2,0,"1","130","D","12","D",50,"D"
"20141",2660465,2,0,"1","150","D","13","D",80,"D"
"20141",2660465,3,0,"1","160","D","11","D",100,"D"
"20141",2660465,4,0,"1","160","D","12","D",100,"D"
"20141",2660475,2,0,"1","150","D","12","D",5,"D"
"20141",2660475,3,0,"1","160","D","01","D",10,"D"
"20141",2660485,1,0,"1","150","D","13","D",28,"D"
"20141",2660555,2,0,"1","160","D","13","D",25,"D"
"20141",2660585,3,0,"1","150","D","13","D",20,"D"
"20141",2660595,4,0,"1","150","D","13","D",10,"D"
"20141",2660605,12,0,"1","160","D","12","D",50,"D"
"20141",2660615,3,0,"1","110","D","13","D",241,"D"
"20141",2660635,5,0,"1","170","D","12","D",150,"D"
"20141",2660635,6,0,"1","150","D","11","D",90,"D"
"20141",2660635,7,0,"1","150","D","12","D",150,"D"
"20141",2660635,8,0,"1","150","D","01","D",105,"D"
"20141",2660705,1,0,"1","160","D","12","D",100,"D"
"20141",2660705,2,0,"2","160","D","11","D",100,"D"
"20141",2660715,1,0,"1","170","D","12","D",80000,"D"
"20141",2660715,2,0,"1","160","D","12","D",250,"D"
"20141",2660715,3,0,"1","160","D","12","D",100,"D"
"20141",2660725,5,0,"1","170","D","12","D",1040,"D"
"20141",2660725,6,0,"1","150","D","13","D",10050,"D"
"20141",2660725,7,0,"1","150","D","12","D",600,"D"
"20141",2660825,1,0,"1","150","D","13","D",125,"D"
"20141",2660825,2,0,"1","130","D","13","D",25,"D"
"20141",2660835,3,0,"1","170","D","12","D",474,"F"
"20141",2660885,6,0,"1","170","D","12","D",150,"D"
"20141",2660885,7,0,"1","170","D","12","D",50,"D"
"20141",2660885,8,0,"1","170","D","12","D",100,"D"
"20141",2660885,9,0,"1","160","D","12","D",25,"D"
"20141",2660905,4,0,"1","150","D","13","D",100,"D"
"20141",2660905,5,0,"1","150","D","13","D",20,"D"
"20141",2660965,3,0,"1","150","D","13","D",10,"D"
"20141",2661005,8,0,"2","170","D","11","D",200,"D"
"20141",2661015,4,0,"1","150","D","12","D",189,"F"
"20141",2661055,7,0,"1","170","D","12","D",130,"D"
"20141",2661055,8,0,"1","110","D","13","D",200,"D"
"20141",2661065,4,0,"1","150","D","13","D",335,"D"
"20141",2661075,6,0,"1","160","D","12","D",25,"D"
"20141",2661145,1,0,"1","150","D","13","D",200,"D"
"20141",2661165,7,0,"1","170","D","01","D",400,"D"
"20141",2661165,8,0,"1","170","D","01","D",50,"D"
"20141",2661165,9,0,"1","130","D","13","D",100,"D"
"20141",2661165,10,0,"1","150","D","13","D",120,"D"
"20141",2661165,11,0,"1","150","D","12","D",250,"D"
"20141",2661165,12,0,"2","160","D","11","D",10,"D"
"20141",2661165,13,0,"2","160","D","11","D",25,"D"
"20141",2661165,14,0,"2","150","D","11","D",5000,"D"
"20141",2661255,7,0,"1","170","D","11","D",125,"D"
"20141",2661255,8,0,"1","170","D","12","D",75,"D"
"20141",2661335,2,0,"1","150","D","13","D",15,"D"
"20141",2661355,3,0,"1","150","D","13","D",400,"D"
"20141",2661385,9,0,"1","160","D","13","D",450,"D"
"20141",2661585,1,0,"1","150","D","01","D",205,"F"
"20141",2661595,15,0,"1","160","D","12","D",2000,"D"
"20141",2661595,16,0,"2","130","D","11","D",2500,"D"
"20141",2661695,1,0,"1","150","D","13","D",300,"D"
"20141",2661715,8,0,"1","100","D","11","D",300,"D"
"20141",2661715,9,0,"1","170","D","11","D",500,"D"
"20141",2661765,5,0,"1","150","D","13","D",50,"D"
"20141",2661815,1,0,"1","150","D","13","D",30,"D"
"20141",2661875,4,0,"1","170","D","12","D",500,"D"
"20141",2661935,1,0,"1","150","D","13","D",30,"D"
"20141",2661955,4,0,"1","170","D","13","D",15,"D"
"20141",2661965,9,0,"1","170","D","13","D",30,"D"
"20141",2661985,1,0,"1","170","D","12","D",200,"D"
"20141",2661985,2,0,"1","170","D","12","D",60,"D"
"20141",2661985,3,0,"1","170","D","01","D",60,"D"
"20141",2662055,19,0,"1","150","D","13","D",150,"D"
"20141",2662065,7,0,"2","160","D","11","D",65,"D"
"20141",2662185,5,0,"1","160","D","11","D",185,"D"
"20141",2662185,6,0,"1","160","D","12","D",400,"D"
"20141",2662185,7,0,"1","160","D","01","D",25,"D"
"20141",2662265,3,0,"1","170","D","12","D",300,"D"
"20141",2662265,4,0,"1","170","D","01","D",50,"D"
"20141",2662265,5,0,"1","150","D","13","D",160,"D"
"20141",2662265,6,0,"1","160","D","11","D",200,"D"
"20141",2662265,7,0,"1","130","D","12","D",50,"D"
"20141",2662325,6,0,"1","170","D","12","D",400,"D"
"20141",2662345,14,0,"1","170","D","13","D",50,"D"
"20141",2662345,15,0,"1","170","D","12","D",200,"D"
"20141",2662345,16,0,"1","160","D","13","D",50,"D"
"20141",2662375,9,0,"1","170","D","12","D",60,"D"
"20141",2662375,10,0,"1","160","D","12","D",30,"D"
"20141",2662395,1,0,"1","170","D","12","D",500,"D"
"20141",2662415,11,0,"1","170","D","12","D",1945,"D"
"20141",2662415,12,0,"1","150","D","12","D",1200,"D"
"20141",2662425,8,0,"1","100","D","13","D",150,"D"
"20141",2662425,9,0,"1","100","D","13","D",400,"D"
"20141",2662485,9,0,"1","150","D","13","D",100,"D"
"20141",2662545,2,0,"1","150","D","13","D",60,"D"
"20141",2662595,1,0,"1","170","D","12","D",100,"D"
"20141",2662595,2,0,"1","160","D","13","D",10,"D"
"20141",2662595,3,0,"1","160","D","01","D",10,"D"
"20141",2662635,7,0,"1","160","D","13","D",5,"D"
"20141",2662635,8,0,"2","160","D","11","D",5,"D"
"20141",2662655,8,0,"1","170","D","13","D",25,"D"
"20141",2662655,9,0,"1","150","D","13","D",160,"D"
"20141",2662655,10,0,"2","170","D","11","D",500,"D"
"20141",2662655,11,0,"2","160","D","11","D",185,"D"
"20141",2662665,8,0,"1","150","D","13","D",100,"D"
"20141",2662715,3,0,"1","150","D","13","D",40,"D"
"20141",2662765,6,0,"1","150","D","11","D",350,"D"
"20141",2662765,7,0,"1","150","D","12","D",450,"D"
"20141",2662765,8,0,"1","150","D","01","D",450,"D"
"20141",2662765,9,0,"1","160","D","12","D",100,"D"
"20141",2662765,10,0,"1","160","D","01","D",75,"D"
"20141",2662765,11,0,"2","150","D","11","D",250,"D"
"20141",2662785,6,0,"1","170","D","12","D",75,"D"
"20141",2662825,1,0,"1","170","D","12","D",500,"D"
"20141",2662935,1,0,"1","150","D","13","D",45,"D"
"20141",2662955,3,0,"1","170","D","12","D",300,"D"
"20141",2662955,4,0,"1","160","D","12","D",100,"D"
"20141",2663015,6,0,"1","160","D","13","D",600,"D"
"20141",2663025,3,0,"1","150","D","13","D",100,"D"
