"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FURNPURY","FURN_URY","FURNMO","FURNMO_","FURNGFTC","FURN_FTC","FURNPURX","FURN_URX","FRNPRY1","FRNPRY1_","FRNPRY2","FRNPRY2_","FRNPRY3","FRNPRY3_","FRNPRY4","FRNPRY4_","FRNPRY5","FRNPRY5_","FRNPRY6","FRNPRY6_","FRNPRY7","FRNPRY7_","FRNPRY8","FRNPRY8_","FRNPRY9","FRNPRY9_"
"20151",2783055,13,0,"1","181","D","12","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783055,14,0,"1","196","D","12","D","2","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783075,5,0,"1","212","D","11","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783075,6,0,"1","212","D","10","D","1","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783085,8,0,"1","200","D","12","D","1","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783085,9,0,"2","101","D","10","D","1","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783085,10,0,"2","150","D","10","D","1","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783125,3,0,"1","107","D","10","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783205,5,0,"1","173","D","11","D","1","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783225,2,0,"1","201","D","12","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,0,"1","900","D","12","D","1","D",.,"H","900","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,1,"1","100","D","12","D","1","D",594,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,2,"1","101","D","12","D","1","D",91,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,3,"1","121","D","12","D","1","D",117,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,4,"1","131","D","12","D","1","D",91,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,5,"1","150","D","12","D","1","D",43,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,6,"1","173","D","12","D","1","D",22,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,7,"1","181","D","12","D","1","D",42,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,8,"1","199","D","12","D","1","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,9,"1","200","D","12","D","1","D",32,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,10,"1","201","D","12","D","1","D",13,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,11,"1","206","D","12","D","1","D",12,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783235,14,12,"1","214","D","12","D","1","D",29,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783265,11,0,"1","171","D","12","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783285,17,0,"1","173","D","12","D","1","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783315,5,0,"1","200","D","12","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783325,5,0,"1","201","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783345,3,0,"1","107","D","11","D","1","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783345,4,0,"1","173","D","12","D","1","D",102,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783365,7,0,"1","171","D","12","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783365,8,0,"2","171","D","10","D","1","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783475,14,0,"1","173","D","12","D","1","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783475,15,0,"1","201","D","12","D","2","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783625,4,0,"1","220","D","12","D","1","D",.,"H","212","D","214","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783625,4,1,"1","212","D","12","D","1","D",24,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783625,4,2,"1","214","D","12","D","1","D",19,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783635,12,0,"1","199","D","12","D","2","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783765,4,0,"1","120","D","10","D","1","D",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783765,5,0,"1","200","D","11","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783785,9,0,"1","171","D","10","D","1","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783785,10,0,"1","200","D","11","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783945,4,0,"1","196","D","12","D","1","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783955,19,0,"1","171","D","12","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783955,20,0,"1","173","D","12","D","1","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783955,21,0,"1","200","D","12","D","1","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783955,22,0,"1","206","D","12","D","1","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783955,23,0,"1","206","D","12","D","1","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783975,7,0,"1","199","D","12","D","1","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783975,8,0,"1","200","D","12","D","1","D",161,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783975,9,0,"1","214","D","12","D","1","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2783995,12,0,"1","201","D","12","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784005,11,0,"1","205","D","11","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784035,11,0,"2","220","D","10","D","1","D",.,"H","212","D","201","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784035,11,1,"2","212","D","10","D","1","D",78,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784035,11,2,"2","201","D","10","D","1","D",42,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784045,5,0,"1","101","D","11","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784115,5,0,"1","140","D","12","D","1","D",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784195,2,0,"1","106","D","12","D","1","D",.,"H",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784195,2,1,"1","100","D","12","D","1","D",2018,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784195,2,2,"1","101","D","12","D","1","D",1329,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784195,2,3,"1","102","D","12","D","1","D",192,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784195,2,4,"1","107","D","12","D","1","D",661,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784215,3,0,"1","171","D","12","D","2","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784215,4,0,"1","173","D","12","D","2","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784335,49,0,"1","200","D","12","D","1","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784335,50,0,"1","201","D","12","D","1","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784345,7,0,"1","106","D","10","D","1","D",.,"H",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784345,7,1,"1","100","D","10","D","1","D",903,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784345,7,2,"1","101","D","10","D","1","D",203,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784345,7,3,"1","102","D","10","D","1","D",127,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784345,7,4,"1","107","D","10","D","1","D",267,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784365,7,0,"1","171","D","11","D","1","D",62,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784365,8,0,"1","173","D","12","D","1","D",68,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784385,14,0,"1","196","D","12","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784395,6,0,"1","200","D","10","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784425,11,0,"1","107","D","11","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784425,12,0,"1","180","D","11","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784425,13,0,"1","200","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784425,14,0,"1","205","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784445,7,0,"1","141","D","12","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784445,8,0,"1","173","D","12","D","1","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784515,3,0,"1","173","D","11","D","1","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784515,4,0,"1","200","D","11","D","1","D",62,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784535,6,0,"1","107","D","12","D","1","D",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784535,7,0,"1","120","D","12","D","1","D",900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784595,6,0,"1","121","D","11","D","1","D",2600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784595,7,0,"1","200","D","11","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784655,7,0,"1","200","D","10","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,19,0,"1","101","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,20,0,"1","102","D","12","D","1","D",119,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,21,0,"1","121","D","12","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,22,0,"1","140","D","11","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,23,0,"1","171","D","12","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,24,0,"1","173","D","12","D","1","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,25,0,"1","199","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,26,0,"1","200","D","12","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,27,0,"1","201","D","12","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,28,0,"1","206","D","11","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,29,0,"1","205","D","12","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784685,30,0,"1","215","D","12","D","1","D",338,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784755,5,0,"1","201","D","12","D","1","D",40,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784755,6,0,"1","214","D","10","D","1","D",360,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784805,5,0,"1","201","D","12","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784835,11,0,"1","130","D","12","D","2","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784835,12,0,"1","171","D","11","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784835,13,0,"1","200","D","10","D","1","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784865,1,0,"1","200","D","12","D","1","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2784935,9,0,"1","201","D","12","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785035,4,0,"1","199","D","10","D","1","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785035,5,0,"1","200","D","12","D","1","D",324,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785145,3,0,"1","199","D","12","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785145,4,0,"1","200","D","12","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785305,6,0,"1","181","D","11","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785395,4,0,"1","171","D","11","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785425,7,0,"1","173","D","12","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785495,1,0,"1","196","D","11","D","1","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785495,2,0,"1","215","D","11","D","1","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785515,7,0,"1","200","D","12","D","2","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785535,21,0,"1","173","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785535,22,0,"1","199","D","10","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,8,0,"1","120","D","11","D","1","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,9,0,"1","196","D","12","D","2","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,10,0,"1","199","D","12","D","2","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,11,0,"1","173","D","12","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,12,0,"1","212","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,13,0,"1","200","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785625,14,0,"1","200","D","12","D","2","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785635,6,0,"1","204","D","11","D","1","D",.,"H","201","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785635,6,1,"1","201","D","11","D","1","D",68,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785635,6,2,"1","200","D","11","D","1","D",132,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785685,17,0,"1","171","D","10","D","1","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785685,18,0,"1","201","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785705,16,0,"1","107","D","12","D","1","D",275,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785705,17,0,"1","196","D","10","D","1","D",126,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785705,18,0,"1","196","D","11","D","1","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785705,19,0,"1","173","D","12","D","1","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785705,20,0,"1","181","D","11","D","1","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785715,9,0,"1","171","D","11","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785715,10,0,"1","171","D","12","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785715,11,0,"1","200","D","12","D","1","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785715,12,0,"1","214","D","11","D","1","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785765,7,0,"1","201","D","11","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785805,3,0,"2","196","D","10","D","1","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785845,4,0,"1","181","D","10","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785905,9,0,"1","107","D","12","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785905,10,0,"2","120","D","10","D","1","D",3000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785925,12,0,"1","201","D","12","D","2","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785935,11,0,"1","110","D","12","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785935,12,0,"1","200","D","12","D","2","D",23,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785935,13,0,"1","200","D","12","D","2","D",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785935,14,0,"1","200","D","12","D","2","D",69,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785965,15,0,"1","101","D","11","D","1","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785965,16,0,"1","102","D","11","D","1","D",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2785965,17,0,"1","201","D","12","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786005,8,0,"2","201","D","10","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786005,9,0,"2","200","D","10","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786215,4,0,"1","200","D","11","D","1","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786235,7,0,"1","180","D","12","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786235,8,0,"1","200","D","12","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786245,16,0,"1","200","D","12","D","2","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786245,17,0,"2","150","D","10","D","2","D",87,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786245,18,0,"2","180","D","10","D","1","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786245,19,0,"2","214","D","10","D","2","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786265,5,0,"1","201","D","12","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786265,6,0,"2","120","D","10","D","2","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786285,1,0,"1","201","D","12","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786285,2,0,"1","206","D","12","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786385,10,0,"1","121","D","11","D","1","D",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786515,19,0,"1","201","D","11","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786525,2,0,"1","102","D","10","D","1","D",2200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786525,3,0,"1","173","D","10","D","1","D",1300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786525,4,0,"1","173","D","12","D","1","D",8800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786525,5,0,"1","173","D","11","D","1","D",4200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786565,4,0,"1","205","D","11","D","1","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786645,10,0,"1","101","D","12","D","1","D",69,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786645,11,0,"1","171","D","11","D","1","D",199,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786705,7,0,"1","173","D","11","D","1","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786705,8,0,"1","196","D","12","D","2","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,16,0,"1","200","D","11","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,17,0,"1","212","D","11","D","2","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,18,0,"2","192","D","10","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,19,0,"2","200","D","10","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,20,0,"2","201","D","10","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,21,0,"2","206","D","10","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,22,0,"2","206","D","10","D","1","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786725,23,0,"2","212","D","10","D","2","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786865,7,0,"1","107","D","12","D","1","D",2235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786865,8,0,"1","107","D","12","D","1","D",4035,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786865,9,0,"2","173","D","10","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786885,7,0,"1","212","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786915,18,0,"1","173","D","12","D","1","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2786945,15,0,"1","130","D","12","D","1","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787075,4,0,"1","141","D","10","D","1","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787195,5,0,"1","200","D","12","D","2","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787215,28,0,"1","200","D","11","D","1","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787275,2,0,"2","173","D","10","D","1","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787385,30,0,"1","107","D","12","D","1","D",750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787385,31,0,"1","196","D","12","D","2","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151",2787385,32,0,"1","200","D","11","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
