"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_","GOVTCOST","GOVT_OST","INCLBDS","INCLBDS_","INCLDRYR","INCL_RYR","INCLFRIG","INCL_RIG","INCLPDS","INCLPDS_","INCLSTOV","INCL_TOV","INCLWSHR","INCL_SHR","PUBLHOUS","PUBL_OUS","OWNED","OWNED_","RTPARK","RTPARK_"
"20141",2707234,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3750,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2707294,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20141",2707474,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",450,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20141",2707504,11,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","1","D","2","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2707574,15,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2775,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2707734,18,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",6000,"2","D","D","2","D","2","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2707844,14,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1605,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2707854,11,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",113,"D",.,"A",339,"D",.,,"A","A",,"A",,"A",,"A",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D",,"A",,"A"
"20141",2707964,5,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708244,19,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708374,15,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1626,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20141",2708384,10,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",.,"C",.,"A",472,"D",360,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20141",2708404,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3750,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708474,27,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4092,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708574,42,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2175,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2708594,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5175,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708604,13,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2708684,13,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2708694,5,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D",,"A"
"20141",2708764,15,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2310,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2708824,8,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",480,"2","D","D","2","D","2","D","2","D",,"A","1","D","1","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D"
"20141",2708884,14,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3205,"1","D","D","1","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2708934,43,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2709004,3,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2709014,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D","1","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2709054,7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4050,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2709164,14,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2709264,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",8908,"2","T","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2709294,14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",999,"2","D","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2709344,9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",35,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20141",2709374,11,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","1","D","2","D","1","D","1","D","1","D","1","D","1","D","1","D","2","D","2","D","1","D"
"20141",2709424,31,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",8908,"2","T","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2709464,11,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2790,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2709474,16,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5820,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2709524,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2160,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2709664,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D",,"A","2","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D"
"20141",2709714,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2709764,17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1875,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2709784,10,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2253,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2710064,16,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2710084,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",627,"2","D","D","2","D","2","D","2","D",,"A","1","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D"
"20141",2710154,6,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",900,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2710254,9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",.,"C",.,"A",2138,"D",1632,"2","D","D","2","D","2","D","2","D",,"A","1","D","2","D","1","D","1","D","1","D","1","D","1","D","2","D","2","D"
"20141",2710294,16,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2505,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2710354,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4680,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2710394,90,0,"6","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,,"D","A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","2","D","2","D"
"20141",2710454,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3498,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2710474,8,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2710484,12,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",522,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2710554,14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1725,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2710664,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2178,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2710674,9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2710684,15,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2022,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","1","D","1","D","2","D","2","D","1","D"
"20141",2710744,3,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",756,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20141",2711025,4,0,"1","1","D","2","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1275,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711064,55,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",6150,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711204,17,0,"1","1","D","2","D","1","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1785,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711235,7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1071,"2","D","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711334,18,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711364,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2711414,46,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2300,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","1","D","2","D"
"20141",2711484,14,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711614,17,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3021,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711634,7,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1185,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20141",2711664,14,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1611,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2711734,16,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2595,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711754,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1680,"2","D","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711784,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1770,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711834,9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1475,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20141",2711854,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2711874,15,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1698,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711884,13,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2711954,15,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1695,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2712024,7,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",990,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20141",2712084,5,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1071,"2","D","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2712094,7,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2712114,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2712154,4,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","1","D",200,"D",.,"A",525,"D",75,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20141",2712164,12,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","2","D","1","D"
"20141",2712234,14,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2712244,14,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2712254,14,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",288,"2","D","D","2","D","2","D","2","D",,"A","2","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D"
"20141",2712274,23,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2526,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2712314,4,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2712374,11,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20141",2712404,22,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5400,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2712464,4,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2712494,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2712534,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2712554,7,0,"1","1","D","2","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2712894,28,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",570,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20141",2712954,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3147,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2713184,20,0,"1","1","D","2","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",5040,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2713214,25,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20141",2713224,3,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1905,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
