"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20142",2744844,52,6,"1",.,"A",424,"E","150","D"
"20142",2744844,52,7,"1",.,"A",40,"E","160","D"
"20142",2744844,52,8,"1",.,"A",40,"E","170","D"
"20142",2744844,52,9,"1",.,"A",47,"E","190","D"
"20142",2745154,29,0,"1",1,"D",.,"H",,"A"
"20142",2745154,29,1,"1",.,"A",51,"E","100","D"
"20142",2745154,29,2,"1",.,"A",17,"E","110","D"
"20142",2745154,29,3,"1",.,"A",28,"E","120","D"
"20142",2745154,29,4,"1",.,"A",82,"E","130","D"
"20142",2745154,29,5,"1",.,"A",4,"E","140","D"
"20142",2745154,29,6,"1",.,"A",190,"E","150","D"
"20142",2745154,29,7,"1",.,"A",74,"E","160","D"
"20142",2745154,29,8,"1",.,"A",24,"E","170","D"
"20142",2745154,29,9,"1",.,"A",617,"E","180","D"
"20142",2745154,29,10,"1",.,"A",13,"E","190","D"
"20142",2746904,35,0,"1",1,"D",.,"H",,"A"
"20142",2746904,35,1,"1",.,"A",10,"E","120","D"
"20142",2746904,35,2,"1",.,"A",51,"E","130","D"
"20142",2746904,35,3,"1",.,"A",1,"E","140","D"
"20142",2746904,35,4,"1",.,"A",82,"E","150","D"
"20142",2746904,35,5,"1",.,"A",18,"E","160","D"
"20142",2746904,35,6,"1",.,"A",6,"E","170","D"
"20142",2746904,35,7,"1",.,"A",124,"E","180","D"
"20142",2746904,35,8,"1",.,"A",8,"E","190","D"
"20142",2748643,47,0,"1",1,"D",.,"H",,"A"
"20142",2748643,47,1,"1",.,"A",56,"E","100","D"
"20142",2748643,47,2,"1",.,"A",16,"E","110","D"
"20142",2748643,47,3,"1",.,"A",28,"E","120","D"
"20142",2748643,47,4,"1",.,"A",100,"E","130","D"
"20142",2748643,47,5,"1",.,"A",4,"E","140","D"
"20142",2748643,47,6,"1",.,"A",178,"E","150","D"
"20142",2748643,47,7,"1",.,"A",36,"E","160","D"
"20142",2748643,47,8,"1",.,"A",15,"E","170","D"
"20142",2748643,47,9,"1",.,"A",347,"E","180","D"
"20142",2748643,47,10,"1",.,"A",20,"E","190","D"
"20142",2748943,26,0,"1",1,"D",.,"H",,"A"
"20142",2748943,26,1,"1",.,"A",4,"E","120","D"
"20142",2748943,26,2,"1",.,"A",3,"E","150","D"
"20142",2748943,26,3,"1",.,"A",2,"E","160","D"
"20142",2748943,26,4,"1",.,"A",197,"E","180","D"
"20142",2752193,80,0,"1",1,"D",.,"H",,"A"
"20142",2752193,80,1,"1",.,"A",113,"E","120","D"
"20142",2752193,80,2,"1",.,"A",10,"E","140","D"
"20142",2752193,80,3,"1",.,"A",636,"E","150","D"
"20142",2752193,80,4,"1",.,"A",59,"E","160","D"
"20142",2752193,80,5,"1",.,"A",75,"E","170","D"
"20142",2752193,80,6,"1",.,"A",107,"E","190","D"
"20142",2752343,54,0,"1",1,"D",.,"H",,"A"
"20142",2752343,54,1,"1",.,"A",300,"E","130","D"
"20142",2753783,42,0,"1",1,"D",.,"H",,"A"
"20142",2753783,42,1,"1",.,"A",19,"E","200","D"
"20142",2753783,42,2,"1",.,"A",22,"E","210","D"
"20142",2753783,42,3,"1",.,"A",34,"E","220","D"
"20142",2759483,47,0,"1",1,"D",.,"H",,"A"
"20142",2759483,47,1,"1",.,"A",132,"E","100","D"
"20142",2759483,47,2,"1",.,"A",33,"E","110","D"
"20142",2759483,47,3,"1",.,"A",48,"E","120","D"
"20142",2759483,47,4,"1",.,"A",243,"E","130","D"
"20142",2759483,47,5,"1",.,"A",7,"E","140","D"
"20142",2759483,47,6,"1",.,"A",369,"E","150","D"
"20142",2759483,47,7,"1",.,"A",87,"E","160","D"
"20142",2759483,47,8,"1",.,"A",28,"E","170","D"
"20142",2759483,47,9,"1",.,"A",585,"E","180","D"
"20142",2759483,47,10,"1",.,"A",41,"E","190","D"
"20142",2759483,47,11,"1",.,"A",53,"E","200","D"
"20142",2759483,47,12,"1",.,"A",69,"E","210","D"
"20142",2759483,47,13,"1",.,"A",105,"E","220","D"
"20142",2763383,41,0,"1",1,"D",.,"H",,"A"
"20142",2763383,41,1,"1",.,"A",4,"E","100","D"
"20142",2763383,41,2,"1",.,"A",1,"E","110","D"
"20142",2763383,41,3,"1",.,"A",1,"E","120","D"
"20142",2763383,41,4,"1",.,"A",13,"E","150","D"
"20142",2763383,41,5,"1",.,"A",3,"E","160","D"
"20142",2763383,41,6,"1",.,"A",1,"E","170","D"
"20142",2763383,41,7,"1",.,"A",22,"E","180","D"
"20142",2763383,41,8,"1",.,"A",5,"E","190","D"
"20142",2763843,55,0,"1",1,"D",.,"H",,"A"
"20142",2763843,55,1,"1",.,"A",20,"E","100","D"
"20142",2763843,55,2,"1",.,"A",6,"E","110","D"
"20142",2763843,55,3,"1",.,"A",11,"E","120","D"
"20142",2763843,55,4,"1",.,"A",32,"E","130","D"
"20142",2763843,55,5,"1",.,"A",1,"E","140","D"
"20142",2763843,55,6,"1",.,"A",64,"E","150","D"
"20142",2763843,55,7,"1",.,"A",6,"E","160","D"
"20142",2763843,55,8,"1",.,"A",7,"E","170","D"
"20142",2763843,55,9,"1",.,"A",23,"E","180","D"
"20142",2763843,55,10,"1",.,"A",2,"E","190","D"
"20142",2763843,55,11,"1",.,"A",13,"E","200","D"
"20142",2763843,55,12,"1",.,"A",5,"E","210","D"
"20142",2763843,55,13,"1",.,"A",10,"E","220","D"
"20142",2769193,35,0,"1",1,"D",.,"H",,"A"
"20142",2769193,35,1,"1",.,"A",19,"E","120","D"
"20142",2769193,35,2,"1",.,"A",2,"E","140","D"
"20142",2769193,35,3,"1",.,"A",121,"E","150","D"
"20142",2769193,35,4,"1",.,"A",28,"E","160","D"
"20142",2769193,35,5,"1",.,"A",9,"E","170","D"
"20142",2769193,35,6,"1",.,"A",193,"E","180","D"
"20142",2769193,35,7,"1",.,"A",13,"E","190","D"
"20142",2769353,65,0,"1",1,"D",.,"H",,"A"
"20142",2769353,65,1,"1",.,"A",23,"E","120","D"
"20142",2769353,65,2,"1",.,"A",2,"E","140","D"
"20142",2769353,65,3,"1",.,"A",115,"E","150","D"
"20142",2769353,65,4,"1",.,"A",23,"E","160","D"
"20142",2769353,65,5,"1",.,"A",9,"E","170","D"
"20142",2769353,65,6,"1",.,"A",225,"E","180","D"
"20142",2769353,65,7,"1",.,"A",13,"E","190","D"
"20142",2773883,50,0,"1",3,"D",.,"H",,"A"
"20142",2773883,50,1,"1",.,"A",11,"E","100","D"
"20142",2773883,50,2,"1",.,"A",8,"E","110","D"
"20142",2773883,50,3,"1",.,"A",4,"E","120","D"
"20142",2773883,50,4,"1",.,"A",34,"E","150","D"
"20142",2773883,50,5,"1",.,"A",8,"E","160","D"
"20142",2773883,50,6,"1",.,"A",2,"E","170","D"
"20142",2773883,50,7,"1",.,"A",55,"E","180","D"
"20142",2773883,50,8,"1",.,"A",3,"E","190","D"
"20142",2774053,27,0,"1",1,"D",.,"H",,"A"
"20142",2774053,27,1,"1",.,"A",34,"E","120","D"
"20142",2774053,27,2,"1",.,"A",4,"E","140","D"
"20142",2774053,27,3,"1",.,"A",225,"E","150","D"
"20142",2774053,27,4,"1",.,"A",91,"E","160","D"
"20142",2774053,27,5,"1",.,"A",29,"E","170","D"
"20142",2774053,27,6,"1",.,"A",730,"E","180","D"
"20142",2774053,27,7,"1",.,"A",16,"E","190","D"
"20142",2776953,84,0,"1",1,"D",.,"H",,"A"
"20142",2776953,84,1,"1",.,"A",4465,"U","130","D"
"20142",2777863,72,0,"1",1,"D",.,"H",,"A"
"20142",2777863,72,1,"1",.,"A",82,"E","120","D"
"20142",2777863,72,2,"1",.,"A",12,"E","140","D"
"20142",2777863,72,3,"1",.,"A",631,"E","150","D"
"20142",2777863,72,4,"1",.,"A",149,"E","160","D"
"20142",2777863,72,5,"1",.,"A",48,"E","170","D"
"20142",2777863,72,6,"1",.,"A",1003,"E","180","D"
"20142",2777863,72,7,"1",.,"A",75,"E","190","D"
"20142",2778733,28,0,"1",1,"D",.,"H",,"A"
"20142",2778733,28,1,"1",.,"A",149,"E","100","D"
"20142",2778733,28,2,"1",.,"A",57,"E","110","D"
"20142",2778733,28,3,"1",.,"A",294,"E","130","D"
"20142",2779193,29,0,"1",1,"D",.,"H",,"A"
"20142",2779193,29,1,"1",.,"A",60,"E","130","D"
"20142",2782102,29,0,"1",1,"D",.,"H",,"A"
"20142",2782102,29,1,"1",.,"A",790,"E","100","D"
"20142",2782102,29,2,"1",.,"A",210,"E","110","D"
"20142",2782692,61,0,"1",1,"D",.,"H",,"A"
"20142",2782692,61,1,"1",.,"A",139,"E","120","D"
"20142",2782692,61,2,"1",.,"A",21,"E","140","D"
"20142",2782692,61,3,"1",.,"A",1042,"E","150","D"
"20142",2782692,61,4,"1",.,"A",247,"E","160","D"
"20142",2782692,61,5,"1",.,"A",80,"E","170","D"
"20142",2782692,61,6,"1",.,"A",1655,"E","180","D"
"20142",2782692,61,7,"1",.,"A",116,"E","190","D"
"20142",2783422,12,0,"1",1,"D",.,"H",,"A"
"20142",2783422,12,1,"1",.,"A",33,"E","120","D"
"20142",2783422,12,2,"1",.,"A",3,"E","140","D"
"20142",2783422,12,3,"1",.,"A",193,"E","150","D"
"20142",2783422,12,4,"1",.,"A",17,"E","160","D"
"20142",2783422,12,5,"1",.,"A",22,"E","170","D"
"20142",2783422,12,6,"1",.,"A",32,"E","190","D"
"20142",2783472,39,0,"1",1,"D",.,"H",,"A"
"20142",2783472,39,1,"1",.,"A",7,"E","120","D"
"20142",2783472,39,2,"1",.,"A",23,"E","150","D"
"20142",2783472,39,3,"1",.,"A",9,"E","160","D"
"20142",2783472,39,4,"1",.,"A",3,"E","170","D"
"20142",2783472,39,5,"1",.,"A",77,"E","180","D"
"20142",2783472,39,6,"1",.,"A",1,"E","190","D"
"20142",2786014,53,0,"1",1,"D",.,"H",,"A"
"20142",2786014,53,1,"1",.,"A",80,"E","100","D"
"20142",2786014,53,2,"1",.,"A",21,"E","110","D"
"20142",2786014,53,3,"1",.,"A",30,"E","120","D"
"20142",2786014,53,4,"1",.,"A",155,"E","130","D"
"20142",2786014,53,5,"1",.,"A",9,"E","140","D"
"20142",2786014,53,6,"1",.,"A",234,"E","150","D"
"20142",2786014,53,7,"1",.,"A",55,"E","160","D"
"20142",2786014,53,8,"1",.,"A",18,"E","170","D"
"20142",2786014,53,9,"1",.,"A",372,"E","180","D"
"20142",2786014,53,10,"1",.,"A",26,"E","190","D"
"20142",2788442,32,0,"1",1,"D",.,"H",,"A"
"20142",2788442,32,1,"1",.,"A",3,"E","120","D"
"20142",2788442,32,2,"1",.,"A",47,"E","180","D"
"20142",2793222,34,0,"1",1,"D",.,"H",,"A"
"20142",2793222,34,1,"1",.,"A",133,"E","100","D"
"20142",2793222,34,2,"1",.,"A",49,"E","110","D"
"20142",2793222,34,3,"1",.,"A",82,"E","120","D"
"20142",2793222,34,4,"1",.,"A",261,"E","130","D"
"20142",2793222,34,5,"1",.,"A",13,"E","140","D"
"20142",2793222,34,6,"1",.,"A",506,"E","150","D"
"20142",2793222,34,7,"1",.,"A",48,"E","160","D"
"20142",2793222,34,8,"1",.,"A",48,"E","170","D"
"20142",2793222,34,9,"1",.,"A",56,"E","190","D"
"20142",2793222,34,10,"1",.,"A",94,"E","200","D"
"20142",2793222,34,11,"1",.,"A",86,"E","210","D"
"20142",2793222,34,12,"1",.,"A",124,"E","220","D"
"20142",2795282,24,0,"1",15,"D",.,"H",,"A"
"20142",2795282,24,1,"1",.,"A",1,"G","100","D"
"20142",2795282,24,2,"1",.,"A",7,"G","120","D"
"20142",2795282,24,3,"1",.,"A",2,"G","130","D"
"20142",2795282,24,4,"1",.,"A",3,"G","150","D"
"20142",2795282,24,5,"1",.,"A",2,"G","160","D"
"20142",2795282,24,6,"1",.,"A",195,"G","180","D"
"20142",2798862,60,0,"1",1,"D",.,"H",,"A"
"20142",2798862,60,1,"1",.,"A",8,"E","120","D"
"20142",2798862,60,2,"1",.,"A",37,"E","150","D"
"20142",2798862,60,3,"1",.,"A",7,"E","160","D"
"20142",2798862,60,4,"1",.,"A",3,"E","170","D"
"20142",2798862,60,5,"1",.,"A",72,"E","180","D"
"20142",2798862,60,6,"1",.,"A",4,"E","190","D"
"20142",2799472,42,0,"1",1,"D",.,"H",,"A"
"20142",2799472,42,1,"1",.,"A",40,"E","100","D"
"20142",2799472,42,2,"1",.,"A",10,"E","110","D"
"20142",2799472,42,3,"1",.,"A",19,"E","120","D"
"20142",2799472,42,4,"1",.,"A",77,"E","130","D"
"20142",2799472,42,5,"1",.,"A",2,"E","140","D"
"20142",2799472,42,6,"1",.,"A",117,"E","150","D"
"20142",2799472,42,7,"1",.,"A",27,"E","160","D"
"20142",2799472,42,8,"1",.,"A",9,"E","170","D"
"20142",2799472,42,9,"1",.,"A",186,"E","180","D"
"20142",2799472,42,10,"1",.,"A",13,"E","190","D"
"20142",2804952,13,0,"1",1,"D",.,"H",,"A"
"20142",2804952,13,1,"1",.,"A",88,"E","120","D"
"20142",2804952,13,2,"1",.,"A",8,"E","140","D"
"20142",2804952,13,3,"1",.,"A",511,"E","150","D"
"20142",2804952,13,4,"1",.,"A",47,"E","160","D"
"20142",2804952,13,5,"1",.,"A",60,"E","170","D"
"20142",2804952,13,6,"1",.,"A",86,"E","190","D"
"20142",2806352,46,0,"1",1,"D",.,"H",,"A"
"20142",2806352,46,1,"1",.,"A",17,"E","120","D"
"20142",2806352,46,2,"1",.,"A",2,"E","140","D"
"20142",2806352,46,3,"1",.,"A",110,"E","150","D"
"20142",2806352,46,4,"1",.,"A",26,"E","160","D"
"20142",2806352,46,5,"1",.,"A",8,"E","170","D"
"20142",2806352,46,6,"1",.,"A",175,"E","180","D"
"20142",2806352,46,7,"1",.,"A",12,"E","190","D"
"20142",2809432,24,0,"1",1,"D",.,"H",,"A"
"20142",2809432,24,1,"1",.,"A",19,"E","120","D"
"20142",2809432,24,2,"1",.,"A",3,"E","140","D"
"20142",2809432,24,3,"1",.,"A",121,"E","150","D"
"20142",2809432,24,4,"1",.,"A",11,"E","160","D"
"20142",2809432,24,5,"1",.,"A",12,"E","170","D"
"20142",2809432,24,6,"1",.,"A",30,"E","180","D"
"20142",2809432,24,7,"1",.,"A",4,"E","190","D"
"20142",2810662,65,0,"1",1,"D",.,"H",,"A"
"20142",2810662,65,1,"1",.,"A",104,"E","100","D"
"20142",2810662,65,2,"1",.,"A",28,"E","110","D"
"20142",2810662,65,3,"1",.,"A",40,"E","120","D"
"20142",2810662,65,4,"1",.,"A",209,"E","130","D"
"20142",2810662,65,5,"1",.,"A",6,"E","140","D"
"20142",2810662,65,6,"1",.,"A",307,"E","150","D"
"20142",2810662,65,7,"1",.,"A",72,"E","160","D"
"20142",2810662,65,8,"1",.,"A",23,"E","170","D"
"20142",2810662,65,9,"1",.,"A",488,"E","180","D"
"20142",2810662,65,10,"1",.,"A",34,"E","190","D"
"20142",2810662,65,11,"1",.,"A",44,"E","200","D"
"20142",2810662,65,12,"1",.,"A",57,"E","210","D"
"20142",2810662,65,13,"1",.,"A",88,"E","220","D"
"20142",2811972,53,0,"1",1,"D",.,"H",,"A"
"20142",2811972,53,1,"1",.,"A",64,"E","100","D"
"20142",2811972,53,2,"1",.,"A",20,"E","110","D"
"20142",2811972,53,3,"1",.,"A",36,"E","120","D"
"20142",2811972,53,4,"1",.,"A",131,"E","130","D"
"20142",2811972,53,5,"1",.,"A",5,"E","140","D"
"20142",2811972,53,6,"1",.,"A",222,"E","150","D"
"20142",2811972,53,7,"1",.,"A",45,"E","160","D"
"20142",2811972,53,8,"1",.,"A",18,"E","170","D"
"20142",2811972,53,9,"1",.,"A",434,"E","180","D"
"20142",2811972,53,10,"1",.,"A",25,"E","190","D"
"20142",2839325,9,0,"1",1,"D",.,"H",,"A"
"20142",2839325,9,1,"1",.,"A",8,"E","100","D"
"20142",2839325,9,2,"1",.,"A",2,"E","130","D"
"20142",2839325,9,3,"1",.,"A",3,"E","150","D"
"20142",2839325,9,4,"1",.,"A",2,"E","160","D"
"20142",2839325,9,5,"1",.,"A",195,"E","180","D"
"20143",2714055,46,0,"1",1,"D",.,"H",,"A"
"20143",2714055,46,1,"1",.,"A",67,"E","120","D"
"20143",2714055,46,2,"1",.,"A",11,"E","140","D"
"20143",2714055,46,3,"1",.,"A",384,"E","150","D"
"20143",2714055,46,4,"1",.,"A",21,"E","160","D"
"20143",2714055,46,5,"1",.,"A",48,"E","170","D"
"20143",2714055,46,6,"1",.,"A",36,"E","180","D"
"20143",2714055,46,7,"1",.,"A",65,"E","190","D"
"20143",2715365,16,0,"1",1,"D",.,"H",,"A"
"20143",2715365,16,1,"1",.,"A",34,"G","100","D"
"20143",2715365,16,2,"1",.,"A",8,"G","110","D"
"20143",2715365,16,3,"1",.,"A",19,"G","120","D"
"20143",2715365,16,4,"1",.,"A",65,"G","130","D"
"20143",2715365,16,5,"1",.,"A",2,"G","140","D"
"20143",2715365,16,6,"1",.,"A",87,"G","150","D"
"20143",2715365,16,7,"1",.,"A",15,"G","160","D"
"20143",2715365,16,8,"1",.,"A",15,"G","170","D"
"20143",2715365,16,9,"1",.,"A",242,"G","180","D"
"20143",2715365,16,10,"1",.,"A",13,"G","190","D"
"20143",2715665,54,0,"1",1,"D",.,"H",,"A"
"20143",2715665,54,1,"1",.,"A",4,"E","120","D"
"20143",2715665,54,2,"1",.,"A",6,"E","150","D"
"20143",2721405,57,0,"1",1,"D",.,"H",,"A"
"20143",2721405,57,1,"1",.,"A",19,"E","100","D"
"20143",2721405,57,2,"1",.,"A",4,"E","110","D"
"20143",2721405,57,3,"1",.,"A",11,"E","120","D"
"20143",2721405,57,4,"1",.,"A",1,"E","140","D"
"20143",2721405,57,5,"1",.,"A",48,"E","150","D"
"20143",2721405,57,6,"1",.,"A",3,"E","160","D"
"20143",2721405,57,7,"1",.,"A",2,"E","170","D"
"20143",2721405,57,8,"1",.,"A",7,"E","180","D"
"20143",2721405,57,9,"1",.,"A",5,"E","190","D"
"20143",2724905,48,0,"1",1,"D",.,"H",,"A"
"20143",2724905,48,1,"1",.,"A",100,"E","130","D"
"20143",2730215,43,0,"1",1,"D",.,"H",,"A"
"20143",2730215,43,1,"1",.,"A",157,"E","100","D"
"20143",2730215,43,2,"1",.,"A",47,"E","110","D"
"20143",2730215,43,3,"1",.,"A",100,"E","120","D"
"20143",2730215,43,4,"1",.,"A",329,"E","130","D"
"20143",2730215,43,5,"1",.,"A",16,"E","140","D"
"20143",2730215,43,6,"1",.,"A",779,"E","150","D"
"20143",2730215,43,7,"1",.,"A",89,"E","160","D"
"20143",2730215,43,8,"1",.,"A",115,"E","170","D"
"20143",2730215,43,9,"1",.,"A",82,"E","190","D"
"20143",2730215,43,10,"1",.,"A",73,"E","200","D"
"20143",2730215,43,11,"1",.,"A",126,"E","210","D"
"20143",2730215,43,12,"1",.,"A",87,"E","220","D"
"20143",2730945,17,0,"1",1,"D",.,"H",,"A"
"20143",2730945,17,1,"1",.,"A",84,"E","120","D"
"20143",2730945,17,2,"1",.,"A",13,"E","140","D"
"20143",2730945,17,3,"1",.,"A",658,"E","150","D"
"20143",2730945,17,4,"1",.,"A",75,"E","160","D"
"20143",2730945,17,5,"1",.,"A",97,"E","170","D"
"20143",2730945,17,6,"1",.,"A",73,"E","190","D"
"20143",2733215,34,0,"1",1,"D",.,"H",,"A"
"20143",2733215,34,1,"1",.,"A",7,"E","200","D"
"20143",2733215,34,2,"1",.,"A",9,"E","210","D"
"20143",2733215,34,3,"1",.,"A",4,"E","220","D"
"20143",2733475,51,0,"1",2,"D",.,"H",,"A"
"20143",2733475,51,1,"1",.,"A",33,"E","120","D"
"20143",2733475,51,2,"1",.,"A",5,"E","140","D"
"20143",2733475,51,3,"1",.,"A",192,"E","150","D"
"20143",2733475,51,4,"1",.,"A",10,"E","160","D"
"20143",2733475,51,5,"1",.,"A",24,"E","170","D"
"20143",2733475,51,6,"1",.,"A",17,"E","180","D"
"20143",2733475,51,7,"1",.,"A",32,"E","190","D"
"20143",2733475,51,8,"1",.,"A",29,"E","200","D"
"20143",2733475,51,9,"1",.,"A",42,"E","210","D"
"20143",2733475,51,10,"1",.,"A",16,"E","220","D"
"20143",2734585,25,0,"1",1,"D",.,"H",,"A"
"20143",2734585,25,1,"1",.,"A",297,"E","100","D"
"20143",2734585,25,2,"1",.,"A",72,"E","110","D"
"20143",2734585,25,3,"1",.,"A",115,"E","120","D"
"20143",2734585,25,4,"1",.,"A",505,"E","130","D"
"20143",2734585,25,5,"1",.,"A",22,"E","140","D"
"20143",2734585,25,6,"1",.,"A",719,"E","150","D"
"20143",2734585,25,7,"1",.,"A",49,"E","160","D"
"20143",2734585,25,8,"1",.,"A",34,"E","170","D"
"20143",2734585,25,9,"1",.,"A",112,"E","180","D"
"20143",2734585,25,10,"1",.,"A",75,"E","190","D"
"20143",2734835,28,0,"1",1,"D",.,"H",,"A"
"20143",2734835,28,1,"1",.,"A",196,"E","100","D"
"20143",2734835,28,2,"1",.,"A",47,"E","110","D"
"20143",2734835,28,3,"1",.,"A",74,"E","120","D"
"20143",2734835,28,4,"1",.,"A",11,"E","140","D"
"20143",2734835,28,5,"1",.,"A",465,"E","150","D"
"20143",2734835,28,6,"1",.,"A",32,"E","160","D"
"20143",2734835,28,7,"1",.,"A",22,"E","170","D"
"20143",2734835,28,8,"1",.,"A",72,"E","180","D"
"20143",2734835,28,9,"1",.,"A",48,"E","190","D"
"20143",2737455,38,0,"1",1,"D",.,"H",,"A"
"20143",2737455,38,1,"1",.,"A",273,"E","100","D"
"20143",2737455,38,2,"1",.,"A",66,"E","110","D"
"20143",2737455,38,3,"1",.,"A",461,"E","130","D"
"20143",2738535,26,0,"1",1,"D",.,"H",,"A"
"20143",2738535,26,1,"1",.,"A",41,"E","120","D"
"20143",2738535,26,2,"1",.,"A",6,"E","140","D"
"20143",2738535,26,3,"1",.,"A",212,"E","150","D"
"20143",2738535,26,4,"1",.,"A",11,"E","160","D"
"20143",2738535,26,5,"1",.,"A",26,"E","170","D"
"20143",2738535,26,6,"1",.,"A",18,"E","180","D"
"20143",2738535,26,7,"1",.,"A",36,"E","190","D"
"20143",2743755,34,0,"1",1,"D",.,"H",,"A"
"20143",2743755,34,1,"1",.,"A",12,"E","100","D"
"20143",2743755,34,2,"1",.,"A",1,"E","110","D"
"20143",2743755,34,3,"1",.,"A",3,"E","120","D"
"20143",2743755,34,4,"1",.,"A",13,"E","130","D"
"20143",2743755,34,5,"1",.,"A",21,"E","150","D"
"20143",2743755,34,6,"1",.,"A",2,"E","160","D"
"20143",2743755,34,7,"1",.,"A",2,"E","170","D"
"20143",2743755,34,8,"1",.,"A",19,"E","180","D"
"20143",2743755,34,9,"1",.,"A",2,"E","190","D"
"20143",2744585,57,0,"1",.,"C",.,"H",,"A"
"20143",2744585,57,1,"1",.,"A",120,"E","100","D"
"20143",2744585,57,2,"1",.,"A",29,"E","110","D"
"20143",2744585,57,3,"1",.,"A",46,"E","120","D"
"20143",2744585,57,4,"1",.,"A",209,"E","130","D"
"20143",2744585,57,5,"1",.,"A",7,"E","140","D"
"20143",2744585,57,6,"1",.,"A",290,"E","150","D"
"20143",2744585,57,7,"1",.,"A",19,"E","160","D"
"20143",2744585,57,8,"1",.,"A",13,"E","170","D"
"20143",2744585,57,9,"1",.,"A",45,"E","180","D"
"20143",2744585,57,10,"1",.,"A",30,"E","190","D"
"20143",2744585,57,11,"1",.,"A",61,"E","200","D"
"20143",2744585,57,12,"1",.,"A",73,"E","210","D"
"20143",2744585,57,13,"1",.,"A",58,"E","220","D"
"20143",2747165,16,0,"1",1,"D",.,"H",,"A"
"20143",2747165,16,1,"1",.,"A",113,"E","120","D"
"20143",2747165,16,2,"1",.,"A",22,"E","140","D"
"20143",2747165,16,3,"1",.,"A",754,"E","150","D"
"20143",2747165,16,4,"1",.,"A",140,"E","160","D"
"20143",2747165,16,5,"1",.,"A",74,"E","170","D"
"20143",2747165,16,6,"1",.,"A",94,"E","180","D"
"20143",2747165,16,7,"1",.,"A",103,"E","190","D"
"20143",2747854,52,0,"1",2,"D",.,"H",,"A"
"20143",2747854,52,1,"1",.,"A",1223,"E","120","D"
"20143",2747854,52,2,"1",.,"A",4465,"U","130","D"
"20143",2747854,52,3,"1",.,"A",192,"E","140","D"
"20143",2747854,52,4,"1",.,"A",7605,"E","150","D"
"20143",2747854,52,5,"1",.,"A",523,"E","160","D"
"20143",2747854,52,6,"1",.,"A",360,"E","170","D"
"20143",2747854,52,7,"1",.,"A",1188,"E","180","D"
"20143",2747854,52,8,"1",.,"A",799,"E","190","D"
"20143",2747854,52,9,"1",.,"A",1619,"E","200","D"
"20143",2747854,52,10,"1",.,"A",1921,"E","210","D"
"20143",2747854,52,11,"1",.,"A",1530,"E","220","D"
"20143",2748944,23,0,"1",1,"D",.,"H",,"A"
"20143",2748944,23,1,"1",.,"A",2,"E","120","D"
"20143",2748944,23,2,"1",.,"A",18,"E","150","D"
"20143",2748944,23,3,"1",.,"A",6,"E","160","D"
"20143",2748944,23,4,"1",.,"A",2,"E","170","D"
"20143",2748944,23,5,"1",.,"A",85,"E","180","D"
"20143",2748944,23,6,"1",.,"A",12,"E","190","D"
"20143",2749144,32,0,"1",1,"D",.,"H",,"A"
"20143",2749144,32,1,"1",.,"A",9,"E","100","D"
"20143",2749144,32,2,"1",.,"A",1,"E","110","D"
"20143",2749144,32,3,"1",.,"A",3,"E","120","D"
"20143",2749144,32,4,"1",.,"A",28,"E","150","D"
"20143",2749144,32,5,"1",.,"A",3,"E","160","D"
"20143",2749144,32,6,"1",.,"A",4,"E","170","D"
"20143",2749144,32,7,"1",.,"A",2,"E","190","D"
"20143",2750074,58,0,"1",1,"D",.,"H",,"A"
"20143",2750074,58,1,"1",.,"A",681,"E","100","D"
"20143",2750074,58,2,"1",.,"A",166,"E","110","D"
"20143",2750074,58,3,"1",.,"A",1153,"E","130","D"
"20143",2750304,57,0,"1",1,"D",.,"H",,"A"
"20143",2750304,57,1,"1",.,"A",185,"E","130","D"
"20143",2751774,13,0,"1",1,"D",.,"H",,"A"
"20143",2751774,13,1,"1",.,"A",32,"E","120","D"
"20143",2751774,13,2,"1",.,"A",4,"E","140","D"
"20143",2751774,13,3,"1",.,"A",230,"E","150","D"
"20143",2751774,13,4,"1",.,"A",26,"E","160","D"
"20143",2751774,13,5,"1",.,"A",34,"E","170","D"
"20143",2751774,13,6,"1",.,"A",24,"E","190","D"
"20143",2754074,64,0,"1",1,"D",.,"H",,"A"
"20143",2754074,64,1,"1",.,"A",51,"E","120","D"
"20143",2754074,64,2,"1",.,"A",11,"E","140","D"
"20143",2754074,64,3,"1",.,"A",319,"E","150","D"
"20143",2754074,64,4,"1",.,"A",22,"E","160","D"
"20143",2754074,64,5,"1",.,"A",15,"E","170","D"
"20143",2754074,64,6,"1",.,"A",49,"E","180","D"
"20143",2754074,64,7,"1",.,"A",33,"E","190","D"
"20143",2754534,16,0,"1",1,"D",.,"H",,"A"
"20143",2754534,16,1,"1",.,"A",449,"E","100","D"
"20143",2754534,16,2,"1",.,"A",138,"E","110","D"
"20143",2754534,16,3,"1",.,"A",292,"E","120","D"
"20143",2754534,16,4,"1",.,"A",961,"E","130","D"
"20143",2754534,16,5,"1",.,"A",47,"E","140","D"
"20143",2754534,16,6,"1",.,"A",2276,"E","150","D"
"20143",2754534,16,7,"1",.,"A",260,"E","160","D"
"20143",2754534,16,8,"1",.,"A",338,"E","170","D"
"20143",2754534,16,9,"1",.,"A",239,"E","190","D"
"20143",2759594,47,0,"1",1,"D",.,"H",,"A"
