"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20142",2795582,34,0,"1",.,"A"
"20142",2795612,61,0,"1",.,"A"
"20142",2795672,10,0,"1",.,"A"
"20142",2795692,22,0,"1",.,"A"
"20142",2795702,18,0,"1",.,"A"
"20142",2795712,65,0,"1",.,"A"
"20142",2795732,11,0,"1",.,"A"
"20142",2795762,20,0,"1",0,"D"
"20142",2795782,24,0,"1",.,"A"
"20142",2795842,8,0,"1",.,"A"
"20142",2795852,14,0,"1",.,"A"
"20142",2795872,25,0,"1",.,"A"
"20142",2795912,35,0,"1",.,"A"
"20142",2795942,44,0,"1",.,"A"
"20142",2795982,32,0,"1",.,"A"
"20142",2796002,50,0,"1",.,"A"
"20142",2796023,19,0,"1",.,"A"
"20142",2796072,17,0,"1",25,"D"
"20142",2796082,55,0,"1",.,"A"
"20142",2796092,24,0,"1",.,"A"
"20142",2796102,14,0,"1",.,"A"
"20142",2796112,31,0,"1",.,"A"
"20142",2796122,25,0,"1",.,"A"
"20142",2796172,36,0,"1",.,"A"
"20142",2796182,22,0,"1",.,"A"
"20142",2796195,60,0,"1",.,"A"
"20142",2796202,32,0,"1",.,"A"
"20142",2796222,19,0,"1",.,"A"
"20142",2796242,57,0,"1",.,"A"
"20142",2796262,32,0,"1",.,"A"
"20142",2796272,47,0,"1",.,"A"
"20142",2796302,25,0,"1",.,"A"
"20142",2796342,10,0,"1",.,"A"
"20142",2796372,24,0,"1",.,"A"
"20142",2796392,26,0,"1",.,"A"
"20142",2796402,22,0,"1",.,"A"
"20142",2796412,14,0,"1",.,"A"
"20142",2796422,10,0,"1",.,"A"
"20142",2796452,42,0,"1",.,"A"
"20142",2796462,19,0,"1",30,"D"
"20142",2796482,36,0,"1",.,"A"
"20142",2796492,24,0,"1",.,"A"
"20142",2796502,22,0,"1",.,"A"
"20142",2796512,22,0,"1",.,"A"
"20142",2796532,33,0,"1",.,"A"
"20142",2796542,28,0,"1",.,"A"
"20142",2796552,45,0,"1",.,"A"
"20142",2796562,33,0,"1",.,"A"
"20142",2796572,21,0,"1",.,"A"
"20142",2796582,18,0,"1",.,"A"
"20142",2796592,65,0,"1",.,"A"
"20142",2796602,19,0,"1",.,"A"
"20142",2796622,43,0,"1",.,"A"
"20142",2796632,24,0,"1",.,"A"
"20142",2796642,20,0,"1",.,"A"
"20142",2796652,33,0,"1",.,"A"
"20142",2796662,47,0,"1",360,"D"
"20142",2796702,15,0,"1",.,"A"
"20142",2796732,32,0,"1",.,"A"
"20142",2796752,20,0,"1",.,"A"
"20142",2796762,46,0,"1",40,"D"
"20142",2796772,45,0,"1",.,"A"
"20142",2796832,23,0,"1",.,"A"
"20142",2796842,25,0,"1",.,"A"
"20142",2796882,50,0,"1",.,"A"
"20142",2796912,16,0,"1",.,"A"
"20142",2796922,47,0,"1",.,"A"
"20142",2796942,40,0,"1",.,"A"
"20142",2796962,48,0,"1",.,"A"
"20142",2796982,9,0,"1",.,"A"
"20142",2797002,34,0,"1",.,"A"
"20142",2797022,30,0,"1",.,"A"
"20142",2797042,17,0,"1",.,"A"
"20142",2797052,42,0,"1",.,"A"
"20142",2797062,34,0,"1",.,"A"
"20142",2797082,28,0,"1",.,"A"
"20142",2797092,67,0,"1",.,"A"
"20142",2797112,13,0,"1",.,"A"
"20142",2797132,12,0,"1",.,"A"
"20142",2797142,23,0,"1",.,"A"
"20142",2797152,34,0,"1",.,"A"
"20142",2797182,24,0,"1",.,"A"
"20142",2797192,37,0,"1",.,"A"
"20142",2797212,27,0,"1",.,"A"
"20142",2797222,24,0,"1",.,"A"
"20142",2797232,33,0,"1",.,"A"
"20142",2797242,13,0,"1",.,"A"
"20142",2797272,22,0,"1",.,"A"
"20142",2797312,15,0,"1",.,"A"
"20142",2797322,21,0,"1",.,"A"
"20142",2797362,15,0,"1",.,"A"
"20142",2797382,29,0,"1",.,"A"
"20142",2797402,62,0,"1",.,"A"
"20142",2797442,5,0,"1",.,"A"
"20142",2797455,8,0,"1",.,"A"
"20142",2797472,62,0,"1",.,"A"
"20142",2797482,34,0,"1",.,"A"
"20142",2797522,37,0,"1",.,"A"
"20142",2797532,41,0,"1",.,"A"
"20142",2797552,35,0,"1",.,"A"
"20142",2797582,26,0,"1",.,"A"
"20142",2797602,27,0,"1",.,"A"
"20142",2797622,27,0,"1",.,"A"
"20142",2797632,23,0,"1",.,"A"
"20142",2797642,6,0,"1",.,"A"
"20142",2797652,35,0,"1",.,"A"
"20142",2797672,28,0,"1",8,"D"
"20142",2797682,48,0,"1",.,"A"
"20142",2797692,26,0,"1",.,"A"
"20142",2797722,35,0,"1",.,"A"
"20142",2797732,42,0,"1",.,"A"
"20142",2797782,3,0,"1",.,"A"
"20142",2797832,63,0,"1",.,"A"
"20142",2797852,31,0,"1",.,"A"
"20142",2797862,30,0,"1",.,"A"
"20142",2797892,67,0,"1",.,"A"
"20142",2797912,30,0,"1",.,"A"
"20142",2797932,22,0,"1",.,"A"
"20142",2797972,13,0,"1",.,"A"
"20142",2797992,19,0,"1",.,"A"
"20142",2798002,19,0,"1",25,"D"
"20142",2798032,55,0,"1",.,"A"
"20142",2798042,18,0,"1",.,"A"
"20142",2798062,19,0,"1",.,"A"
"20142",2798072,46,0,"1",.,"A"
"20142",2798082,22,0,"1",.,"A"
"20142",2798122,4,0,"1",.,"A"
"20142",2798172,21,0,"1",.,"A"
"20142",2798182,36,0,"1",.,"A"
"20142",2798192,24,0,"1",.,"A"
"20142",2798222,33,0,"1",.,"A"
"20142",2798242,21,0,"1",.,"A"
"20142",2798264,17,0,"1",.,"A"
"20142",2798272,21,0,"1",0,"D"
"20142",2798302,11,0,"1",.,"A"
"20142",2798312,35,0,"1",.,"A"
"20142",2798352,62,0,"1",.,"A"
"20142",2798372,18,0,"1",.,"A"
"20142",2798422,37,0,"1",.,"A"
"20142",2798432,48,0,"1",.,"A"
"20142",2798522,44,0,"1",.,"A"
"20142",2798552,26,0,"1",.,"A"
"20142",2798612,30,0,"1",.,"A"
"20142",2798622,14,0,"1",.,"A"
"20142",2798632,17,0,"1",.,"A"
"20142",2798642,38,0,"1",.,"A"
"20142",2798652,18,0,"1",.,"A"
"20142",2798662,55,0,"1",.,"A"
"20142",2798672,23,0,"1",.,"A"
"20142",2798692,41,0,"1",.,"A"
"20142",2798722,5,0,"1",.,"A"
"20142",2798732,41,0,"1",.,"A"
"20142",2798752,38,0,"1",.,"A"
"20142",2798762,26,0,"1",.,"A"
"20142",2798782,17,0,"1",.,"A"
"20142",2798792,15,0,"1",40,"D"
"20142",2798832,51,0,"1",.,"A"
"20142",2798852,31,0,"1",.,"A"
"20142",2798862,70,0,"1",.,"A"
"20142",2798882,44,0,"1",.,"A"
"20142",2798905,42,0,"1",.,"A"
"20142",2798922,16,0,"1",.,"A"
"20142",2798942,14,0,"1",.,"A"
"20142",2798972,24,0,"1",.,"A"
"20142",2798982,14,0,"1",.,"A"
"20142",2799002,18,0,"1",.,"A"
"20142",2799012,20,0,"1",.,"A"
"20142",2799032,22,0,"1",.,"A"
"20142",2799082,12,0,"1",.,"A"
"20142",2799092,37,0,"1",.,"A"
"20142",2799102,32,0,"1",.,"A"
"20142",2799132,54,0,"1",.,"A"
"20142",2799142,42,0,"1",.,"A"
"20142",2799153,8,0,"1",.,"A"
"20142",2799192,48,0,"1",.,"A"
"20142",2799222,12,0,"1",.,"A"
"20142",2799232,25,0,"1",.,"A"
"20142",2799242,21,0,"1",.,"A"
"20142",2799252,58,0,"1",20,"D"
"20142",2799262,21,0,"1",.,"A"
"20142",2799312,20,0,"1",.,"A"
"20142",2799322,43,0,"1",.,"A"
"20142",2799342,29,0,"1",.,"A"
"20142",2799352,20,0,"1",.,"A"
"20142",2799392,29,0,"1",.,"A"
"20142",2799402,6,0,"1",.,"A"
"20142",2799412,19,0,"1",.,"A"
"20142",2799442,12,0,"1",.,"A"
"20142",2799452,95,0,"1",.,"A"
"20142",2799472,48,0,"1",.,"A"
"20142",2799482,30,0,"1",.,"A"
"20142",2799492,47,0,"1",.,"A"
"20142",2799502,38,0,"1",.,"A"
"20142",2799522,43,0,"1",.,"A"
"20142",2799532,20,0,"1",.,"A"
"20142",2799542,17,0,"1",.,"A"
"20142",2799552,16,0,"1",.,"A"
"20142",2799562,26,0,"1",.,"A"
"20142",2799572,39,0,"1",90,"D"
"20142",2799582,27,0,"1",.,"A"
"20142",2799602,26,0,"1",.,"A"
"20142",2799612,35,0,"1",.,"A"
"20142",2799622,30,0,"1",.,"A"
"20142",2799632,15,0,"1",.,"A"
"20142",2799642,36,0,"1",.,"A"
"20142",2799652,34,0,"1",.,"A"
"20142",2799672,55,0,"1",.,"A"
"20142",2799682,27,0,"1",.,"A"
"20142",2799692,42,0,"1",.,"A"
"20142",2799712,26,0,"1",.,"A"
"20142",2799724,9,0,"1",.,"A"
"20142",2799742,26,0,"1",.,"A"
"20142",2799762,13,0,"1",.,"A"
"20142",2799772,15,0,"1",.,"A"
"20142",2799782,43,0,"1",.,"A"
"20142",2799802,4,0,"1",.,"A"
"20142",2799812,21,0,"1",.,"A"
"20142",2799832,45,0,"1",.,"A"
"20142",2799842,31,0,"1",.,"A"
"20142",2799852,22,0,"1",.,"A"
"20142",2799862,43,0,"1",5,"D"
"20142",2799892,28,0,"1",.,"A"
"20142",2799902,15,0,"1",.,"A"
"20142",2799932,40,0,"1",.,"A"
"20142",2799952,21,0,"1",.,"A"
"20142",2799962,16,0,"1",.,"A"
"20142",2799972,18,0,"1",.,"A"
"20142",2799982,23,0,"1",.,"A"
"20142",2800002,48,0,"1",.,"A"
"20142",2800052,13,0,"1",.,"A"
"20142",2800062,53,0,"1",.,"A"
"20142",2800082,21,0,"1",.,"A"
"20142",2800092,33,0,"1",.,"A"
"20142",2800122,23,0,"1",.,"A"
"20142",2800142,27,0,"1",.,"A"
"20142",2800172,83,0,"1",.,"A"
"20142",2800222,22,0,"1",.,"A"
"20142",2800232,38,0,"1",.,"A"
"20142",2800245,7,0,"1",0,"D"
"20142",2800262,57,0,"1",20,"D"
"20142",2800272,29,0,"1",.,"A"
"20142",2800282,31,0,"1",.,"A"
"20142",2800292,67,0,"1",.,"A"
"20142",2800302,7,0,"1",0,"D"
"20142",2800312,20,0,"1",30,"D"
"20142",2800332,48,0,"1",.,"A"
"20142",2800362,20,0,"1",.,"A"
"20142",2800375,7,0,"1",.,"A"
"20142",2800382,51,0,"1",.,"A"
"20142",2800404,23,0,"1",.,"A"
"20142",2800422,77,0,"1",.,"A"
"20142",2800432,30,0,"1",.,"A"
"20142",2800442,41,0,"1",.,"A"
"20142",2800452,11,0,"1",.,"A"
"20142",2800464,26,0,"1",.,"A"
"20142",2800472,50,0,"1",.,"A"
"20142",2800492,17,0,"1",.,"A"
"20142",2800512,15,0,"1",.,"A"
"20142",2800525,15,0,"1",0,"D"
"20142",2800542,28,0,"1",.,"A"
"20142",2800552,29,0,"1",.,"A"
"20142",2800572,30,0,"1",.,"A"
"20142",2800582,22,0,"1",.,"A"
"20142",2800602,23,0,"1",.,"A"
"20142",2800612,20,0,"1",.,"A"
"20142",2800642,64,0,"1",.,"A"
"20142",2800662,27,0,"1",.,"A"
"20142",2800672,6,0,"1",.,"A"
"20142",2800692,7,0,"1",.,"A"
"20142",2800702,18,0,"1",.,"A"
"20142",2800722,62,0,"1",.,"A"
"20142",2800732,20,0,"1",.,"A"
"20142",2800762,23,0,"1",.,"A"
"20142",2800772,24,0,"1",.,"A"
"20142",2800792,25,0,"1",.,"A"
"20142",2800812,12,0,"1",.,"A"
"20142",2800822,13,0,"1",.,"A"
"20142",2800842,25,0,"1",.,"A"
"20142",2800892,19,0,"1",.,"A"
"20142",2800922,13,0,"1",.,"A"
"20142",2800944,20,0,"1",.,"A"
"20142",2800962,24,0,"1",.,"A"
"20142",2800972,25,0,"1",.,"A"
"20142",2801012,36,0,"1",.,"A"
"20142",2801042,34,0,"1",.,"A"
"20142",2801082,31,0,"1",.,"A"
"20142",2801092,19,0,"1",.,"A"
"20142",2801112,4,0,"1",.,"A"
"20142",2801142,30,0,"1",.,"A"
"20142",2801152,29,0,"1",.,"A"
"20142",2801182,36,0,"1",.,"A"
"20142",2801195,40,0,"1",.,"A"
"20142",2801202,31,0,"1",5,"D"
"20142",2801222,27,0,"1",.,"A"
"20142",2801272,30,0,"1",.,"A"
"20142",2801302,19,0,"1",.,"A"
"20142",2801352,23,0,"1",.,"A"
"20142",2801362,35,0,"1",.,"A"
"20142",2801372,40,0,"1",.,"A"
"20142",2801392,7,0,"1",.,"A"
"20142",2801412,19,0,"1",.,"A"
"20142",2801422,61,0,"1",.,"A"
"20142",2801462,22,0,"1",.,"A"
"20142",2801482,50,0,"1",.,"A"
"20142",2801492,33,0,"1",0,"D"
"20142",2801502,13,0,"1",.,"A"
"20142",2801522,25,0,"1",.,"A"
"20142",2801542,19,0,"1",.,"A"
"20142",2801562,25,0,"1",.,"A"
"20142",2801582,6,0,"1",.,"A"
"20142",2801602,12,0,"1",.,"A"
"20142",2801622,56,0,"1",.,"A"
"20142",2801682,69,0,"1",.,"A"
"20142",2801702,28,0,"1",.,"A"
"20142",2801732,21,0,"1",.,"A"
"20142",2801762,82,0,"1",.,"A"
"20142",2801772,33,0,"1",.,"A"
"20142",2801782,24,0,"1",.,"A"
"20142",2801792,15,0,"1",.,"A"
"20142",2801822,37,0,"1",.,"A"
"20142",2801842,27,0,"1",.,"A"
"20142",2801862,24,0,"1",.,"A"
"20142",2801882,18,0,"1",.,"A"
"20142",2801902,27,0,"1",.,"A"
"20142",2801912,21,0,"1",.,"A"
"20142",2801922,85,0,"1",.,"A"
"20142",2801932,15,0,"1",.,"A"
"20142",2801952,26,0,"1",.,"A"
"20142",2801972,34,0,"1",.,"A"
"20142",2801982,13,0,"1",.,"A"
"20142",2802012,14,0,"1",.,"A"
"20142",2802042,22,0,"1",.,"A"
"20142",2802052,13,0,"1",.,"A"
"20142",2802072,20,0,"1",.,"A"
"20142",2802102,32,0,"1",.,"A"
"20142",2802152,43,0,"1",.,"A"
"20142",2802162,15,0,"1",.,"A"
"20142",2802172,72,0,"1",.,"A"
"20142",2802182,10,0,"1",.,"A"
"20142",2802192,36,0,"1",.,"A"
"20142",2802204,19,0,"1",.,"A"
"20142",2802232,10,0,"1",.,"A"
"20142",2802262,10,0,"1",.,"A"
"20142",2802272,5,0,"1",.,"A"
"20142",2802282,19,0,"1",.,"A"
"20142",2802302,7,0,"1",.,"A"
"20142",2802322,30,0,"1",.,"A"
"20142",2802342,30,0,"1",.,"A"
"20142",2802354,20,0,"1",.,"A"
"20142",2802372,72,0,"1",.,"A"
"20142",2802442,35,0,"1",.,"A"
"20142",2802462,9,0,"1",.,"A"
"20142",2802472,4,0,"1",.,"A"
"20142",2802482,11,0,"1",.,"A"
"20142",2802492,43,0,"1",.,"A"
"20142",2802522,21,0,"1",.,"A"
"20142",2802532,38,0,"1",.,"A"
"20142",2802562,17,0,"1",.,"A"
"20142",2802572,9,0,"1",.,"A"
"20142",2802582,38,0,"1",.,"A"
"20142",2802592,12,0,"1",.,"A"
"20142",2802602,19,0,"1",.,"A"
"20142",2802612,17,0,"1",.,"A"
"20142",2802632,15,0,"1",.,"A"
"20142",2802642,25,0,"1",.,"A"
"20142",2802652,33,0,"1",.,"A"
"20142",2802672,28,0,"1",.,"A"
"20142",2802685,27,0,"1",.,"A"
"20142",2802722,21,0,"1",.,"A"
"20142",2802732,12,0,"1",.,"A"
"20142",2802742,32,0,"1",.,"A"
"20142",2802752,44,0,"1",.,"A"
"20142",2802762,12,0,"1",.,"A"
"20142",2802782,26,0,"1",.,"A"
"20142",2802822,18,0,"1",.,"A"
"20142",2802832,31,0,"1",.,"A"
"20142",2802862,26,0,"1",.,"A"
"20142",2802872,32,0,"1",.,"A"
"20142",2802892,16,0,"1",.,"A"
"20142",2802912,63,0,"1",60,"D"
"20142",2802922,44,0,"1",.,"A"
"20142",2802932,29,0,"1",.,"A"
"20142",2802942,43,0,"1",.,"A"
"20142",2802952,25,0,"1",.,"A"
"20142",2802972,65,0,"1",.,"A"
"20142",2802992,33,0,"1",.,"A"
"20142",2803022,26,0,"1",.,"A"
"20142",2803062,14,0,"1",.,"A"
"20142",2803082,8,0,"1",.,"A"
"20142",2803102,25,0,"1",.,"A"
"20142",2803112,49,0,"1",.,"A"
"20142",2803122,10,0,"1",.,"A"
"20142",2803182,24,0,"1",.,"A"
"20142",2803192,34,0,"1",.,"A"
"20142",2803202,40,0,"1",.,"A"
"20142",2803212,9,0,"1",.,"A"
"20142",2803222,20,0,"1",.,"A"
"20142",2803232,33,0,"1",.,"A"
"20142",2803242,58,0,"1",.,"A"
"20142",2803252,30,0,"1",.,"A"
"20142",2803262,25,0,"1",.,"A"
"20142",2803282,32,0,"1",.,"A"
"20142",2803302,38,0,"1",.,"A"
"20142",2803332,8,0,"1",.,"A"
"20142",2803352,44,0,"1",.,"A"
"20142",2803362,58,0,"1",.,"A"
"20142",2803412,35,0,"1",40,"D"
"20142",2803432,25,0,"1",.,"A"
"20142",2803442,25,0,"1",.,"A"
"20142",2803452,38,0,"1",.,"A"
"20142",2803472,25,0,"1",.,"A"
"20142",2803492,18,0,"1",.,"A"
"20142",2803502,47,0,"1",7,"D"
"20142",2803512,19,0,"1",.,"A"
"20142",2803522,14,0,"1",.,"A"
"20142",2803542,17,0,"1",.,"A"
"20142",2803562,34,0,"1",.,"A"
"20142",2803602,56,0,"1",.,"A"
"20142",2803632,25,0,"1",.,"A"
"20142",2803642,45,0,"1",.,"A"
"20142",2803662,30,0,"1",.,"A"
"20142",2803672,36,0,"1",.,"A"
"20142",2803732,38,0,"1",.,"A"
"20142",2803742,79,0,"1",.,"A"
"20142",2803772,17,0,"1",.,"A"
"20142",2803782,16,0,"1",.,"A"
"20142",2803822,14,0,"1",.,"A"
"20142",2803832,28,0,"1",0,"D"
"20142",2803852,26,0,"1",.,"A"
"20142",2803872,19,0,"1",.,"A"
"20142",2803882,28,0,"1",.,"A"
"20142",2803892,18,0,"1",.,"A"
"20142",2803902,62,0,"1",.,"A"
"20142",2803962,6,0,"1",.,"A"
"20142",2803992,17,0,"1",.,"A"
"20142",2804012,54,0,"1",.,"A"
"20142",2804052,10,0,"1",30,"D"
"20142",2804082,92,0,"1",.,"A"
"20142",2804122,23,0,"1",.,"A"
"20142",2804182,15,0,"1",.,"A"
"20142",2804202,11,0,"1",.,"A"
"20142",2804222,44,0,"1",.,"A"
"20142",2804232,40,0,"1",.,"A"
"20142",2804252,61,0,"1",.,"A"
"20142",2804262,29,0,"1",30,"D"
"20142",2804272,15,0,"1",.,"A"
"20142",2804292,13,0,"1",.,"A"
"20142",2804333,27,0,"1",.,"A"
"20142",2804342,25,0,"1",.,"A"
"20142",2804374,37,0,"1",.,"A"
"20142",2804382,30,0,"1",.,"A"
"20142",2804432,32,0,"1",.,"A"
"20142",2804442,40,0,"1",.,"A"
"20142",2804452,81,0,"1",.,"A"
"20142",2804482,41,0,"1",.,"A"
"20142",2804502,52,0,"1",.,"A"
"20142",2804522,29,0,"1",.,"A"
"20142",2804532,57,0,"1",.,"A"
"20142",2804572,79,0,"1",.,"A"
"20142",2804592,27,0,"1",.,"A"
"20142",2804602,19,0,"1",.,"A"
"20142",2804612,10,0,"1",.,"A"
"20142",2804622,39,0,"1",.,"A"
"20142",2804632,25,0,"1",.,"A"
"20142",2804642,30,0,"1",.,"A"
"20142",2804662,26,0,"1",.,"A"
"20142",2804702,48,0,"1",.,"A"
"20142",2804712,24,0,"1",.,"A"
"20142",2804732,5,0,"1",.,"A"
"20142",2804752,19,0,"1",.,"A"
"20142",2804842,40,0,"1",.,"A"
"20142",2804852,30,0,"1",0,"D"
"20142",2804862,38,0,"1",.,"A"
"20142",2804892,48,0,"1",.,"A"
"20142",2804932,32,0,"1",.,"A"
"20142",2804952,18,0,"1",.,"A"
"20142",2804982,24,0,"1",.,"A"
"20142",2804992,45,0,"1",.,"A"
"20142",2805002,37,0,"1",.,"A"
"20142",2805042,30,0,"1",.,"A"
"20142",2805072,29,0,"1",.,"A"
"20142",2805093,16,0,"1",.,"A"
"20142",2805112,15,0,"1",.,"A"
"20142",2805122,66,0,"1",.,"A"
"20142",2805132,33,0,"1",.,"A"
"20142",2805142,40,0,"1",.,"A"
"20142",2805162,12,0,"1",.,"A"
"20142",2805182,38,0,"1",.,"A"
"20142",2805192,24,0,"1",.,"A"
"20142",2805202,13,0,"1",40,"D"
"20142",2805232,16,0,"1",.,"A"
"20142",2805242,31,0,"1",.,"A"
"20142",2805262,22,0,"1",.,"A"
"20142",2805302,41,0,"1",.,"A"
"20142",2805312,19,0,"1",.,"A"
"20142",2805322,35,0,"1",.,"A"
"20142",2805332,12,0,"1",.,"A"
"20142",2805342,97,0,"1",.,"A"
"20142",2805362,64,0,"1",.,"A"
"20142",2805372,31,0,"1",.,"A"
"20142",2805382,39,0,"1",.,"A"
"20142",2805392,4,0,"1",.,"A"
"20142",2805402,20,0,"1",.,"A"
"20142",2805432,22,0,"1",.,"A"
"20142",2805442,37,0,"1",.,"A"
"20142",2805462,9,0,"1",.,"A"
"20142",2805472,65,0,"1",.,"A"
"20142",2805502,24,0,"1",.,"A"
"20142",2805512,24,0,"1",.,"A"
"20142",2805522,13,0,"1",.,"A"
"20142",2805532,24,0,"1",.,"A"
"20142",2805552,47,0,"1",.,"A"
"20142",2805562,62,0,"1",.,"A"
"20142",2805572,61,0,"1",.,"A"
"20142",2805582,37,0,"1",0,"D"
"20142",2805602,52,0,"1",.,"A"
"20142",2805642,60,0,"1",.,"A"
"20142",2805712,18,0,"1",0,"D"
"20142",2805724,15,0,"1",.,"A"
"20142",2805742,62,0,"1",.,"A"
"20142",2805752,27,0,"1",.,"A"
"20142",2805782,8,0,"1",.,"A"
"20142",2805792,22,0,"1",.,"A"
"20142",2805862,52,0,"1",.,"A"
"20142",2805872,43,0,"1",.,"A"
"20142",2805942,53,0,"1",.,"A"
"20142",2805982,36,0,"1",.,"A"
"20142",2806022,24,0,"1",.,"A"
"20142",2806052,54,0,"1",.,"A"
"20142",2806062,27,0,"1",.,"A"
"20142",2806072,29,0,"1",.,"A"
"20142",2806082,32,0,"1",.,"A"
"20142",2806092,18,0,"1",.,"A"
"20142",2806132,54,0,"1",.,"A"
"20142",2806142,47,0,"1",.,"A"
"20142",2806152,53,0,"1",.,"A"
"20142",2806175,9,0,"1",1,"D"
"20142",2806182,54,0,"1",.,"A"
"20142",2806192,49,0,"1",.,"A"
"20142",2806202,24,0,"1",.,"A"
"20142",2806212,39,0,"1",.,"A"
"20142",2806232,9,0,"1",.,"A"
"20142",2806242,38,0,"1",.,"A"
"20142",2806252,21,0,"1",.,"A"
"20142",2806262,35,0,"1",.,"A"
"20142",2806282,24,0,"1",.,"A"
"20142",2806302,38,0,"1",.,"A"
"20142",2806332,28,0,"1",.,"A"
"20142",2806352,52,0,"1",.,"A"
"20142",2806362,9,0,"1",.,"A"
"20142",2806432,52,0,"1",.,"A"
"20142",2806472,25,0,"1",.,"A"
"20142",2806482,30,0,"1",.,"A"
"20142",2806552,46,0,"1",.,"A"
"20142",2806582,24,0,"1",.,"A"
"20142",2806602,34,0,"1",.,"A"
"20142",2806712,8,0,"1",.,"A"
"20142",2806722,30,0,"1",.,"A"
"20142",2806742,12,0,"1",.,"A"
"20142",2806762,21,0,"1",.,"A"
"20142",2806812,45,0,"1",.,"A"
"20142",2806832,60,0,"1",.,"A"
"20142",2806842,34,0,"1",.,"A"
"20142",2806852,35,0,"1",.,"A"
"20142",2806922,47,0,"1",.,"A"
"20142",2806952,11,0,"1",.,"A"
"20142",2806982,30,0,"1",.,"A"
"20142",2806992,20,0,"1",.,"A"
"20142",2807022,46,0,"1",.,"A"
"20142",2807042,19,0,"1",.,"A"
"20142",2807062,18,0,"1",.,"A"
"20142",2807072,12,0,"1",.,"A"
"20142",2807082,32,0,"1",.,"A"
"20142",2807112,27,0,"1",.,"A"
"20142",2807122,51,0,"1",.,"A"
"20142",2807132,76,0,"1",.,"A"
"20142",2807152,27,0,"1",.,"A"
"20142",2807162,24,0,"1",130,"D"
"20142",2807172,27,0,"1",.,"A"
"20142",2807192,23,0,"1",.,"A"
"20142",2807202,52,0,"1",.,"A"
"20142",2807212,22,0,"1",.,"A"
"20142",2807222,4,0,"1",.,"A"
"20142",2807232,26,0,"1",.,"A"
"20142",2807242,19,0,"1",.,"A"
"20142",2807262,47,0,"1",.,"A"
"20142",2807272,18,0,"1",.,"A"
"20142",2807294,42,0,"1",90,"D"
"20142",2807302,24,0,"1",.,"A"
"20142",2807322,18,0,"1",.,"A"
"20142",2807332,12,0,"1",.,"A"
"20142",2807352,21,0,"1",.,"A"
"20142",2807372,46,0,"1",.,"A"
"20142",2807392,26,0,"1",.,"A"
"20142",2807402,34,0,"1",.,"A"
"20142",2807412,20,0,"1",.,"A"
"20142",2807452,22,0,"1",.,"A"
"20142",2807462,15,0,"1",.,"A"
"20142",2807472,24,0,"1",.,"A"
"20142",2807483,36,0,"1",.,"A"
"20142",2807492,20,0,"1",.,"A"
"20142",2807502,33,0,"1",.,"A"
"20142",2807512,21,0,"1",.,"A"
"20142",2807552,52,0,"1",.,"A"
"20142",2807602,50,0,"1",.,"A"
"20142",2807612,31,0,"1",.,"A"
"20142",2807642,41,0,"1",113,"D"
"20142",2807662,58,0,"1",.,"A"
"20142",2807682,23,0,"1",.,"A"
"20142",2807732,12,0,"1",.,"A"
"20142",2807802,13,0,"1",.,"A"
"20142",2807852,23,0,"1",.,"A"
"20142",2807872,38,0,"1",.,"A"
"20142",2807882,44,0,"1",.,"A"
"20142",2807892,31,0,"1",.,"A"
"20142",2807902,59,0,"1",.,"A"
"20142",2807932,91,0,"1",.,"A"
"20142",2807952,21,0,"1",.,"A"
"20142",2807962,40,0,"1",.,"A"
"20142",2807972,30,0,"1",.,"A"
"20142",2808022,16,0,"1",.,"A"
"20142",2808032,40,0,"1",.,"A"
"20142",2808055,12,0,"1",.,"A"
"20142",2808102,44,0,"1",.,"A"
"20142",2808132,46,0,"1",20,"D"
"20142",2808162,30,0,"1",.,"A"
"20142",2808172,51,0,"1",.,"A"
"20142",2808182,43,0,"1",.,"A"
"20142",2808202,15,0,"1",.,"A"
"20142",2808222,24,0,"1",.,"A"
"20142",2808232,50,0,"1",.,"A"
"20142",2808242,13,0,"1",.,"A"
"20142",2808252,31,0,"1",.,"A"
"20142",2808272,30,0,"1",.,"A"
"20142",2808312,35,0,"1",.,"A"
"20142",2808332,9,0,"1",.,"A"
"20142",2808342,14,0,"1",.,"A"
"20142",2808352,108,0,"1",.,"A"
"20142",2808362,17,0,"1",.,"A"
"20142",2808382,26,0,"1",48,"D"
"20142",2808392,22,0,"1",.,"A"
"20142",2808412,8,0,"1",.,"A"
"20142",2808425,13,0,"1",.,"A"
"20142",2808432,25,0,"1",.,"A"
"20142",2808442,33,0,"1",.,"A"
"20142",2808472,24,0,"1",.,"A"
"20142",2808492,11,0,"1",.,"A"
"20142",2808512,64,0,"1",.,"A"
"20142",2808542,36,0,"1",.,"A"
"20142",2808552,18,0,"1",.,"A"
"20142",2808562,20,0,"1",.,"A"
"20142",2808572,29,0,"1",.,"A"
"20142",2808582,33,0,"1",.,"A"
"20142",2808602,34,0,"1",.,"A"
"20142",2808612,22,0,"1",.,"A"
"20142",2808622,28,0,"1",.,"A"
"20142",2808632,62,0,"1",.,"A"
"20142",2808652,32,0,"1",.,"A"
"20142",2808682,8,0,"1",.,"A"
"20142",2808702,36,0,"1",.,"A"
"20142",2808712,9,0,"1",.,"A"
"20142",2808732,46,0,"1",.,"A"
"20142",2808752,65,0,"1",20,"D"
"20142",2808772,33,0,"1",.,"A"
