"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20142",2762053,52,0,"1",1300,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762063,56,0,"1",3250,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762073,21,0,"1",1300,"D",325,"D",1300,"D",780,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762103,51,0,"1",3640,"D",260,"D",559,"D",390,"D",.,"A",.,"A",.,"A",3380,"D",.,"A",40,"D",520,"D",.,"A",.,"A"
"20142",2762113,49,0,"1",975,"D",130,"D",260,"D",650,"D",24,"D",.,"A",.,"A",845,"D",24,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762123,18,0,"1",2600,"D",975,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762143,34,0,"1",2925,"D",390,"D",.,"A",910,"D",150,"D",.,"A",.,"A",2535,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762153,15,0,"1",975,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762163,26,0,"1",2600,"D",390,"D",390,"D",1495,"D",.,"A",.,"A",.,"A",2210,"D",.,"A",35,"D",455,"D",.,"A",.,"A"
"20142",2762173,45,0,"1",5200,"D",780,"D",.,"A",3900,"D",.,"A",.,"A",.,"A",4420,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762253,37,0,"1",1300,"D",455,"D",.,"A",260,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762263,37,0,"1",1300,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762283,22,0,"1",1560,"D",260,"D",260,"D",1300,"D",900,"D",.,"A",.,"A",1300,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762293,30,0,"1",1950,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1690,"D",.,"A",25,"D",325,"D",.,"A",.,"A"
"20142",2762323,34,0,"1",2600,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",2340,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762343,39,0,"1",780,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",45,"D",585,"D",.,"A",.,"A"
"20142",2762393,32,0,"1",1300,"D",130,"D",.,"A",299,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",10,"D",130,"D",.,"A",.,"A"
"20142",2762423,50,0,"1",910,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762454,29,0,"1",1170,"D",520,"D",65,"D",390,"D",300,"D",245,"D",.,"A",650,"D",360,"D",2,"D",26,"D",.,"A",.,"A"
"20142",2762463,18,0,"1",520,"D",65,"D",.,"A",650,"D",.,"A",.,"A",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762483,38,0,"1",1040,"D",130,"D",.,"A",520,"D",0,"D",.,"A",.,"A",910,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762503,25,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762533,32,0,"1",715,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762573,16,0,"1",845,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",715,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762613,17,0,"1",650,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762623,26,0,"1",2600,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",2275,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762643,35,0,"1",1625,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1495,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762663,50,0,"1",650,"D",0,"D",156,"D",390,"D",0,"D",.,"A",.,"A",650,"D",72,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762683,27,0,"1",520,"D",39,"D",.,"A",0,"D",.,"A",.,"A",.,"A",481,"D",.,"A",15,"D",195,"D",.,"A",.,"A"
"20142",2762703,10,0,"1",873,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762743,11,0,"1",585,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762763,21,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1105,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762783,26,0,"1",650,"D",65,"D",130,"D",390,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762793,47,0,"1",1040,"D",260,"D",78,"D",1950,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762813,42,0,"1",1625,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1365,"D",.,"A",30,"D",390,"D",.,"A",.,"A"
"20142",2762833,74,0,"1",1950,"D",650,"D",520,"D",520,"D",150,"D",.,"A",.,"A",1300,"D",450,"D",20,"D",260,"D",.,"A",.,"A"
"20142",2762843,48,0,"1",1950,"D",0,"D",65,"D",260,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762863,64,0,"1",1300,"D",130,"D",.,"A",2340,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762893,86,0,"1",1950,"D",650,"D",.,"A",1950,"D",90,"D",.,"A",.,"A",1300,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2762943,12,0,"1",585,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762953,11,0,"1",650,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",572,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2762963,35,0,"1",1475,"F",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",1188,"F",180,"D",.,"A",.,"A",91,"D",7,"D"
"20142",2762973,51,0,"1",1300,"D",130,"D",650,"D",1950,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763013,38,0,"1",975,"D",325,"D",.,"A",390,"D",45,"D",.,"A",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763035,18,0,"1",975,"D",130,"D",325,"D",650,"D",45,"D",780,"D",.,"A",845,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763063,20,0,"1",1300,"D",325,"D",.,"A",325,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763113,27,0,"1",3250,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",3250,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763133,35,0,"1",650,"D",0,"D",130,"D",1300,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763153,37,0,"1",2600,"D",0,"D",455,"D",1950,"D",165,"F",.,"A",.,"A",2600,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763213,32,0,"1",1755,"D",455,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1300,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763253,33,0,"1",1690,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763293,23,0,"1",780,"D",65,"D",.,"A",520,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763303,20,0,"1",1300,"D",390,"D",130,"D",0,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763313,37,0,"1",1300,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763343,29,0,"1",1170,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763383,53,0,"1",1950,"D",195,"D",.,"A",780,"D",75,"D",.,"A",.,"A",1755,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763393,49,0,"1",1950,"D",390,"D",.,"A",650,"D",.,"A",.,"A",240,"D",1560,"D",.,"A",100,"D",1300,"D",.,"A",.,"A"
"20142",2763413,33,0,"1",2600,"D",130,"D",.,"A",260,"D",0,"D",.,"A",100,"D",2470,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763423,31,0,"1",1950,"D",250,"F",.,"A",650,"D",.,"A",.,"A",.,"A",841,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763483,16,0,"1",873,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763523,12,0,"1",650,"D",130,"D",390,"D",0,"D",.,"A",.,"A",.,"A",520,"D",.,"A",35,"D",455,"D",.,"A",.,"A"
"20142",2763563,41,0,"1",910,"D",229,"F",.,"A",650,"D",0,"D",.,"A",.,"A",762,"F",30,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763623,35,0,"1",780,"D",65,"D",.,"A",299,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763633,87,0,"1",1950,"D",520,"D",104,"D",2210,"D",300,"D",.,"A",.,"A",1430,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763643,35,0,"1",650,"D",0,"D",195,"D",91,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763653,64,0,"1",1625,"D",455,"D",.,"A",585,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763683,16,0,"1",871,"D",91,"D",195,"D",260,"D",0,"D",.,"A",.,"A",780,"D",195,"D",20,"D",260,"D",.,"A",.,"A"
"20142",2763713,32,0,"1",1950,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763723,33,0,"1",1625,"D",390,"D",.,"A",520,"D",.,"A",.,"A",384,"D",1235,"D",.,"A",50,"D",650,"D",.,"A",.,"A"
"20142",2763733,27,0,"1",1040,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763773,27,0,"1",715,"D",65,"D",.,"A",455,"D",0,"D",.,"A",180,"D",650,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763833,17,0,"1",650,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",650,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763843,68,0,"1",1625,"D",390,"D",.,"A",975,"D",30,"D",.,"A",.,"A",1235,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2763863,7,0,"1",650,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",75,"D",10,"D",130,"D",.,"A",.,"A"
"20142",2763873,55,0,"1",1950,"D",650,"D",.,"A",1560,"D",0,"D",.,"A",240,"D",1300,"D",131,"F",.,"A",.,"A",.,"A",.,"A"
"20142",2763923,34,0,"1",780,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763933,32,0,"1",1300,"D",520,"D",520,"D",1820,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763955,28,0,"1",780,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763965,22,0,"1",650,"D",0,"D",.,"A",390,"D",.,"A",346,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2763983,10,0,"1",1950,"D",195,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1755,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764003,44,0,"1",1300,"D",260,"D",.,"A",975,"D",.,"A",.,"A",198,"D",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764023,24,0,"1",1040,"D",104,"D",.,"A",910,"D",.,"A",.,"A",.,"A",936,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764033,50,0,"1",975,"D",195,"D",195,"D",910,"D",0,"D",.,"A",.,"A",780,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764053,22,0,"1",520,"D",156,"D",.,"A",325,"D",45,"D",.,"A",.,"A",364,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764063,25,0,"1",1430,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",10,"D",130,"D",.,"A",.,"A"
"20142",2764093,14,0,"1",873,"F",.,"A",255,"F",528,"F",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764103,27,0,"1",1300,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764173,35,0,"1",1950,"D",650,"D",.,"A",780,"D",.,"A",.,"A",420,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764183,18,0,"1",1300,"D",225,"F",.,"A",642,"F",.,"A",.,"A",.,"A",829,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764193,31,0,"1",3250,"D",650,"D",.,"A",65,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764203,30,0,"1",2376,"F",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",1958,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764213,54,0,"1",910,"D",130,"D",.,"A",260,"D",90,"D",.,"A",.,"A",780,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764223,43,0,"1",1300,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764233,26,0,"1",1820,"D",130,"D",390,"D",130,"D",.,"A",.,"A",.,"A",1690,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764313,15,0,"1",1950,"D",195,"D",130,"D",0,"D",0,"D",.,"A",.,"A",1755,"D",24,"D",30,"D",390,"D",.,"A",.,"A"
"20142",2764343,32,0,"1",325,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764363,18,0,"1",1300,"D",250,"F",.,"A",1625,"D",150,"D",.,"A",.,"A",841,"F",750,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764403,29,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",35,"D",455,"D",130,"D",10,"D"
"20142",2764423,45,0,"1",1950,"D",390,"D",.,"A",260,"D",.,"A",.,"A",30,"D",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764453,43,0,"1",755,"F",.,"A",.,"A",292,"F",.,"A",.,"A",.,"A",623,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764463,18,0,"1",1560,"D",130,"D",130,"D",780,"D",.,"A",.,"A",.,"A",1430,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764473,25,0,"1",2600,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",2275,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764503,12,0,"1",650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764513,67,0,"1",2600,"D",325,"D",.,"A",650,"D",45,"D",.,"A",.,"A",2275,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764543,31,0,"1",2340,"D",520,"D",260,"D",325,"D",.,"A",.,"A",.,"A",1820,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764573,19,0,"1",2600,"D",466,"F",.,"A",1080,"F",.,"A",.,"A",.,"A",2187,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764583,39,0,"1",2275,"D",325,"D",260,"D",1300,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764593,18,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764603,37,0,"1",455,"D",65,"D",.,"A",286,"D",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764643,34,0,"1",975,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764653,36,0,"1",1300,"D",520,"D",.,"A",390,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764663,42,0,"1",1625,"D",975,"D",.,"A",325,"D",0,"D",.,"A",.,"A",650,"D",300,"D",30,"D",390,"D",.,"A",.,"A"
"20142",2764683,17,0,"1",1364,"F",.,"A",.,"A",518,"F",.,"A",.,"A",.,"A",1111,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764713,84,0,"1",2925,"D",325,"D",.,"A",585,"D",.,"A",.,"A",120,"D",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764723,18,0,"1",1560,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764733,35,0,"1",1300,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764743,17,0,"1",1040,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",910,"D",300,"D",100,"D",1300,"D",.,"A",.,"A"
"20142",2764753,49,0,"1",1326,"D",338,"D",.,"A",468,"D",.,"A",.,"A",.,"A",988,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764773,27,0,"1",1300,"D",65,"D",.,"A",143,"D",.,"A",.,"A",.,"A",1235,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764783,28,0,"1",1300,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",120,"D",1560,"D",.,"A",.,"A"
"20142",2764793,40,0,"1",2600,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",2210,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764803,23,0,"1",910,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764823,45,0,"1",2600,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",2340,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764853,28,0,"1",650,"D",156,"D",.,"A",195,"D",.,"A",120,"D",.,"A",494,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764883,22,0,"1",390,"D",65,"D",130,"D",325,"D",.,"A",.,"A",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764903,39,0,"1",2600,"D",520,"D",.,"A",390,"D",117,"F",.,"A",.,"A",2080,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764933,17,0,"1",3900,"D",650,"D",.,"A",65,"D",.,"A",.,"A",.,"A",3250,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2764943,68,0,"1",2275,"D",338,"D",.,"A",780,"D",45,"D",.,"A",.,"A",1937,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2764963,46,0,"1",2600,"D",1300,"D",390,"D",325,"D",0,"D",.,"A",.,"A",1300,"D",120,"D",5,"D",65,"D",130,"D",10,"D"
"20142",2764993,21,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765013,23,0,"1",1300,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765023,29,0,"1",650,"D",130,"D",195,"D",455,"D",210,"D",.,"A",.,"A",520,"D",210,"D",55,"D",715,"D",.,"A",.,"A"
"20142",2765033,15,0,"1",1560,"D",331,"F",.,"A",195,"D",.,"A",.,"A",.,"A",1456,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765053,57,0,"1",650,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765063,16,0,"1",455,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",390,"D",.,"A",.,"C",425,"F",.,"A",.,"A"
"20142",2765113,30,0,"1",390,"D",195,"D",.,"A",910,"D",.,"A",.,"A",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765123,31,0,"1",1300,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1040,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765143,16,0,"1",975,"D",0,"D",.,"A",899,"F",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765153,18,0,"1",1625,"D",650,"D",.,"A",0,"D",141,"F",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765173,56,0,"1",3900,"D",1300,"D",.,"A",780,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765223,37,0,"1",1950,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1690,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765253,18,0,"1",1040,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765303,24,0,"1",650,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765313,33,0,"1",1950,"D",780,"D",.,"A",780,"D",90,"D",.,"A",.,"A",1170,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765343,46,0,"1",2015,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1755,"D",.,"A",6,"D",78,"D",.,"A",.,"A"
"20142",2765373,25,0,"1",1300,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765403,41,0,"1",1560,"D",260,"D",520,"D",2080,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",325,"D",25,"D"
"20142",2765413,31,0,"1",1040,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765423,29,0,"1",650,"D",130,"D",.,"A",91,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765453,21,0,"1",1950,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1690,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765473,26,0,"1",780,"D",52,"D",.,"A",260,"D",.,"A",.,"A",.,"A",728,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765483,37,0,"1",1300,"D",260,"D",.,"A",780,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765493,31,0,"1",780,"D",0,"D",.,"A",520,"D",.,"A",.,"A",.,"A",780,"D",.,"A",24,"D",312,"D",.,"A",.,"A"
"20142",2765513,25,0,"1",1950,"D",325,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1625,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765533,15,0,"1",2275,"D",390,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1885,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765553,56,0,"1",2600,"D",260,"D",.,"A",1040,"D",840,"D",.,"A",.,"A",2340,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765563,44,0,"1",3250,"D",390,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",2860,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765583,49,0,"1",1625,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1495,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765603,20,0,"1",1300,"D",130,"D",.,"A",780,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765613,19,0,"1",585,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765624,36,0,"1",910,"D",130,"D",65,"D",390,"D",.,"A",.,"A",.,"A",780,"D",.,"A",12,"D",156,"D",.,"A",.,"A"
"20142",2765633,27,0,"1",650,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765643,56,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765653,49,0,"1",1300,"D",195,"D",260,"D",910,"D",45,"D",.,"A",.,"A",1105,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2765673,31,0,"1",923,"D",0,"D",.,"A",13,"D",.,"A",.,"A",.,"A",923,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2765683,40,0,"1",1300,"D",325,"F",.,"A",390,"D",.,"A",.,"A",.,"A",1444,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
