"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20141",2767682,50,0,"1","310","D","1","D",15,"D","12","D"
"20141",2767682,51,0,"1","320","D","1","D",15,"D","12","D"
"20141",2767682,52,0,"1","340","D","1","D",15,"D","12","D"
"20141",2767693,18,0,"1","840","D","1","D",108,"D","01","D"
"20141",2767693,19,0,"1","600","D","1","D",100,"D","01","D"
"20141",2767693,20,0,"1","600","D","1","D",100,"D","12","D"
"20141",2767693,21,0,"1","600","D","1","D",100,"D","11","D"
"20141",2767693,22,0,"1","510","D","1","D",100,"D","12","D"
"20141",2767693,23,0,"1","340","D","1","D",115,"D","12","D"
"20141",2767693,24,0,"1","370","D","1","D",100,"D","01","D"
"20141",2767752,28,0,"1","510","D","1","D",18,"D","01","D"
"20141",2767752,29,0,"1","160","D","1","D",30,"D","01","D"
"20141",2767752,30,0,"1","160","D","1","D",30,"D","12","D"
"20141",2767752,31,0,"1","160","D","1","D",30,"D","11","D"
"20141",2767752,32,0,"1","210","D","1","D",5,"D","11","D"
"20141",2767752,33,0,"1","210","D","1","D",5,"D","12","D"
"20141",2767752,34,0,"1","210","D","1","D",5,"D","01","D"
"20141",2767772,28,0,"1","510","D","1","D",70,"D","12","D"
"20141",2767772,29,0,"1","150","D","1","D",60,"D","11","D"
"20141",2767772,30,0,"1","350","D","1","D",8,"D","13","D"
"20141",2767802,22,0,"1","350","D","1","D",4,"D","13","D"
"20141",2767832,36,0,"1","830","D","1","D",77,"D","13","D"
"20141",2767832,37,0,"1","500","D","1","D",24,"D","01","D"
"20141",2767832,38,0,"1","350","D","1","D",13,"D","13","D"
"20141",2767832,39,0,"1","370","D","1","D",20,"D","12","D"
"20141",2767852,22,0,"1","150","D","1","D",125,"D","01","D"
"20141",2767904,33,0,"1","340","D","1","D",25,"D","12","D"
"20141",2767922,32,0,"1","600","D","1","D",200,"D","01","D"
"20141",2767922,33,0,"1","510","D","1","D",21,"D","01","D"
"20141",2767922,34,0,"1","320","D","1","D",20,"D","12","D"
"20141",2767972,38,0,"1","830","D","1","D",20,"D","13","D"
"20141",2767972,39,0,"1","360","D","1","D",10,"D","13","D"
"20141",2767992,25,0,"1","600","D","1","D",15,"D","11","D"
"20141",2767992,26,0,"1","510","D","1","D",15,"D","11","D"
"20141",2767992,27,0,"1","510","D","1","D",15,"D","12","D"
"20141",2767992,28,0,"1","210","D","1","D",30,"D","11","D"
"20141",2767992,29,0,"1","360","D","1","D",8,"D","11","D"
"20141",2767992,30,0,"1","360","D","1","D",8,"D","12","D"
"20141",2767992,31,0,"1","360","D","1","D",8,"D","01","D"
"20141",2767992,32,0,"1","400","D","1","D",4,"D","12","D"
"20141",2768002,17,0,"1","600","D","1","D",70,"D","11","D"
"20141",2768042,32,0,"1","830","D","1","D",74,"D","13","D"
"20141",2768042,33,0,"1","610","D","1","D",64,"D","01","D"
"20141",2768042,34,0,"1","600","D","1","D",50,"D","11","D"
"20141",2768042,35,0,"1","160","D","1","D",36,"D","12","D"
"20141",2768042,36,0,"1","340","D","1","D",5,"D","12","D"
"20141",2768052,26,0,"1","150","D","1","D",12,"D","11","D"
"20141",2768052,27,0,"1","360","D","1","D",8,"D","11","D"
"20141",2768052,28,0,"1","360","D","1","D",8,"D","12","D"
"20141",2768062,23,0,"1","610","D","1","D",72,"D","11","D"
"20141",2768062,24,0,"1","610","D","1","D",72,"D","12","D"
"20141",2768062,25,0,"1","610","D","1","D",72,"D","01","D"
"20141",2768062,26,0,"1","150","D","2","D",56,"D","11","D"
"20141",2768062,27,0,"1","150","D","2","D",25,"D","11","D"
"20141",2768072,14,0,"1","160","D","1","D",15,"D","01","D"
"20141",2768072,15,0,"1","160","D","1","D",15,"D","11","D"
"20141",2768072,16,0,"1","160","D","1","D",15,"D","12","D"
"20141",2768092,45,0,"1","830","D","1","D",50,"D","01","D"
"20141",2768092,46,0,"1","310","D","1","D",30,"D","12","D"
"20141",2768092,47,0,"1","310","D","2","D",30,"D","12","D"
"20141",2768092,48,0,"1","350","D","1","D",20,"D","13","D"
"20141",2768172,57,0,"1","830","D","1","D",30,"D","13","D"
"20141",2768172,58,0,"1","840","D","1","D",110,"D","12","D"
"20141",2768172,59,0,"1","600","D","1","D",60,"D","12","D"
"20141",2768172,60,0,"1","510","D","1","D",12,"D","12","D"
"20141",2768172,61,0,"1","510","D","1","D",12,"D","01","D"
"20141",2768172,62,0,"1","510","D","1","D",18,"D","01","D"
"20141",2768172,63,0,"1","320","D","1","D",30,"D","12","D"
"20141",2768172,64,0,"1","340","D","1","D",20,"D","11","D"
"20141",2768172,65,0,"1","360","D","1","D",15,"D","13","D"
"20141",2768192,32,0,"1","500","D","1","D",1500,"D","11","D"
"20141",2768242,41,0,"1","800","D","1","D",28,"D","11","D"
"20141",2768242,42,0,"1","830","D","1","D",30,"D","13","D"
"20141",2768242,43,0,"1","340","D","2","D",22,"D","12","D"
"20141",2768242,44,0,"1","360","D","1","D",8,"D","12","D"
"20141",2768242,45,0,"1","350","D","1","D",10,"D","13","D"
"20141",2768242,46,0,"1","340","D","2","D",15,"D","12","D"
"20141",2768282,17,0,"1","150","D","1","D",25,"D","12","D"
"20141",2768332,38,0,"1","830","D","1","D",50,"D","01","D"
"20141",2768332,39,0,"1","500","D","1","D",250,"D","12","D"
"20141",2768352,10,0,"1","350","D","1","D",10,"D","13","D"
"20141",2768395,5,0,"1","510","D","1","D",11,"D","12","D"
"20141",2768422,40,0,"1","510","D","1","D",72,"D","12","D"
"20141",2768422,41,0,"1","350","D","1","D",14,"D","13","D"
"20141",2768502,16,0,"1","350","D","1","D",20,"D","11","D"
"20141",2768502,17,0,"1","350","D","1","D",20,"D","12","D"
"20141",2768502,18,0,"1","350","D","1","D",20,"D","01","D"
"20141",2768562,11,0,"1","360","D","1","D",4,"D","13","D"
"20141",2768602,26,0,"1","160","D","1","D",12,"D","01","D"
"20141",2768602,27,0,"1","160","D","1","D",12,"D","01","D"
"20141",2768602,28,0,"1","160","D","1","D",12,"D","01","D"
"20141",2768602,29,0,"1","160","D","1","D",12,"D","01","D"
"20141",2768652,10,0,"1","160","D","1","D",30,"D","01","D"
"20141",2768652,11,0,"1","160","D","1","D",30,"D","11","D"
"20141",2768652,12,0,"1","160","D","1","D",30,"D","12","D"
"20141",2768712,60,0,"1","830","D","1","D",67,"D","13","D"
"20141",2768712,61,0,"1","500","D","1","D",194,"D","12","D"
"20141",2768712,62,0,"1","500","D","1","D",63,"D","01","D"
"20141",2768712,63,0,"1","500","D","1","D",97,"D","01","D"
"20141",2768712,64,0,"1","210","D","2","D",67,"D","12","D"
"20141",2768712,65,0,"1","210","D","1","D",149,"D","01","D"
"20141",2768712,66,0,"1","510","D","1","D",30,"D","11","D"
"20141",2768712,67,0,"1","340","D","1","D",30,"D","01","D"
"20141",2768732,44,0,"1","600","D","1","D",100,"D","01","D"
"20141",2768732,45,0,"1","600","D","1","D",100,"D","12","D"
"20141",2768732,46,0,"1","600","D","1","D",100,"D","11","D"
"20141",2768772,42,0,"1","160","D","1","D",54,"D","01","D"
"20141",2768772,43,0,"1","210","D","2","D",24,"D","12","D"
"20141",2768842,7,0,"1","360","D","1","D",8,"D","13","D"
"20141",2768872,22,0,"1","350","D","1","D",3,"D","12","D"
"20141",2768882,61,0,"1","510","D","1","D",13,"D","11","D"
"20141",2768882,62,0,"1","150","D","1","D",48,"D","12","D"
"20141",2768882,63,0,"1","210","D","1","D",20,"D","12","D"
"20141",2768882,64,0,"1","340","D","1","D",132,"D","12","D"
"20141",2768955,20,0,"1","160","D","1","D",25,"D","11","D"
"20141",2768955,21,0,"1","160","D","1","D",30,"D","01","D"
"20141",2768955,22,0,"1","340","D","1","D",20,"D","11","D"
"20141",2768955,23,0,"1","340","D","1","D",30,"D","12","D"
"20141",2768955,24,0,"1","370","D","1","D",250,"D","01","D"
"20141",2768992,30,0,"1","210","D","1","D",20,"D","01","D"
"20141",2768992,31,0,"1","210","D","1","D",20,"D","11","D"
"20141",2768992,32,0,"1","210","D","1","D",20,"D","12","D"
"20141",2768992,33,0,"1","360","D","1","D",10,"D","13","D"
"20141",2769122,22,0,"1","150","D","1","D",45,"D","01","D"
"20141",2769122,23,0,"1","340","D","2","D",20,"D","12","D"
"20141",2769132,34,0,"1","510","D","1","D",20,"D","12","D"
"20141",2769132,35,0,"1","150","D","1","D",25,"D","11","D"
"20141",2769132,36,0,"1","150","D","1","D",25,"D","12","D"
"20141",2769132,37,0,"1","150","D","1","D",25,"D","01","D"
"20141",2769132,38,0,"1","210","D","1","D",75,"D","01","D"
"20141",2769162,16,0,"1","210","D","1","D",30,"D","12","D"
"20141",2769162,17,0,"1","340","D","1","D",30,"D","01","D"
"20141",2769192,44,0,"1","800","D","1","D",2600,"D","01","D"
"20141",2769192,45,0,"1","840","D","1","D",125,"D","01","D"
"20141",2769192,46,0,"1","510","D","1","D",53,"D","11","D"
"20141",2769192,47,0,"1","510","D","1","D",53,"D","12","D"
"20141",2769192,48,0,"1","510","D","1","D",53,"D","01","D"
"20141",2769192,49,0,"1","210","D","1","D",25,"D","11","D"
"20141",2769192,50,0,"1","210","D","1","D",25,"D","12","D"
"20141",2769192,51,0,"1","210","D","1","D",25,"D","01","D"
"20141",2769192,52,0,"1","360","D","1","D",9,"D","13","D"
"20141",2769192,53,0,"1","370","D","1","D",80,"D","12","D"
"20141",2769212,14,0,"1","510","D","1","D",50,"D","01","D"
"20141",2769222,36,0,"1","830","D","1","D",59,"D","13","D"
"20141",2769222,37,0,"1","600","D","1","D",700,"D","11","D"
"20141",2769222,38,0,"1","150","D","1","D",35,"D","01","D"
"20141",2769222,39,0,"1","150","D","1","D",35,"D","12","D"
"20141",2769222,40,0,"1","150","D","1","D",35,"D","11","D"
"20141",2769222,41,0,"1","210","D","1","D",50,"D","12","D"
"20141",2769222,42,0,"1","330","D","1","D",18,"D","13","D"
"20141",2769222,43,0,"1","410","D","1","D",29,"D","11","D"
"20141",2769222,44,0,"1","410","D","1","D",29,"D","12","D"
"20141",2769222,45,0,"1","410","D","1","D",29,"D","01","D"
"20141",2769312,35,0,"1","210","D","1","D",40,"D","12","D"
"20141",2769312,36,0,"1","340","D","1","D",40,"D","12","D"
"20141",2769312,37,0,"1","320","D","1","D",15,"D","12","D"
"20141",2769332,36,0,"1","830","D","1","D",34,"D","13","D"
"20141",2769332,37,0,"1","320","D","1","D",9,"D","12","D"
"20141",2769342,26,0,"1","160","D","1","D",3,"D","01","D"
"20141",2769352,53,0,"1","840","D","1","D",20,"D","12","D"
"20141",2769352,54,0,"1","510","D","1","D",42,"D","11","D"
"20141",2769352,55,0,"1","160","D","1","D",24,"D","11","D"
"20141",2769352,56,0,"1","160","D","1","D",18,"D","12","D"
"20141",2769352,57,0,"1","160","D","1","D",24,"D","01","D"
"20141",2769352,58,0,"1","350","D","1","D",21,"D","12","D"
"20141",2769352,59,0,"1","360","D","1","D",9,"D","13","D"
"20141",2769365,38,0,"1","500","D","1","D",65,"D","01","D"
"20141",2769365,39,0,"1","510","D","1","D",10,"D","12","D"
"20141",2769365,40,0,"1","500","D","1","D",108,"D","01","D"
"20141",2769365,41,0,"1","600","D","1","D",50,"D","01","D"
"20141",2769365,42,0,"1","360","D","1","D",8,"D","13","D"
"20141",2769373,6,0,"1","600","D","1","D",90,"D","12","D"
"20141",2769422,22,0,"1","310","D","1","D",60,"D","12","D"
"20141",2769422,23,0,"1","360","D","1","D",8,"D","13","D"
"20141",2769422,24,0,"1","370","D","1","D",70,"D","12","D"
"20141",2769432,38,0,"1","810","D","1","D",150,"D","01","D"
"20141",2769432,39,0,"1","150","D","1","D",23,"D","01","D"
"20141",2769432,40,0,"1","150","D","1","D",23,"D","11","D"
"20141",2769432,41,0,"1","150","D","1","D",23,"D","12","D"
"20141",2769432,42,0,"1","360","D","1","D",8,"D","13","D"
"20141",2769452,25,0,"1","830","D","1","D",37,"D","13","D"
"20141",2769452,26,0,"1","210","D","1","D",3,"D","12","D"
"20141",2769462,21,0,"1","500","D","1","D",80,"D","01","D"
"20141",2769532,12,0,"1","830","D","1","D",32,"D","13","D"
"20141",2769532,13,0,"1","510","D","1","D",30,"D","11","D"
"20141",2769532,14,0,"1","350","D","1","D",6,"D","13","D"
"20141",2769542,63,0,"1","510","D","1","D",8,"D","01","D"
"20141",2769562,25,0,"1","830","D","1","D",10,"D","13","D"
"20141",2769562,26,0,"1","510","D","1","D",46,"D","11","D"
"20141",2769572,21,0,"1","830","D","1","D",69,"D","13","D"
"20141",2769572,22,0,"1","510","D","1","D",7,"D","12","D"
"20141",2769592,16,0,"1","360","D","1","D",8,"D","13","D"
"20141",2769612,43,0,"1","510","D","1","D",100,"D","12","D"
"20141",2769612,44,0,"1","210","D","1","D",25,"D","12","D"
"20141",2769612,45,0,"1","360","D","1","D",100,"D","12","D"
"20141",2769612,46,0,"1","370","D","1","D",24,"D","12","D"
"20141",2769672,15,0,"1","320","D","1","D",30,"D","12","D"
"20141",2769702,33,0,"1","830","D","1","D",20,"D","13","D"
"20141",2769702,34,0,"1","150","D","1","D",45,"D","11","D"
"20141",2769702,35,0,"1","510","D","1","D",30,"D","12","D"
"20141",2769722,38,0,"1","150","D","1","D",36,"D","01","D"
"20141",2769722,39,0,"1","150","D","1","D",15,"D","11","D"
"20141",2769722,40,0,"1","150","D","1","D",15,"D","12","D"
"20141",2769722,41,0,"1","150","D","1","D",15,"D","01","D"
"20141",2769722,42,0,"1","320","D","1","D",12,"D","01","D"
"20141",2769802,43,0,"1","320","D","1","D",2,"D","01","D"
"20141",2769802,44,0,"1","360","D","1","D",8,"D","13","D"
"20141",2769822,54,0,"1","830","D","1","D",25,"D","13","D"
"20141",2769822,55,0,"1","820","D","1","D",59,"D","12","D"
"20141",2769822,56,0,"1","820","D","1","D",60,"D","12","D"
"20141",2769822,57,0,"1","600","D","1","D",250,"D","12","D"
"20141",2769822,58,0,"1","210","D","1","D",100,"D","12","D"
"20141",2769822,59,0,"1","330","D","1","D",20,"D","12","D"
"20141",2769822,60,0,"1","340","D","1","D",30,"D","11","D"
"20141",2769822,61,0,"1","370","D","1","D",40,"D","11","D"
"20141",2769842,18,0,"1","510","D","1","D",50,"D","12","D"
"20141",2769842,19,0,"1","510","D","1","D",50,"D","01","D"
"20141",2769842,20,0,"1","350","D","1","D",10,"D","13","D"
"20141",2769842,21,0,"1","360","D","1","D",9,"D","13","D"
"20141",2769952,11,0,"1","830","D","1","D",55,"D","13","D"
"20141",2769992,52,0,"1","840","D","1","D",40,"D","12","D"
"20141",2769992,53,0,"1","510","D","1","D",50,"D","02","D"
"20141",2769992,54,0,"1","150","D","1","D",59,"D","12","D"
"20141",2769992,55,0,"1","360","D","1","D",9,"D","13","D"
"20141",2770112,24,0,"1","840","D","1","D",45,"D","12","D"
"20141",2770132,33,0,"1","830","D","1","D",18,"D","13","D"
"20141",2770132,34,0,"1","510","D","1","D",20,"D","01","D"
"20141",2770132,35,0,"1","510","D","1","D",20,"D","02","D"
"20141",2770152,18,0,"1","510","D","1","D",20,"D","02","D"
"20141",2770185,14,0,"1","410","D","1","D",8,"D","01","D"
"20141",2770192,50,0,"1","150","D","1","D",12,"D","01","D"
"20141",2770202,24,0,"1","510","D","1","D",40,"D","01","D"
"20141",2770292,14,0,"1","500","D","1","D",70,"D","02","D"
"20141",2770292,15,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770312,39,0,"1","830","D","1","D",19,"D","13","D"
"20141",2770312,40,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770312,41,0,"1","410","D","1","D",60,"D","01","D"
"20141",2770322,25,0,"1","610","D","1","D",60,"D","01","D"
"20141",2770322,26,0,"1","840","D","1","D",60,"D","02","D"
"20141",2770432,31,0,"1","510","D","1","D",10,"D","01","D"
"20141",2770432,32,0,"1","510","D","1","D",10,"D","02","D"
"20141",2770432,33,0,"1","330","D","1","D",9,"D","13","D"
"20141",2770432,34,0,"1","360","D","1","D",8,"D","02","D"
"20141",2770492,38,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770492,39,0,"1","330","D","1","D",1,"D","01","D"
"20141",2770492,40,0,"1","310","D","2","D",3,"D","02","D"
"20141",2770502,31,0,"1","830","D","1","D",48,"D","13","D"
"20141",2770502,32,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770542,25,0,"1","350","D","1","D",40,"D","02","D"
"20141",2770542,26,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770542,27,0,"1","380","D","1","D",50,"D","01","D"
"20141",2770553,22,0,"1","510","D","1","D",60,"D","12","D"
"20141",2770553,23,0,"1","350","D","1","D",10,"D","13","D"
"20141",2770622,34,0,"1","150","D","1","D",20,"D","12","D"
"20141",2770622,35,0,"1","210","D","1","D",16,"D","02","D"
"20141",2770682,30,0,"1","150","D","1","D",16,"D","01","D"
"20141",2770682,31,0,"1","150","D","1","D",16,"D","02","D"
"20141",2770762,37,0,"1","830","D","1","D",200,"D","12","D"
"20141",2770762,38,0,"1","830","D","1","D",200,"D","01","D"
"20141",2770762,39,0,"1","830","D","1","D",35,"D","02","D"
"20141",2770762,40,0,"1","500","D","1","D",50,"D","02","D"
"20141",2770762,41,0,"1","510","D","1","D",24,"D","02","D"
"20141",2770762,42,0,"1","210","D","1","D",30,"D","01","D"
"20141",2770762,43,0,"1","210","D","1","D",30,"D","02","D"
"20141",2770762,44,0,"1","320","D","1","D",19,"D","12","D"
"20141",2770762,45,0,"1","330","D","1","D",20,"D","13","D"
"20141",2770762,46,0,"1","360","D","1","D",8,"D","13","D"
"20141",2770792,55,0,"1","360","D","1","D",8,"D","01","D"
"20141",2770792,56,0,"1","360","D","1","D",8,"D","02","D"
"20141",2770802,15,0,"1","610","D","1","D",30,"D","12","D"
"20141",2770832,36,0,"1","830","D","1","D",30,"D","13","D"
"20141",2770832,37,0,"1","510","D","1","D",30,"D","01","D"
"20141",2770832,38,0,"1","510","D","1","D",30,"D","02","D"
"20141",2770832,39,0,"1","510","D","1","D",30,"D","12","D"
"20141",2770832,40,0,"1","210","D","1","D",15,"D","01","D"
"20141",2770832,41,0,"1","210","D","1","D",15,"D","02","D"
"20141",2770832,42,0,"1","210","D","1","D",15,"D","12","D"
"20141",2770832,43,0,"1","210","D","1","D",120,"D","01","D"
"20141",2770832,44,0,"1","410","D","1","D",10,"D","01","D"
"20141",2770832,45,0,"1","410","D","1","D",10,"D","02","D"
"20141",2770832,46,0,"1","410","D","1","D",10,"D","12","D"
"20141",2770975,25,0,"1","320","D","2","D",13,"D","12","D"
"20141",2770982,14,0,"1","510","D","1","D",15,"D","01","D"
"20141",2771022,16,0,"1","830","D","1","D",88,"D","13","D"
"20141",2771052,35,0,"1","840","D","1","D",42,"D","01","D"
"20141",2771072,38,0,"1","830","D","1","D",114,"D","12","D"
"20141",2771072,39,0,"1","610","D","1","D",130,"D","12","D"
"20141",2771072,40,0,"1","160","D","1","D",81,"D","12","D"
"20141",2771072,41,0,"1","150","D","1","D",122,"D","01","D"
"20141",2771072,42,0,"1","150","D","1","D",116,"D","01","D"
"20141",2771072,43,0,"1","210","D","1","D",9,"D","01","D"
"20141",2771072,44,0,"1","320","D","2","D",160,"D","12","D"
"20141",2771082,21,0,"1","150","D","1","D",15,"D","01","D"
"20141",2771122,48,0,"1","160","D","1","D",20,"D","02","D"
"20141",2771122,49,0,"1","210","D","1","D",50,"D","02","D"
"20141",2771152,46,0,"1","830","D","1","D",52,"D","13","D"
"20141",2771152,47,0,"1","510","D","1","D",220,"D","02","D"
"20141",2771152,48,0,"1","370","D","1","D",32,"D","02","D"
"20141",2771192,30,0,"1","310","D","1","D",20,"D","01","D"
"20141",2771192,31,0,"1","350","D","1","D",3,"D","13","D"
"20141",2771192,32,0,"1","340","D","1","D",20,"D","12","D"
"20141",2771192,33,0,"1","340","D","1","D",25,"D","01","D"
"20141",2771192,34,0,"1","340","D","1","D",30,"D","01","D"
"20141",2771282,26,0,"1","810","D","1","D",300,"D","02","D"
"20141",2771282,27,0,"1","150","D","1","D",20,"D","01","D"
"20141",2771282,28,0,"1","350","D","1","D",11,"D","13","D"
"20141",2771392,15,0,"1","610","D","1","D",20,"D","02","D"
"20141",2771392,16,0,"1","340","D","2","D",52,"D","12","D"
"20141",2771392,17,0,"1","360","D","1","D",8,"D","13","D"
"20141",2771422,45,0,"1","500","D","1","D",7,"D","12","D"
"20141",2771422,46,0,"1","500","D","1","D",8,"D","01","D"
"20141",2771422,47,0,"1","210","D","1","D",12,"D","02","D"
"20141",2771422,48,0,"1","360","D","1","D",16,"D","13","D"
"20141",2771422,49,0,"1","340","D","1","D",4,"D","12","D"
"20141",2771422,50,0,"1","340","D","1","D",2,"D","01","D"
"20141",2771422,51,0,"1","310","D","1","D",47,"D","12","D"
"20141",2771482,29,0,"1","210","D","1","D",21,"D","02","D"
"20141",2771482,30,0,"1","360","D","1","D",8,"D","13","D"
"20141",2771492,56,0,"1","830","D","1","D",65,"D","13","D"
"20141",2771492,57,0,"1","830","D","1","D",30,"D","01","D"
"20141",2771492,58,0,"1","810","D","1","D",50,"D","02","D"
"20141",2771492,59,0,"1","500","D","1","D",50,"D","12","D"
"20141",2771492,60,0,"1","160","D","1","D",5,"D","02","D"
"20141",2771492,61,0,"1","150","D","1","D",57,"D","02","D"
"20141",2771492,62,0,"1","150","D","1","D",16,"D","12","D"
"20141",2771492,63,0,"1","150","D","1","D",24,"D","12","D"
"20141",2771492,64,0,"1","150","D","1","D",24,"D","01","D"
"20141",2771492,65,0,"1","150","D","1","D",24,"D","02","D"
"20141",2771492,66,0,"1","210","D","1","D",21,"D","02","D"
"20141",2771492,67,0,"1","320","D","1","D",10,"D","02","D"
"20141",2771492,68,0,"1","360","D","1","D",15,"D","13","D"
