"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20141",2737043,37,0,"5","01","D","100","D",0.0475,"D",210870,"D",30,"D",1461,"D","3","D","4","D",,"A",,"A",361,"D",271,"D",272,"D",273,"D",829,"D",828,"D",827,"D",,"A","07","D","2013","D","1","D",,"A",209533,"D",209262,"D",208991,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737063,29,0,"5","01","D","100","D",0.04,"D",84500,"D",30,"D",494,"D",,"B",,"B",,"B",,"B",91,"D",238,"D",238,"D",239,"D",165,"D",165,"D",164,"D",,"A","02","D","1997","D","1","D",,"A",49608,"D",49370,"D",49132,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737063,30,0,"5","01","D","100","D",0.04,"D",16899,"D",15,"D",125,"D",,"A",,"A",,"A",,"A",0,"D",94,"D",94,"D",95,"D",31,"D",31,"D",30,"D",,"A","02","D","2006","D","1","D",,"A",9333,"D",9239,"D",9145,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737083,22,0,"1","01","D","100","D",0.0625,"D",130000,"D",30,"D",1133,"D","3","D","4","D",,"A",,"A",333,"D",271,"D",272,"D",274,"D",529,"D",528,"D",526,"D",,"A","04","D","2001","D","1","D",,"A",101620,"D",101349,"D",101077,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737123,19,0,"5","01","D","100","D",0.0784,"D",617723,"T",30,"D",5788,"T","3","D","4","D",,"A",,"A",580,"D",623,"D",627,"D",631,"D",3496,"D",3492,"D",3488,"D",,"A","02","D","2008","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737293,32,0,"5","01","D","100","D",0.045,"D",278871,"D",30,"D",1787,"D","3","D","4","D",,"A",,"A",374,"D",591,"D",593,"D",595,"D",822,"D",820,"D",818,"D",,"A","05","D","2003","D","1","D",,"A",219272,"D",218681,"D",218089,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737303,28,0,"5","01","D","100","D",0.05,"D",124995,"D",30,"D",845,"D","3","D","4","D",,"A",,"A",174,"D",190,"D",190,"D",191,"D",481,"D",481,"D",480,"D",,"A","04","D","2009","D","1","D",,"A",115544,"D",115355,"D",115164,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737313,22,0,"5","01","D","100","D",0.091,"D",106000,"D",30,"D",900,"D",,"B",,"B",,"B",,"B",39,"D",114,"D",115,"D",115,"D",747,"D",746,"D",746,"D",,"A","05","D","2006","D","1","D",,"A",98547,"D",98433,"D",98319,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737393,15,0,"5","01","D","100","D",0.0784,"F",617723,"V",25,"F",3502,"F",,"A",,"A",,"A",,"A",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","012014","F","05","F","2001","F","2","F",,"A",334179,"F",332860,"F",331533,"F","01","D",,"A",,"A",,"A",2700,"F",2700,"F",2700,"F","1","D","2","D"
"20141",2737463,19,0,"1","01","D","100","D",0.0784,"D",148980,"D",15,"D",1700,"D","3","D","4","D",,"A",,"A",290,"D",721,"D",726,"D",730,"D",689,"D",684,"D",680,"D",,"A","07","D","2007","D","1","D",,"A",105464,"D",104743,"D",104017,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737463,20,0,"1","01","D","100","D",0.0575,"D",45158,"D",15,"D",375,"D",,"A",,"A",,"A",,"A",0,"D",229,"D",230,"D",231,"D",146,"D",145,"D",144,"D",,"A","07","D","2007","D","1","D",,"A",30429,"D",30200,"D",29969,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737523,10,0,"5","01","D","100","D",0.07,"D",60000,"D",30,"D",437,"D",,"B",,"B",,"B",,"B",38,"D",151,"D",151,"D",152,"D",248,"D",248,"D",247,"D",,"A","11","D","1997","D","1","D",,"A",42589,"D",42439,"D",42287,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737553,17,0,"5","01","D","100","D",0.055,"D",240000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",237,"D",552,"D",554,"D",557,"D",811,"D",809,"D",806,"D",,"A","06","D","2000","D","1","D",,"A",177017,"D",176465,"D",175911,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737553,18,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",723,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",1600,"D",1600,"D",1600,"D",,"A","08","D","2003","D","2","D",,"A",100000,"D",100000,"D",100000,"D","02","D","1","D",,"A",,"A",1600,"D",1600,"D",1600,"D",,"A","2","D"
"20141",2737583,13,0,"5","01","D","100","D",0.04,"D",104000,"D",30,"D",680,"D","3","D","4","D",,"A",,"A",183,"D",170,"D",171,"D",171,"D",327,"D",326,"D",326,"D",,"A","11","D","2010","D","1","D",,"A",98091,"D",97921,"D",97750,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737593,17,0,"5","01","D","100","D",0.052,"F",151000,"F",15,"F",1450,"F","3","F","4","F",,"A",,"A",240,"F",1139,"F",1144,"F",1149,"F",71,"F",66,"F",61,"F",,"A","12","F","1999","F","1","F",,"A",16374,"F",15235,"F",14091,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737643,18,0,"5","01","D","100","D",0.0784,"D",184000,"D",30,"D",1330,"D",,"A",,"A",,"A",,"A",0,"D",159,"D",160,"D",161,"D",764,"D",763,"D",762,"D",,"A","06","D","2006","D","2","D",,"A",168444,"D",168215,"D",167984,"D","01","D","1","D",,"A",,"A",923,"D",923,"D",923,"D","1","D","2","D"
"20141",2737643,19,0,"5","01","D","100","D",0.0425,"D",35000,"D",15,"D",263,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",923,"D",923,"D",923,"D",,"A","07","D","2006","D","2","D",,"A",35000,"D",35000,"D",35000,"D","02","D","1","D",,"A",,"A",923,"D",923,"D",923,"D",,"A","2","D"
"20141",2737733,5,0,"1","01","D","100","D",0.05,"D",103000,"D",30,"D",900,"D","3","D","4","D","5","D",,"A",347,"D",260,"D",261,"D",262,"D",293,"D",292,"D",291,"D",,"A","02","D","1999","D","1","D",,"A",70421,"D",70161,"D",69901,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737753,16,0,"5","01","D","100","D",0.0475,"D",170613,"D",30,"D",1029,"D","3","D","4","D",,"A",,"A",139,"D",305,"D",306,"D",308,"D",439,"D",438,"D",437,"D",,"A","07","D","2006","D","1","D",,"A",147764,"D",147459,"D",147153,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737803,21,0,"5","01","D","100","D",0.0488,"D",170000,"D",30,"D",1065,"D",,"B",,"B",,"B",,"B",165,"D",266,"D",267,"D",268,"D",634,"D",633,"D",632,"D",,"A","12","D","2008","D","1","D",,"A",155853,"D",155587,"D",155319,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737813,14,0,"5","01","D","100","D",0.049,"D",92000,"D",30,"D",1042,"D","3","D","4","D",,"A",,"A",554,"D",268,"D",269,"D",270,"D",220,"D",219,"D",218,"D",,"A","03","D","1996","D","1","D",,"A",53978,"D",53711,"D",53442,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737883,15,0,"1","01","D","100","D",0.057,"F",50000,"F",30,"F",539,"F","3","F","4","F",,"A",,"A",249,"F",129,"F",129,"F",130,"F",161,"F",161,"F",160,"F",,"A","02","F","1998","F","1","F",,"A",33986,"F",33858,"F",33728,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737893,26,0,"5","01","D","100","D",0.0784,"D",103748,"D",10,"D",1250,"D",,"A",,"A",,"A",,"A",0,"D",631,"D",635,"D",639,"D",619,"D",615,"D",611,"D",,"A","09","D","2012","D","1","D",,"A",94761,"D",94131,"D",93496,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737943,27,0,"5","01","D","100","D",0.0784,"D",51261,"D",13,"D",602,"D","3","D",,"A","5","D",,"A",77,"D",193,"D",194,"D",195,"D",332,"D",331,"D",330,"D",,"A","10","D","2013","D","1","D",,"A",50880,"D",50687,"D",50493,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2737993,37,0,"5","01","D","100","D",0.0475,"D",320715,"D",30,"D",1673,"D",,"A",,"A",,"A",,"A",0,"D",404,"D",405,"D",407,"D",1269,"D",1268,"D",1266,"D",,"A","12","D","2013","D","1","D","122013","D",320715,"D",320311,"D",319906,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738023,9,0,"1","01","D","100","D",0.076,"D",58000,"D",30,"D",650,"D",,"A","4","D",,"A",,"A",240,"D",170,"D",171,"D",172,"D",240,"D",239,"D",238,"D",,"A","09","D","1995","D","1","D",,"A",37888,"D",37718,"D",37547,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738033,23,0,"5","01","D","100","D",0.0475,"D",425575,"D",30,"D",2800,"D","3","D","4","D",,"A",,"A",580,"D",598,"D",600,"D",603,"D",1622,"D",1620,"D",1617,"D",,"A","08","D","2011","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738173,18,0,"5","01","D","100","D",0.0465,"D",120000,"D",30,"D",727,"D","3","D","4","D",,"A",,"A",108,"D",.,"A",.,"A",169,"D",.,"A",.,"A",450,"D",,"A","02","D","2012","D","1","D","022014","D",.,"A",.,"A",116135,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738173,31,0,"5","01","D","100","D",0.046,"F",140000,"F",15,"F",1377,"F","3","F","4","F",,"A",,"A",299,"F",718,"F",721,"F",.,"A",360,"F",357,"F",.,"A","012014","F","09","F","2007","F","1","F",,"A",93784,"F",93065,"F",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738233,33,0,"5","01","D","100","D",0.08,"F",80000,"F",30,"F",818,"F","3","F","4","F",,"A",,"A",231,"F",231,"F",233,"F",235,"F",356,"F",354,"F",352,"F",,"A","06","F","1995","F","1","F",,"A",53325,"F",53093,"F",52860,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738253,25,0,"5","01","D","100","D",0.0784,"F",232450,"F",15,"F",2600,"F","3","F","4","F",,"A",,"A",400,"F",1921,"V",1933,"V",1911,"V",493,"F",482,"F",471,"F",,"A","02","F","2002","F","1","F",,"A",75524,"F",73817,"F",72099,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738273,33,0,"5","01","D","100","D",0.0784,"D",150000,"D",20,"D",1240,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",287,"D",.,"A",.,"A",953,"D",,"A","11","D","2012","D","1","D","022014","D",.,"A",.,"A",145916,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738273,60,0,"5","01","D","100","D",0.0784,"D",116151,"D",20,"D",980,"D","3","D","4","D","5","D",,"A",20,"D",219,"D",220,"D",.,"A",741,"D",740,"D",.,"A","022014","D","11","D","2012","D","1","D",,"A",113431,"D",113212,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738283,15,0,"5","01","D","100","D",0.0784,"F",145000,"F",30,"F",1317,"F","3","F","4","F","5","F",,"A",269,"F",95,"F",96,"F",111,"F",764,"F",763,"F",876,"F",,"A","01","F","2012","F","2","F",,"A",142631,"F",142515,"F",142398,"F","01","D",,"A",,"A",,"A",1117,"F",1117,"F",1152,"F","1","D","2","D"
"20141",2738343,30,0,"5","01","D","100","D",0.0784,"F",300000,"F",30,"F",2200,"F","3","F","4","F",,"A",,"A",32,"F",232,"F",234,"F",235,"F",1936,"F",1934,"F",1933,"F",,"A","07","F","2012","F","1","F",,"A",296273,"F",296041,"F",295807,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738343,31,0,"5","02","D","400","D",0.085,"F",22000,"F",15,"F",495,"F","3","F",,"A",,"A",,"A",278,"F",112,"F",113,"F",114,"F",105,"F",104,"F",103,"F",,"A","10","F","2006","F","1","F",,"A",14790,"F",14678,"F",14565,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738403,53,0,"5","01","D","100","D",0.0784,"D",278000,"D",15,"D",3037,"D","3","D","4","D",,"A",,"A",406,"D",893,"D",898,"D",904,"D",1738,"D",1733,"D",1727,"D",,"A","10","D","2012","D","1","D",,"A",266096,"D",265204,"D",264306,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738433,16,0,"5","01","D","100","D",0.0725,"D",38000,"D",30,"D",368,"D","3","D",,"A",,"A",,"A",109,"D",81,"D",81,"D",82,"D",178,"D",178,"D",177,"D",,"A","12","D","1999","D","1","D",,"A",29475,"D",29394,"D",29312,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738453,47,0,"5","01","D","100","D",0.045,"D",138153,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",500,"D",264,"D",265,"D",266,"D",436,"D",435,"D",434,"D",,"A","09","D","2005","D","1","D",,"A",116393,"D",116129,"D",115865,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738463,27,0,"5","01","D","100","D",0.0784,"D",199000,"D",20,"D",3354,"D","3","D","4","D",,"A",,"A",1709,"D",1030,"D",1037,"D",1043,"D",615,"D",608,"D",602,"D",,"A","12","D","1999","D","1","D",,"A",94153,"D",93123,"D",92086,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738573,10,0,"5","01","D","100","D",0.0784,"F",617723,"V",30,"F",3433,"F",,"A",,"A",,"A",,"A",0,"F",592,"F",596,"F",600,"F",1808,"F",1804,"F",1800,"F",,"A","09","F","2001","F","2","F",,"A",395843,"F",394997,"F",394145,"F","01","D",,"A",,"A",,"A",2400,"F",2400,"F",2400,"F","1","D","2","D"
"20141",2738603,33,0,"5","01","D","100","D",0.0784,"F",130278,"F",15,"F",1233,"F",,"A",,"A",,"A",,"A",0,"F",856,"F",862,"F",867,"F",377,"F",371,"F",366,"F",,"A","07","F","2003","F","1","F",,"A",57670,"F",56814,"F",55952,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738623,22,0,"5","01","D","100","D",0.07,"D",617723,"T",30,"D",5788,"T",,"B",,"B",,"B",,"B",334,"D",737,"D",742,"D",746,"D",2829,"D",2824,"D",2820,"D",,"A","07","D","2006","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738643,11,0,"5","01","D","100","D",0.0784,"D",160813,"D",15,"D",1825,"D","3","D",,"A",,"A",,"A",303,"D",864,"D",869,"D",875,"D",658,"D",653,"D",647,"D",,"A","03","D","2006","D","1","D",,"A",100759,"D",99895,"D",99026,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738673,12,0,"5","01","D","100","D",0.06,"D",220999,"D",30,"D",1325,"D",,"A",,"A",,"A",,"A",0,"D",444,"D",447,"D",449,"D",881,"D",878,"D",876,"D",,"A","03","D","2002","D","1","D",,"A",176105,"D",175661,"D",175214,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738743,12,0,"5","01","D","100","D",0.056,"D",81469,"D",15,"D",880,"D","3","D","4","D","5","D",,"A",210,"D",585,"D",588,"D",591,"D",85,"D",82,"D",79,"D",,"A","05","D","2001","D","1","D",,"A",18133,"D",17548,"D",16960,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738753,35,0,"5","01","D","100","D",0.0784,"D",80000,"D",30,"D",660,"D","3","D","4","D",,"A",,"A",82,"D",107,"D",108,"D",108,"D",471,"D",470,"D",470,"D","032014","D","07","D","2005","D","1","D",,"A",72120,"D",72013,"D",71906,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738773,17,0,"1","01","D","100","D",0.0935,"F",130000,"F",30,"F",2550,"F","3","F","4","F",,"A",,"A",1471,"F",768,"F",774,"F",780,"F",311,"F",305,"F",299,"F",,"A","07","F","1987","F","1","F",,"A",39939,"F",39171,"F",38397,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738893,40,0,"5","01","D","100","D",0.0475,"D",37500,"D",30,"D",387,"D","3","D","4","D",,"A",,"A",191,"D",82,"D",82,"D",83,"D",114,"D",114,"D",113,"D",,"A","06","D","2002","D","1","D",,"A",28790,"D",28708,"D",28625,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738923,14,0,"5","01","D","100","D",0.04,"D",250000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",406,"D",451,"D",452,"D",454,"D",743,"D",742,"D",740,"D",,"A","05","D","2008","D","1","D",,"A",222975,"D",222524,"D",222072,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738963,40,0,"5","01","D","100","D",0.0784,"F",240000,"F",30,"F",2000,"F","3","F","4","F",,"A",,"A",266,"F",253,"F",255,"F",257,"F",1481,"F",1479,"F",1477,"F",,"A","07","F","2008","F","1","F",,"A",226611,"F",226357,"F",226102,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2738963,41,0,"5","01","D","100","D",0.0784,"F",108000,"F",30,"F",1300,"F","3","F","4","F",,"A",,"A",520,"F",82,"F",82,"F",83,"F",698,"F",698,"F",697,"F",,"A","08","F","2012","F","1","F",,"A",106913,"F",106831,"F",106749,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739073,23,0,"5","01","D","100","D",0.0625,"D",290000,"D",30,"D",1966,"D","3","D","4","D",,"A",,"A",180,"D",359,"D",361,"D",363,"D",1427,"D",1425,"D",1423,"D",,"A","09","D","2009","D","1","D",,"A",273949,"D",273590,"D",273229,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739143,16,0,"5","01","D","100","D",0.05,"D",65000,"D",30,"D",595,"D","3","D",,"A",,"A",,"A",246,"D",173,"D",174,"D",174,"D",176,"D",175,"D",175,"D",,"A","01","D","1998","D","1","D",,"A",42251,"D",42078,"D",41905,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739223,26,0,"5","01","D","100","D",0.0784,"D",216000,"D",30,"D",1850,"D","3","D","4","D",,"A",,"A",289,"D",223,"D",224,"D",226,"D",1338,"D",1337,"D",1335,"D",,"A","11","D","2008","D","1","D",,"A",204818,"D",204595,"D",204370,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739253,30,0,"5","01","D","100","D",0.045,"D",139098,"D",20,"D",1100,"D","3","D","4","D",,"A",,"A",220,"D",559,"D",562,"D",564,"D",321,"D",318,"D",316,"D",,"A","01","D","2004","D","1","D",,"A",85471,"D",84911,"D",84350,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739265,24,0,"5","01","D","100","D",0.0825,"D",288000,"D",30,"D",2699,"D","3","D","4","D",,"A",,"A",535,"D",187,"D",188,"D",189,"D",1977,"D",1976,"D",1975,"D",,"A","10","D","2013","D","1","D",,"A",287631,"D",287444,"D",287256,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739283,21,0,"5","01","D","100","D",0.0784,"D",120000,"D",15,"D",1300,"D","3","D","4","D",,"A",,"A",164,"D",373,"D",376,"D",378,"D",763,"D",760,"D",758,"D",,"A","03","D","2013","D","1","D",,"A",116748,"D",116375,"D",115999,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739353,5,0,"5","01","D","100","D",0.0784,"D",170901,"D",30,"D",1235,"D",,"A",,"A",,"A",,"A",0,"D",141,"D",142,"D",143,"D",1094,"D",1093,"D",1092,"D",,"A","09","D","2011","D","1","D",,"A",167416,"D",167275,"D",167133,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739373,18,0,"5","01","D","100","D",0.0784,"D",36809,"D",30,"D",266,"D",,"A",,"A",,"A",,"A",0,"D",52,"D",52,"D",53,"D",214,"D",214,"D",213,"D",,"A","11","D","2004","D","1","D",,"A",32772,"D",32721,"D",32668,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739423,37,0,"5","01","D","100","D",0.0784,"D",152773,"D",30,"D",1104,"D",,"A",,"A",,"A",,"A",0,"D",158,"D",159,"D",160,"D",946,"D",945,"D",944,"D",,"A","11","D","2008","D","1","D",,"A",144869,"D",144711,"D",144553,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739503,9,0,"5","01","D","100","D",0.0935,"D",34000,"D",30,"D",329,"D",,"A",,"A","5","D",,"A",47,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",,"A","01","D","1988","D","2","D",,"A",11457,"D",11264,"D",11069,"D","01","D",,"A",,"A","3","D",0,"D",0,"D",0,"D","1","D","2","D"
"20141",2739523,29,0,"5","01","D","100","D",0.05,"D",310000,"D",30,"D",1700,"D",,"B",,"B",,"B",,"B",36,"D",443,"D",445,"D",447,"D",1221,"D",1219,"D",1217,"D",,"A","06","D","2010","D","1","D",,"A",292949,"D",292506,"D",292060,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739553,13,0,"5","01","D","100","D",0.0784,"F",84527,"F",15,"F",1182,"F","3","F",,"A",,"A",,"A",382,"F",680,"F",684,"F",689,"F",120,"F",116,"F",111,"F",,"A","01","F","2001","F","1","F",,"A",18396,"F",17716,"F",17032,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739563,18,0,"5","01","D","100","D",0.05,"D",72000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",713,"D",324,"D",325,"D",326,"D",57,"D",56,"D",55,"D",,"A","08","D","1987","D","1","D",,"A",15190,"D",14867,"D",14542,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739633,22,0,"5","01","D","100","D",0.0784,"D",164812,"D",30,"D",1527,"D","3","D","4","D",,"A",,"A",336,"D",222,"D",223,"D",225,"D",969,"D",968,"D",966,"D",,"A","06","D","2005","D","1","D",,"A",148325,"D",148103,"D",147879,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739663,37,0,"5","01","D","100","D",0.0425,"D",340000,"D",30,"D",2166,"D","3","D","4","D",,"A",,"A",493,"D",780,"D",783,"D",786,"D",893,"D",890,"D",887,"D",,"A","12","D","2001","D","1","D",,"A",252130,"D",251350,"D",250567,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739683,23,0,"5","01","D","100","D",0.045,"D",182000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",178,"D",418,"D",420,"D",421,"D",504,"D",502,"D",501,"D",,"A","07","D","2001","D","1","D",,"A",134313,"D",133895,"D",133475,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739703,20,0,"5","01","D","100","D",0.0784,"D",128500,"D",30,"D",941,"D","3","D","4","D",,"A",,"A",12,"D",125,"D",126,"D",126,"D",804,"D",803,"D",803,"D",,"A","09","D","2009","D","1","D",,"A",123106,"D",122981,"D",122856,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739713,29,0,"5","01","D","100","D",0.0784,"D",325196,"D",30,"D",2350,"D",,"A",,"A",,"A",,"A",0,"D",477,"D",480,"D",483,"D",1873,"D",1870,"D",1867,"D",,"A","05","D","2004","D","1","D",,"A",286743,"D",286266,"D",285787,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739713,30,0,"5","01","D","100","D",0.0784,"D",98263,"D",15,"D",930,"D",,"A",,"A",,"A",,"A",0,"D",609,"D",613,"D",617,"D",321,"D",317,"D",313,"D",,"A","05","D","2004","D","1","D",,"A",49125,"D",48516,"D",47903,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739783,44,0,"5","01","D","100","D",0.0475,"D",153000,"D",30,"D",1385,"D","3","D","4","D",,"A",,"A",587,"D",566,"D",568,"D",570,"D",232,"D",230,"D",228,"D",,"A","03","D","1991","D","1","D",,"A",58704,"D",58139,"D",57571,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739783,45,0,"5","02","D","400","D",0.085,"D",22000,"D",15,"D",495,"D","3","D",,"A",,"A",,"A",278,"D",112,"D",113,"D",114,"D",105,"D",104,"D",103,"D",,"A","10","D","2006","D","1","D",,"A",14790,"D",14678,"D",14565,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2739813,39,0,"5","01","D","100","D",0.0784,"D",187000,"D",30,"D",1351,"D",,"A",,"A",,"A",,"A",0,"D",200,"D",201,"D",203,"D",586,"D",585,"D",583,"D",,"A","05","D","2002","D","2","D",,"A",157791,"D",157471,"D",157148,"D","01","D","1","D",,"A",,"A",844,"D",844,"D",844,"D","1","D","2","D"
