"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_","MEDRPRNT","MEDR_RNT"
"20142",2764713,44,0,"1","200","D","1","D","02","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,45,0,"1","200","D","1","D","02","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,46,0,"1","200","D","1","D","03","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,47,0,"1","200","D","1","D","04","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,48,0,"1","420","D","1","D","02","D",145,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,49,0,"1","420","D","1","D","02","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,50,0,"1","420","D","1","D","04","D",528,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,51,0,"2","120","D","1","D","02","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2764713,52,0,"2","200","D","1","D","02","D",137,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2767093,20,0,"1","620","D","1","D","03","D",263,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2767093,21,0,"1","620","D","1","D","04","D",263,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2769693,10,0,"1","120","D","1","D","03","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2769803,31,0,"1","620","D","1","D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2770203,12,0,"1","410","D","1","D","03","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2770323,20,0,"1","620","D","1","D","04","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2771483,12,0,"1","410","D","1","D","04","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2771673,11,0,"1","620","D","1","D","03","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2771673,12,0,"1","620","D","1","D","04","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2771673,13,0,"1","620","D","1","D","05","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2771953,27,0,"1","200","D","1","D","05","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2772853,12,0,"1","420","D","1","D","05","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2773053,35,0,"1","200","D","1","D","04","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2774133,10,0,"1","620","D","1","D","03","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2774133,11,0,"1","620","D","1","D","04","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2774133,12,0,"1","620","D","1","D","05","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2774903,15,0,"1","200","D","1","D","05","D",550,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2774903,16,0,"1","620","D","1","D","05","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2775563,13,0,"1","510","D","1","D","03","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2776643,26,0,"1","200","D","1","D","03","D",185,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2778093,30,0,"1","900","D","1","D","05","D",.,"H","620","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2778093,30,1,"1","620","D","1","D","05","D",9,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2778093,30,2,"1","420","D","1","D","05","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2779123,18,0,"1","420","D","1","D","05","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2779293,30,0,"1","620","D","1","D","05","D",594,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2779293,31,0,"1","620","D","1","D","04","D",76,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2779293,32,0,"1","620","D","1","D","05","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2780703,23,0,"1","120","D","1","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2780763,21,0,"2","510","D","1","D","03","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2780853,13,0,"1","200","D","1","D","05","D",1991,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2781062,18,0,"1","510","D","1","D","02","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2781182,14,0,"2","620","D","1","D","01","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2782262,28,0,"1","655","D","1","D","03","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20142",2782742,19,0,"1","620","D","1","D","03","D",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784782,8,0,"1","510","D","1","D","01","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784922,29,0,"1","410","D","1","D","02","D",127,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784922,30,0,"1","410","D","1","D","03","D",96,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784922,31,0,"1","620","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785702,51,0,"1","200","D","1","D","01","D",157,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2786052,21,0,"1","510","D","1","D","02","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,27,0,"1","900","D","1","D","02","D",.,"H","110","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,27,1,"1","110","D","1","D","02","D",47,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,27,2,"1","420","D","1","D","02","D",93,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,28,0,"1","420","D","1","D","03","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,29,0,"1","420","D","1","D","03","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,30,0,"1","420","D","1","D","01","D",195,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,31,0,"1","420","D","1","D","03","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787382,32,0,"1","420","D","1","D","02","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787672,12,0,"1","110","D","1","D","01","D",948,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788002,23,0,"2","635","D","1","D","01","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20142",2788262,32,0,"1","200","D","1","D","03","D",134,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788262,33,0,"1","200","D","1","D","03","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788442,20,0,"1","420","D","1","D","01","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2790172,14,0,"1","420","D","1","D","03","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2791062,11,0,"1","610","D","1","D","03","D",1450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2791342,8,0,"2","200","D","1","D","01","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2793862,14,0,"1","610","D","1","D","03","D",2112,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2794312,28,0,"2","420","D","1","D","02","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2794312,29,0,"2","620","D","1","D","02","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2795312,14,0,"1","420","D","1","D","03","D",4655,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796402,16,0,"1","620","D","1","D","03","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796402,17,0,"2","620","D","1","D","02","D",140,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796652,14,0,"1","110","D","1","D","04","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796922,24,0,"1","420","D","1","D","03","D",222,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2797472,33,0,"2","200","D","1","D","02","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2797522,24,0,"1","410","D","1","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2799342,17,0,"1","110","D","1","D","03","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2799572,26,0,"1","610","D","1","D","02","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2800002,25,0,"1","620","D","1","D","02","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2800002,26,0,"1","620","D","1","D","03","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2800002,27,0,"1","620","D","1","D","04","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2800002,28,0,"2","620","D","1","D","02","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2801762,37,0,"1","200","D","1","D","03","D",386,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802972,31,0,"2","620","D","1","D","02","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2803662,15,0,"1","620","D","1","D","05","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806022,10,0,"2","420","D","1","D","03","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806022,11,0,"2","510","D","1","D","03","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806192,30,0,"1","200","D","1","D","04","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806192,31,0,"1","200","D","1","D","03","D",555,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807483,19,0,"1","530","D","1","D","05","D",62,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807642,16,0,"1","420","D","1","D","04","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808132,24,0,"1","200","D","1","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808362,6,0,"1","420","D","1","D","05","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808982,10,0,"1","700","D","2","D","03","D",2800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808982,11,0,"1","700","D","2","D","04","D",2800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808982,12,0,"1","700","D","2","D","05","D",2800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809112,34,0,"1","120","D","1","D","05","D",197,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809892,12,0,"1","200","D","1","D","03","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810072,6,0,"1","420","D","1","D","04","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810182,24,0,"1","120","D","1","D","03","D",360,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810662,42,0,"1","620","D","1","D","04","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810662,43,0,"1","620","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810662,44,0,"2","530","D","1","D","03","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2811012,27,0,"2","200","D","1","D","03","D",179,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2811012,28,0,"2","620","D","1","D","03","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2843473,14,0,"1","420","D","1","D","04","D",259,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2867913,6,0,"1","620","D","1","D","04","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2713475,37,0,"1","420","D","1","D","04","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2713475,38,0,"1","420","D","1","D","05","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2714025,26,0,"1","620","D","1","D","04","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2714805,31,0,"1","620","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716335,25,0,"1","430","D","1","D","04","D",.,"H",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716335,25,1,"1","330","D","1","D","04","D",27201,"U",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716335,25,2,"1","410","D","1","D","04","D",2756,"U",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716335,25,3,"1","420","D","1","D","04","D",937,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2717095,25,0,"1","110","D","1","D","05","D",63,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718355,29,0,"1","420","D","1","D","06","D",78,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718355,30,0,"2","420","D","1","D","04","D",39,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2719915,14,0,"1","420","D","1","D","06","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2722745,14,0,"1","200","D","1","D","06","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2724375,15,0,"1","420","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2724905,29,0,"1","200","D","1","D","07","D",620,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2726545,26,0,"2","510","D","1","D","05","D",1300,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2727135,15,0,"1","530","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2728175,36,0,"1","620","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2728175,37,0,"1","620","D","1","D","06","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2729285,29,0,"2","200","D","1","D","05","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732065,32,0,"1","410","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732235,24,0,"1","330","D","1","D","06","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732235,25,0,"1","330","D","1","D","07","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2733295,22,0,"1","200","D","1","D","07","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2734015,26,0,"1","120","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2735915,21,0,"1","120","D","1","D","06","D",377,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2735935,13,0,"1","620","D","1","D","07","D",63,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2736105,33,0,"1","530","D","1","D","08","D",908,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2737455,18,0,"2","530","D","1","D","06","D",908,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738775,34,0,"2","110","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2739625,9,0,"1","620","D","1","D","07","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2739625,10,0,"1","620","D","1","D","08","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740295,56,0,"1","420","D","1","D","07","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2741345,16,0,"2","510","D","1","D","06","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2741805,20,0,"1","420","D","1","D","06","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745485,49,0,"1","410","D","1","D","06","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745485,50,0,"1","410","D","1","D","07","D",74,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745485,51,0,"1","410","D","1","D","08","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745775,12,0,"1","330","D","1","D","08","D",1331,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747354,7,0,"1","200","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747854,27,0,"1","200","D","1","D","06","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747994,8,0,"1","655","D","1","D","05","D",136,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20143",2748604,18,0,"1","330","D","1","D","06","D",27201,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748604,19,0,"2","110","D","1","D","04","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751044,6,0,"1","330","D","1","D","04","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751044,7,0,"1","510","D","1","D","04","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751214,14,0,"1","620","D","1","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751214,15,0,"1","620","D","1","D","05","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751214,16,0,"1","620","D","1","D","06","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751574,22,0,"1","620","D","1","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751574,23,0,"1","620","D","1","D","05","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751574,24,0,"1","620","D","1","D","06","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2751884,28,0,"2","410","D","1","D","04","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2752164,17,0,"2","330","D","1","D","04","D",771,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753244,47,0,"1","410","D","1","D","06","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2753244,48,0,"1","620","D","1","D","06","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754744,77,0,"2","530","D","1","D","04","D",157,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2754974,18,0,"1","420","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756444,13,0,"1","620","D","1","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756444,14,0,"1","620","D","1","D","05","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2756444,15,0,"1","620","D","1","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757134,36,0,"1","410","D","1","D","05","D",133,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2757134,37,0,"1","510","D","1","D","05","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759324,27,0,"1","200","D","1","D","07","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2759494,19,0,"1","110","D","1","D","06","D",948,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2761624,20,0,"1","200","D","1","D","06","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2762064,29,0,"1","420","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763154,46,0,"1","530","D","1","D","06","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2763844,22,0,"1","420","D","1","D","07","D",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764354,40,0,"1","530","D","1","D","07","D",205,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2764714,44,0,"2","200","D","1","D","05","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2765954,33,0,"1","410","D","1","D","06","D",96,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766314,14,0,"1","620","D","1","D","07","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2766814,18,0,"1","200","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767104,15,0,"1","110","D","1","D","06","D",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767104,16,0,"1","110","D","1","D","07","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767104,17,0,"1","420","D","1","D","07","D",4655,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2767104,18,0,"1","620","D","1","D","07","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769804,31,0,"1","620","D","1","D","07","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769804,32,0,"2","620","D","1","D","05","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2769824,25,0,"1","120","D","1","D","05","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
