"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20142",2808352,73,0,"5","01","D","100","D",0.0859,"F",21304,"F",5,"F",438,"F",,"A",,"A",,"A",,"A",0,"F",327,"F",329,"F",332,"F",111,"F",109,"F",106,"F",,"A","08","F","2012","F","1","F",,"A",15515,"F",15189,"F",14859,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2808512,46,0,"5","01","D","100","D",0.0859,"D",55554,"D",15,"D",550,"D",,"A",,"A",,"A",,"A",0,"D",157,"D",158,"D",159,"D",393,"D",392,"D",391,"D",,"A","11","D","2013","D","1","D",,"A",54938,"D",54781,"D",54624,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2809002,27,0,"5","01","D","100","D",0.0859,"D",112225,"D",19,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",965,"D",972,"D",979,"D",35,"D",28,"D",21,"D",,"A","08","D","1995","D","1","D",,"A",4896,"D",3931,"D",2959,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2809812,31,0,"5","01","D","100","D",0.0859,"D",52726,"D",15,"D",522,"D",,"A",,"A",,"A",,"A",0,"D",163,"D",164,"D",166,"D",305,"D",304,"D",303,"D",,"A","10","D","2012","D","1","D",,"A",50122,"D",49959,"D",49795,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2810862,13,0,"5","01","D","100","D",0.05,"F",240559,"V",20,"F",1556,"F","3","F",,"A",,"A",,"A",38,"F",1364,"V",1370,"V",1377,"V",264,"F",259,"F",254,"F",,"A","01","F","1998","F","1","F",,"A",63390,"F",62136,"F",60877,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2811282,16,0,"5","01","D","100","D",0.05,"D",25000,"D",15,"D",294,"D","3","D","4","D",,"A",,"A",96,"D",153,"D",153,"D",154,"D",45,"D",45,"D",44,"D",,"A","06","D","2004","D","1","D",,"A",10889,"D",10737,"D",10583,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2811672,20,0,"5","01","D","300","D",0.0525,"F",49894,"V",15,"F",400,"F",,"A",,"A",,"A",,"A",0,"F",217,"F",218,"F",219,"F",92,"F",91,"F",91,"F",,"A","09","F","2010","F","1","F",,"A",41809,"F",41592,"F",41374,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2812942,36,0,"5","02","D","300","D",0.0424,"D",12599,"D",10,"D",129,"D",,"A",,"A",,"A",,"A",0,"D",86,"D",86,"D",86,"D",43,"D",43,"D",43,"D",,"A","11","D","2013","D","1","D",,"A",12259,"D",12174,"D",12088,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2713695,15,0,"5","01","D","100","D",0.0859,"F",60000,"F",20,"F",524,"F",,"A",,"A",,"A",,"A",0,"F",297,"F",299,"F",301,"F",358,"F",356,"F",354,"F",,"A","07","F","2003","F","2","F",,"A",40046,"F",39809,"F",39570,"F","01","D",,"A",,"A",,"A",655,"F",655,"F",655,"F","1","D","2","D"
"20143",2718415,19,0,"5","01","D","100","D",0.0859,"D",240559,"T",10,"D",2729,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",3300,"D",3300,"D",3300,"D",,"A","10","D","2013","D","1","D",,"A",181832,"T",181076,"T",178698,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20143",2719925,23,0,"5","01","D","100","D",0.0425,"D",21269,"D",15,"D",160,"D",,"C",,"C",,"C",,"C",0,"D",106,"D",106,"D",107,"D",54,"D",54,"D",53,"D",,"A","01","D","2009","D","1","D",,"A",15304,"D",15199,"D",15092,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2720885,23,0,"5","01","D","100","D",0.11,"D",27163,"D",13,"D",328,"D",,"A",,"A",,"A",,"A",0,"D",161,"D",162,"D",164,"D",167,"D",166,"D",164,"D",,"A","10","D","2007","D","1","D",,"A",18221,"D",18060,"D",17897,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2720915,16,0,"5","01","D","100","D",0.0859,"D",101008,"D",15,"D",1000,"D",,"B",,"B",,"B",,"B",65,"D",861,"D",867,"D",873,"D",139,"D",133,"D",127,"D",,"A","01","D","2001","D","1","D",,"A",18572,"D",17706,"D",16832,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2723825,24,0,"5","01","D","100","D",0.0859,"D",60000,"D",20,"D",524,"D",,"A",,"A",,"A",,"A",0,"D",297,"D",299,"D",301,"D",358,"D",356,"D",354,"D",,"A","07","D","2003","D","2","D",,"A",40046,"D",39809,"D",39570,"D","01","D","1","D",,"A",,"A",655,"D",655,"D",655,"D","1","D","2","D"
"20143",2726655,27,0,"5","01","D","100","D",0.0875,"D",67837,"D",15,"D",678,"D",,"A",,"A",,"A",,"A",0,"D",458,"D",461,"D",465,"D",200,"D",197,"D",194,"D",,"A","11","D","2003","D","1","D",,"A",30173,"D",29715,"D",29254,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2726685,45,0,"5","01","D","100","D",0.0415,"D",60000,"D",10,"D",612,"D",,"A",,"A",,"A",,"A",0,"D",449,"D",450,"D",452,"D",163,"D",162,"D",160,"D","082014","D","11","D","2011","D","1","D",,"A",47236,"D",46788,"D",46338,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2732685,35,0,"5","01","D","100","D",0.0859,"F",72308,"F",10,"F",900,"F",,"A",,"A",,"A",,"A",0,"F",441,"F",444,"F",447,"F",459,"F",456,"F",453,"F",,"A","08","F","2012","F","1","F",,"A",64117,"F",63676,"F",63232,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2733025,57,0,"5","01","D","100","D",0.067,"D",30267,"D",15,"D",267,"D",,"A",,"A",,"A",,"A",0,"D",179,"D",180,"D",181,"D",88,"D",87,"D",86,"D",,"A","05","D","2005","D","1","D",,"A",15793,"D",15614,"D",15435,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2733935,24,0,"5","01","D","100","D",0.0859,"D",9495,"D",15,"D",94,"D",,"A",,"A",,"A",,"A",0,"D",71,"D",72,"D",72,"D",23,"D",22,"D",22,"D",,"A","08","D","2002","D","1","D",,"A",3190,"D",3118,"D",3047,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2737065,28,0,"5","01","D","100","D",0.04,"D",16899,"D",15,"D",125,"D",,"A",,"A",,"A",,"A",0,"D",93,"D",93,"D",94,"D",32,"D",32,"D",31,"D",,"A","11","D","2006","D","1","D",,"A",9613,"D",9520,"D",9427,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2738895,25,0,"5","01","D","100","D",0.0859,"F",22000,"F",9,"F",300,"F",,"B",,"B",,"B",,"B",7,"F",176,"F",178,"F",179,"F",117,"F",115,"F",114,"F",,"A","04","F","2011","F","1","F",,"A",16282,"F",16106,"F",15928,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2739795,21,0,"5","01","D","100","D",0.0859,"D",52222,"D",10,"D",650,"D",,"A",,"A",,"A",,"A",0,"D",332,"D",335,"D",337,"D",318,"D",315,"D",313,"D",,"A","04","D","2012","D","1","D",,"A",44361,"D",44028,"D",43693,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2739935,34,0,"5","01","D","100","D",0.042,"F",20000,"F",15,"F",500,"F",,"B",,"B",,"B",,"B",350,"F",83,"F",84,"F",84,"F",67,"F",66,"F",66,"F",,"A","04","F","2013","F","1","F",,"A",19021,"F",18938,"F",18854,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2742215,31,0,"5","01","D","100","D",0.07,"D",60000,"D",19,"D",479,"D",,"B",,"B",,"B",,"B",2,"D",150,"D",151,"D",152,"D",327,"D",326,"D",325,"D",,"A","01","D","2012","D","1","D",,"A",56000,"D",55849,"D",55698,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2742745,15,0,"5","01","D","100","D",0.0859,"D",58080,"D",15,"D",575,"D","3","D",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D","2014","D","2","D","082014","D",58395,"D",58238,"D",58080,"D","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2743385,28,0,"5","01","D","100","D",0.0625,"D",174943,"D",15,"D",1500,"D",,"A",,"A",,"A",,"A",0,"D",960,"D",965,"D",970,"D",540,"D",535,"D",530,"D",,"A","08","D","2006","D","1","D",,"A",103766,"D",102807,"D",101842,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2743425,38,0,"5","01","D","100","D",0.0859,"F",191208,"F",15,"F",1893,"F",,"A",,"A",,"A",,"A",0,"F",1165,"F",1174,"F",1182,"F",728,"F",719,"F",711,"F",,"A","12","F","2004","F","1","F",,"A",101633,"F",100468,"F",99294,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2744435,27,0,"5","01","D","100","D",0.0859,"F",48205,"F",10,"F",600,"F",,"A",,"A",,"A",,"A",0,"F",314,"F",316,"F",318,"F",286,"F",284,"F",282,"F",,"A","11","F","2011","F","1","F",,"A",40021,"F",39707,"F",39392,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2744435,28,0,"5","01","D","100","D",0.0859,"D",6000,"D",2,"D",300,"D",,"B",,"B",,"B",,"B",27,"D",238,"D",240,"D",242,"D",35,"D",33,"D",31,"D",,"A","01","D","2014","D","1","D",,"A",4833,"D",4595,"D",4355,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2746625,72,0,"5","01","D","100","D",0.0525,"D",35000,"D",15,"D",492,"D",,"A",,"A","5","D",,"A",211,"D",128,"D",128,"D",129,"D",153,"D",153,"D",152,"D",,"A","06","D","2014","D","1","D",,"A",35000,"D",34872,"D",34744,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2747125,13,0,"5","01","D","100","D",0.072,"D",63184,"D",15,"D",575,"D",,"A",,"A",,"A",,"A",0,"D",300,"D",301,"D",303,"D",275,"D",274,"D",272,"D",,"A","07","D","2008","D","1","D",,"A",45907,"D",45607,"D",45306,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2747504,27,0,"5","01","D","100","D",0.0859,"D",74411,"D",20,"D",650,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",650,"D",650,"D",650,"D",,"A","11","D","2004","D","1","D",,"A",74411,"D",74411,"D",74411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20143",2748634,17,0,"5","01","D","100","D",0.059,"F",30000,"F",20,"F",253,"F",,"B",,"B",,"B",,"B",40,"F",115,"F",115,"F",116,"F",98,"F",98,"F",97,"F",,"A","10","F","2004","F","1","F",,"A",20020,"F",19905,"F",19790,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2749544,26,0,"5","01","D","100","D",0.045,"F",50000,"F",15,"F",399,"F",,"B",,"B",,"B",,"B",17,"F",241,"F",242,"F",243,"F",141,"F",140,"F",139,"F",,"A","07","F","2009","F","1","F",,"A",37665,"F",37424,"F",37183,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2750194,24,0,"5","01","D","100","D",0.06,"F",16590,"F",15,"F",140,"F",,"A",,"A",,"A",,"A",0,"F",72,"F",72,"F",72,"F",68,"F",68,"F",68,"F",,"A","07","F","2010","F","1","F",,"A",13648,"F",13576,"F",13504,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2752524,23,0,"5","01","D","100","D",0.09,"D",50000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",53,"D",321,"D",324,"D",326,"D",186,"D",183,"D",181,"D",,"A","05","D","2004","D","1","D",,"A",24777,"D",24456,"D",24133,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2752774,25,0,"5","01","D","100","D",0.0859,"D",72308,"D",10,"D",900,"D",,"A",,"A",,"A",,"A",0,"D",441,"D",444,"D",447,"D",459,"D",456,"D",453,"D",,"A","08","D","2012","D","1","D",,"A",64117,"D",63676,"D",63232,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2752824,37,0,"5","01","D","100","D",0.065,"F",86000,"F",15,"F",1100,"F",,"B",,"B",,"B",,"B",351,"F",553,"F",556,"F",559,"F",196,"F",193,"F",190,"F",,"A","02","F","2004","F","1","F",,"A",36130,"F",35577,"F",35021,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2753414,56,0,"5","01","D","100","D",0.06,"F",100000,"F",15,"F",844,"F",,"A",,"A",,"A",,"A",0,"F",529,"F",531,"F",534,"F",64,"F",62,"F",59,"F",,"A","03","F","2001","F","2","F",,"A",18291,"F",17539,"F",16783,"F","01","D",,"C",,"C",,"C",593,"F",593,"F",593,"F","1","D","2","D"
"20143",2753534,21,0,"5","01","D","100","D",0.0425,"D",40000,"D",15,"D",345,"D",,"B",,"B",,"B",,"B",44,"D",162,"D",162,"D",163,"D",139,"D",139,"D",138,"D",,"A","12","D","2013","D","1","D",,"A",39359,"D",39198,"D",39035,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2754764,30,0,"5","01","D","100","D",0.0859,"D",60000,"D",10,"D",747,"D",,"A",,"A",,"A",,"A",0,"D",229,"D",230,"D",232,"D",71,"D",70,"D",68,"D",,"A","06","D","2007","D","2","D",,"A",24769,"D",24200,"D",23626,"D","01","D","1","D",,"A",,"A",300,"D",300,"D",300,"D","1","D","2","D"
"20143",2755034,20,0,"5","01","D","100","D",0.0859,"D",121209,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",871,"D",877,"D",883,"D",329,"D",323,"D",317,"D",,"A","01","D","2003","D","1","D",,"A",46025,"D",45155,"D",44278,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2755484,12,0,"5","01","D","100","D",0.082,"D",18140,"D",20,"D",154,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",154,"D",154,"D",154,"D",,"A","02","D","2009","D","1","D",,"A",18140,"D",18140,"D",18140,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20143",2758254,32,0,"5","01","D","100","D",0.07,"D",128432,"D",19,"D",1020,"D",,"A",,"A",,"A",,"A",0,"D",513,"D",516,"D",519,"D",482,"D",479,"D",476,"D",,"A","02","D","2005","D","1","D",,"A",86830,"D",86317,"D",85800,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2759324,33,0,"5","01","D","100","D",0.0525,"F",35000,"F",15,"F",492,"F",,"A",,"A","5","F",,"A",211,"F",128,"F",128,"F",129,"F",153,"F",153,"F",152,"F",,"A","06","F","2014","F","1","F",,"A",35000,"F",34872,"F",34744,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2759884,14,0,"1","02","D","200","D",0.0859,"D",240559,"T",15,"D",2729,"T",,"A",,"A",,"A",,"A",0,"D",677,"D",682,"D",687,"D",1283,"D",1278,"D",1273,"D",,"A","10","D","2011","D","1","D",,"A",181832,"T",181076,"T",178698,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2761204,21,0,"5","01","D","100","D",0.07,"D",60000,"D",18,"D",495,"D",,"B",,"B",,"B",,"B",6,"D",259,"D",261,"D",262,"D",230,"D",228,"D",227,"D",,"A","06","D","2005","D","1","D",,"A",39429,"D",39170,"D",38909,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2761884,18,0,"1","01","D","200","D",0.0859,"F",240559,"V",15,"F",2729,"V",,"A",,"A",,"A",,"A",0,"F",677,"F",682,"F",687,"F",1283,"F",1278,"F",1273,"F",,"A","10","F","2011","F","1","F",,"A",181832,"V",181076,"V",178698,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2763014,22,0,"5","01","D","100","D",0.04,"D",2200,"D",1,"D",187,"D",,"A",,"A",,"A",,"A",0,"D",97,"D",98,"D",98,"D",3,"D",2,"D",2,"D",,"A","01","D","2014","D","2","D",,"A",1476,"D",1294,"D",1111,"D","01","D","1","D",,"A",,"A",100,"D",100,"D",100,"D","1","D","2","D"
"20143",2764354,54,0,"5","01","D","100","D",0.05,"D",40000,"D",20,"D",272,"D",,"B",,"B",,"B",,"B",8,"D",101,"D",101,"D",101,"D",98,"D",98,"D",98,"D",,"A","09","D","2013","D","1","D",,"A",39210,"D",39109,"D",39008,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2765554,31,0,"5","01","D","100","D",0.0609,"D",17745,"D",7,"D",260,"D",,"A",,"A",,"A",,"A",0,"D",171,"D",172,"D",173,"D",89,"D",88,"D",87,"D",,"A","04","D","2014","D","1","D",,"A",17575,"D",17404,"D",17233,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2766094,8,0,"5","01","D","100","D",0.0859,"F",53277,"F",9,"F",710,"F",,"A",,"A",,"A",,"A",0,"F",343,"F",345,"F",348,"F",367,"F",365,"F",362,"F",,"A","12","F","2013","F","1","F",,"A",51270,"F",50927,"F",50581,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2766374,12,0,"5","01","D","100","D",0.0859,"D",125000,"D",20,"D",1450,"D","3","D","4","D",,"A",,"A",358,"D",268,"D",270,"D",272,"D",824,"D",822,"D",820,"D",,"A","10","D","2010","D","1","D",,"A",115111,"D",114843,"D",114573,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2766854,20,0,"5","01","D","100","D",0.0859,"F",14343,"F",15,"F",142,"F",,"A",,"A",,"A",,"A",0,"F",55,"F",55,"F",56,"F",87,"F",87,"F",86,"F",,"A","06","F","2010","F","1","F",,"A",12155,"F",12100,"F",12044,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2767124,14,0,"5","01","D","100","D",0.0859,"F",121209,"F",15,"F",1200,"F",,"A",,"A",,"A",,"A",0,"F",871,"F",877,"F",883,"F",329,"F",323,"F",317,"F",,"A","01","F","2003","F","1","F",,"A",46025,"F",45155,"F",44278,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2769634,12,0,"5","01","D","100","D",0.06,"D",24767,"D",15,"D",209,"D",,"A",,"A",,"A",,"A",0,"D",145,"D",146,"D",147,"D",64,"D",63,"D",62,"D",,"A","06","D","2005","D","1","D",,"A",12756,"D",12611,"D",12465,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2772404,15,0,"5","01","D","100","D",0.065,"D",27000,"D",7,"D",415,"D",,"B",,"B",,"B",,"B",14,"D",352,"D",354,"D",356,"D",49,"D",47,"D",45,"D",,"A","06","D","2009","D","1","D",,"A",8996,"D",8644,"D",8289,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2773104,27,0,"5","01","D","100","D",0.072,"D",20000,"D",15,"D",195,"D",,"B",,"B",,"B",,"B",13,"D",80,"D",80,"D",81,"D",102,"D",102,"D",101,"D",,"A","12","D","2010","D","1","D",,"A",17049,"D",16969,"D",16889,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2776244,27,0,"5","01","D","100","D",0.07,"D",25000,"D",10,"D",303,"D",,"B",,"B",,"B",,"B",13,"D",273,"D",275,"D",277,"D",17,"D",15,"D",13,"D",,"A","04","D","2005","D","1","D",,"A",2853,"D",2580,"D",2305,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2777674,14,0,"5","01","D","100","D",0.09,"F",50000,"F",15,"F",560,"F",,"B",,"B",,"B",,"B",53,"F",321,"F",324,"F",326,"F",186,"F",183,"F",181,"F",,"A","05","F","2004","F","1","F",,"A",24777,"F",24456,"F",24133,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2777884,30,0,"5","01","D","100","D",0.0875,"F",67837,"F",15,"F",678,"F",,"A",,"A",,"A",,"A",0,"F",458,"F",461,"F",465,"F",200,"F",197,"F",194,"F",,"A","11","F","2003","F","1","F",,"A",30173,"F",29715,"F",29254,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2779004,30,0,"5","01","D","100","D",0.064,"D",17693,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",169,"D",170,"D",171,"D",28,"D",27,"D",26,"D",,"A","02","D","2007","D","1","D",,"A",5870,"D",5701,"D",5531,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2781633,19,0,"5","01","D","100","D",0.045,"D",50000,"D",15,"D",399,"D",,"B",,"B",,"B",,"B",17,"D",241,"D",242,"D",243,"D",141,"D",140,"D",139,"D",,"A","07","D","2009","D","1","D",,"A",37665,"D",37424,"D",37183,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2784343,32,0,"5","01","D","100","D",0.0859,"D",100000,"D",10,"D",1245,"D",,"A",,"A",,"A",,"A",0,"D",621,"D",626,"D",630,"D",127,"D",122,"D",118,"D",,"A","06","D","2006","D","2","D",,"A",29433,"D",28399,"D",27357,"D","01","D","1","D",,"A",,"A",748,"D",748,"D",748,"D","1","D","2","D"
"20143",2786833,12,0,"5","01","D","100","D",0.0859,"F",113684,"F",10,"F",1415,"F",,"A",,"A",,"A",,"A",0,"F",877,"F",884,"F",890,"F",538,"F",531,"F",525,"F",,"A","12","F","2009","F","1","F",,"A",75098,"F",74221,"F",73337,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2787213,40,0,"5","01","D","100","D",0.065,"D",109000,"D",15,"D",950,"D",,"A",,"A",,"A",,"A",0,"D",437,"D",439,"D",442,"D",513,"D",511,"D",508,"D",,"A","04","D","2011","D","1","D",,"A",94749,"D",94312,"D",93873,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2788783,61,0,"5","01","D","100","D",0.0675,"D",29619,"D",14,"D",273,"D",,"A",,"A",,"A",,"A",0,"D",177,"D",178,"D",179,"D",96,"D",95,"D",94,"D",,"A","09","D","2006","D","1","D",,"A",17022,"D",16844,"D",16666,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789253,30,0,"5","01","D","100","D",0.06,"D",100000,"D",15,"D",844,"D",,"A",,"A",,"A",,"A",0,"D",529,"D",531,"D",534,"D",64,"D",62,"D",59,"D",,"A","03","D","2001","D","2","D",,"A",18291,"D",17539,"D",16783,"D","01","D","1","D",,"A",,"A",593,"D",593,"D",593,"D","1","D","2","D"
"20143",2789383,29,0,"5","01","D","100","D",0.0859,"F",55000,"F",15,"F",545,"F",,"A",,"A",,"A",,"A",0,"F",.,"A",.,"A",177,"F",.,"A",.,"A",368,"F",,"A","10","F","2012","F","1","F","082014","F",.,"A",.,"A",51409,"F","01","D",,"A",,"A",,"A",522,"F",522,"F",522,"F","1","D","2","D"
"20143",2791343,9,0,"5","01","D","100","D",0.075,"D",60000,"D",15,"D",556,"D",,"C",,"C",,"C",,"C",0,"D",487,"D",490,"D",494,"D",69,"D",66,"D",62,"D",,"A","01","D","2001","D","1","D",,"A",10971,"D",10483,"D",9993,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2791863,17,0,"5","01","D","100","D",0.0859,"F",10000,"F",10,"F",125,"F",,"B",,"B",,"B",,"B",1,"F",97,"F",98,"F",99,"F",27,"F",26,"F",25,"F",,"A","02","F","2007","F","1","F",,"A",3703,"F",3605,"F",3507,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793513,35,0,"5","01","D","100","D",0.06,"D",16590,"D",15,"D",140,"D",,"A",,"A",,"A",,"A",0,"D",72,"D",72,"D",72,"D",68,"D",68,"D",68,"D",,"A","07","D","2010","D","1","D",,"A",13648,"D",13576,"D",13504,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2796714,20,0,"5","02","D","200","D",0.0495,"D",30000,"D",5,"D",565,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",,"A","05","D","2014","D","2","D","052014","D",30000,"D",30000,"D",30000,"D","01","D",,"A",,"A","3","D",0,"D",0,"D",0,"D",,"A","2","D"
"20143",2796763,40,0,"5","01","D","100","D",0.0859,"D",10000,"D",10,"D",125,"D",,"B",,"B",,"B",,"B",1,"D",97,"D",98,"D",99,"D",27,"D",26,"D",25,"D",,"A","02","D","2007","D","1","D",,"A",3703,"D",3605,"D",3507,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2797583,25,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",155,"F",155,"F",156,"F",43,"F",43,"F",42,"F",,"A","06","F","2004","F","1","F",,"A",10429,"F",10275,"F",10120,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
